municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,364,364
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,170,170
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,252,252
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,224,224
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,196,196
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,600,600
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,336,336
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,10696,10696
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,392,392
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,364,364
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,280,280
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
COROICO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,224,224
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,644,644
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,224,224
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,224,224
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,52,52
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,4914,4914
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,420,420
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,280,280
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,168,168
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,308,308
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,252,252
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,423,423
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,392,392
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,232,232
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,336,336
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
ICLA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,120,120
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,282,282
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,60,60
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,164,164
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,308,308
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,672,672
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,13637,13637
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
LAJA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,110,110
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,336,336
LLICA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,168,168
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,840,840
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,160,160
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,618,618
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,1064,1064
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,224,224
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
OCURI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,104,104
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,224,224
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,168,168
ORURO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,2672,2672
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,364,364
PAILON,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,163,163
PALCA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,280,280
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,96,96
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,168,168
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,64,64
POCONA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,448,448
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,252,252
POOPO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
PORCO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,66,66
POROMA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,649,649
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,239,239
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,392,392
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,93,93
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,1639,1639
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,220,220
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,141,141
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,900,900
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,77,77
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,728,728
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,1176,1176
PUNA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,644,644
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,560,560
QUIME,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
REYES,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,532,532
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,340,340
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SACABA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,1297,1297
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
SACACA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,168,168
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,168,168
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,308,308
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,364,364
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,420,420
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,1288,1288
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,588,588
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,190,190
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,644,644
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,74,74
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,458,458
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,348,348
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,420,420
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,140,140
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,11561,11561
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,84,84
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,336,336
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,112,112
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,28,28
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,196,196
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,56,56
SENA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,80,80
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2011-02-01,364,364
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2011-02-01,171,171
