municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,14,14
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,15,15
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,14,14
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,49,49
SAN ANDRES,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,10,10
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,12,12
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,164,164
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,80,80
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,190,190
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,114,114
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,451,451
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,29,29
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,36,36
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,175,175
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,67,67
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,140,140
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,8,8
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,78,78
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,61,61
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,32,32
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,408,408
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,6,6
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,21,21
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,94,94
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,26,26
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,116,116
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,8398,8398
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,44,44
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,56,56
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,3,3
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,5,5
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,1,1
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,6,6
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,3,3
SENA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,15,15
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,219,219
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,24,24
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,31,31
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,38,38
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,28,28
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,1929,1929
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,6,6
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,93,93
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,16,16
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,1353,1353
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,60,60
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,4,4
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,17,17
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,232,232
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,28,28
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,13,13
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,4,4
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,9,9
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,33,33
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,6,6
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,38,38
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,7,7
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,1122,1122
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,229,229
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,5,5
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,32,32
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,40,40
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,194,194
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,10,10
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,129,129
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,109,109
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,6,6
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,190,190
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,5,5
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,24,24
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,470,470
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,33,33
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,152,152
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,109,109
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,9,9
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,270,270
YACO,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,404,404
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,22,22
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,9,9
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,1198,1198
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,16,16
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2011-04-01,22,22
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,5,5
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,33,33
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,10,10
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,103,103
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,7,7
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,11,11
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,6,6
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,4,4
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,7,7
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,23,23
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,2,2
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,7,7
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,13,13
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,260,260
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,31,31
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,45,45
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,60,60
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,4,4
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,32,32
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,137,137
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,24,24
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,13,13
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,17,17
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,13,13
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,6,6
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,17,17
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,1,1
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,10,10
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,147,147
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,7,7
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,336,336
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,26,26
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,3,3
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,39,39
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,208,208
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,5,5
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,14,14
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,69,69
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,2,2
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,95,95
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,40,40
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,43,43
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,85,85
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,6,6
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,62,62
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,607,607
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,20,20
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,5597,5597
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,88,88
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,11,11
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,29,29
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,18,18
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,204,204
COMBAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,2,2
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,50,50
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,20,20
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,15,15
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,124,124
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,46,46
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,3,3
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,27,27
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,164,164
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,42,42
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,3,3
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,5,5
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,99,99
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,5,5
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,4,4
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,3793,3793
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,6,6
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,33,33
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,117,117
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,11,11
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,22,22
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,26,26
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,20,20
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,7,7
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,40,40
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,3,3
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,17,17
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,4,4
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,523,523
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,28,28
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,18,18
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,3,3
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,65,65
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,24,24
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,1,1
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,9,9
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,44,44
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,8,8
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,17,17
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,39,39
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,13,13
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,58,58
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,114,114
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,4821,4821
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,14,14
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,13,13
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,6,6
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,200,200
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,10,10
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,10,10
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-05-01,21,21
