municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,5,5
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,30,30
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,35,35
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,8,8
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,16,16
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,16,16
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,15,15
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,5,5
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,13,13
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,27,27
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,22,22
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,5,5
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,28,28
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,59,59
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,50,50
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,36,36
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,13,13
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,19,19
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
CHOQUE COTA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,20,20
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,38,38
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,793,793
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,57,57
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,26,26
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,42,42
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,31,31
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,22,22
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,15,15
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,13,13
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,10,10
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,14,14
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,22,22
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,83,83
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,19,19
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,5,5
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,10,10
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,719,719
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,33,33
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,4,4
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,25,25
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,17,17
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,14,14
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,23,23
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,48,48
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,15,15
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,4,4
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,21,21
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,5,5
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,15,15
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,54,54
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,10,10
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,12,12
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,21,21
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,48,48
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,92,92
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1272,1272
LA RIVERA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,1,1
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,11,11
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,29,29
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,4,4
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,23,23
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,8,8
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,27,27
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,36,36
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,14,14
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,39,39
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,113,113
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,6,6
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,22,22
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,9,9
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,5,5
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,334,334
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,8,8
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,16,16
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,20,20
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,46,46
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,4,4
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,4,4
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,18,18
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,3,3
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,23,23
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,12,12
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,16,16
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,8,8
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,7,7
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,25,25
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,10,10
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,20,20
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2008-02-01,253,253
