municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,45,45
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,100,100
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,40,40
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,27,27
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,26,26
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,18,18
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,49,49
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,8,8
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,109,109
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,85,85
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,3,3
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,15,15
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,57,57
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,60,60
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,22,22
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,5,5
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,27,27
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,11,11
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,2,2
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,18,18
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,15,15
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,9,9
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,6,6
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,22,22
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,82,82
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,12,12
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,16,16
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,70,70
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,57,57
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,110,110
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,11,11
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,44,44
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,3,3
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,15,15
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,25,25
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,10,10
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,7,7
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,237,237
SANTA ROSA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,4,4
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,23,23
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,9,9
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,28,28
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,4,4
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,19,19
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,16,16
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,16,16
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,30,30
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,65,65
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,86,86
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,311,311
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,2,2
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,115,115
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,106,106
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,5,5
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,12,12
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,7701,7701
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,49,49
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,3,3
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,7,7
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,20,20
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,3,3
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,421,421
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,30,30
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,23,23
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,1,1
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,18,18
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,4,4
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,34,34
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,50,50
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,18,18
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,8,8
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,5,5
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,92,92
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,44,44
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,16,16
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,17,17
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,29,29
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,7,7
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,8,8
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,9,9
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,44,44
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,37,37
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,4,4
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,34,34
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,10,10
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,54,54
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,60,60
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,80,80
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,23,23
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,6,6
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,18,18
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,23,23
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,3,3
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,41,41
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,45,45
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,18,18
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,31,31
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,6,6
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,59,59
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,52,52
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-04-01,27,27
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,1,1
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,145,145
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,12,12
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,11,11
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,1,1
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,17,17
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,10,10
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-05-01,25,25
