municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,8,8
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,7,7
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,24,24
SANTA ROSA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,6,6
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,7,7
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,4,4
SUCRE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
TAHUA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TARATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TARVITA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
TOLATA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
TRIGAL,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TRINIDAD,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,5,5
UMALA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
VACAS,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
VIACHA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,5,5
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
VINTO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2007-11-01,10,10
YACO,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2007-11-01,7,7
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2007-11-01,3,3
YOTALA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2007-11-01,2,2
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2007-11-01,1,1
ACACIO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,8,8
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2007-12-01,5,5
ANDAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
ARQUE,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,13,13
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
BOLPEBRA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
CARACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,5,5
CARANGAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CARAPARI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CATACORA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CHARAÑA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CHOQUE COTA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
COBIJA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
COLLANA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
COLQUECHACA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
COMBAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
COROICO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CORQUE,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
COTOCA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
CURAHUARA DE CARANGAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,27,27
EL CHORO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
GUANAY,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
HUACHACALLA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
HUAYLLAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2007-12-01,33,33
LA RIVERA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
LAJA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
LORETO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,14,14
MACHACAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
MAGDALENA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
MINEROS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
MONTERO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,7,7
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
NAZACARA DE PACAJES,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
OMEREQUE,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
ORURO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
PADILLA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
PALCA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
PASORAPA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
PAZÑA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
POCONA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,5,5
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
PORCO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
PORVENIR,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
PUCARA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
PUERTO GONZALO MORENO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
PUNATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
QUIABAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
QUIRUSILLAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,7,7
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SABAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
SACABA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SACACA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2007-12-01,15,15
SAN LORENZO(PND),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,5,5
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN PEDRO(PND),actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,23,23
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
SICAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
SORATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,5,5
TARATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
TINGUIPAYA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
TOCO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,3,3
TODOS SANTOS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
TOMINA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
TRIGAL,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
UNCIA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,4,4
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
VINTO,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2007-12-01,8,8
YACUIBA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2007-12-01,2,2
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
YOTALA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2007-12-01,6,6
