municipality,group,variable,month,Nº de comunidades que participaron en el CAI d,TOTAL
SICA SICA (VILLA AROMA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,18,18
SICAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,16,16
SORACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,20,20
SORATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,19,19
TACOPAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
TAPACARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
TARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,30,30
TINGUIPAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,10,10
TIPUANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,43,43
TODOS SANTOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,12,12
TOMINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,11,11
TOTORA(ORR),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,14,14
TRIGAL,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
TUPIZA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
UNCIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,1,1
VALLEGRANDE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
VIACHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,7,7
VILA VILA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,13,13
VILLA RIVERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,3,3
WARNES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,5,5
YACUIBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,4,4
YAMPARAEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,6,6
YOTALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,2,2
YUNCHARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,292,292
ZUDAÑEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-12-01,23,23
