municipality,group,variable,month,Niños de 1 a 4 años con 1ra dosis vitamina A,TOTAL
SAN PABLO DE LIPEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,18,18
SAN PEDRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,152,152
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,22,22
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,1,1
SAN RAFAEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,18,18
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,29,29
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,4,4
SANTA ANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,2239,2239
SANTA ROSA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,55,55
SANTIAGO DE CALLAPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,48,48
SANTIAGO DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,26,26
SAPAHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,48,48
SICA SICA (VILLA AROMA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,170,170
SOPACHUY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,2,2
SORATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,61,61
SUCRE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,149,149
TACACOMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,32,32
TACOBAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,18,18
TARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,170,170
TARACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,7,7
TARATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,32,32
TARIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,366,366
TARVITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,46,46
TEOPONTE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,88,88
TIAWANACU,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,81,81
TINGUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,51,51
TIPUANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,13,13
TIRAQUE (CBBA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,75,75
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,3,3
TOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,18,18
TOLATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,8,8
TOMINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,1,1
TORO TORO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,27,27
TRINIDAD,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,296,296
TUPIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,131,131
UMALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,28,28
UNCIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,467,467
URIONDO (A. CONCEPCION),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,51,51
UYUNI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,2,2
VIACHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,169,169
VILLA MONTES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,118,118
VILLA SERRANO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,26,26
VILLA TUNARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,326,326
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,29,29
VILLAZON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,57,57
VITICHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,4,4
WALDO BALLIVIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,18,18
WARNES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,155,155
YACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,21,21
YACUIBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,231,231
YAMPARAEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,33,33
YANACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,40,40
YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,2,2
YOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,11,11
YOTALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,29,29
YUNCHARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,10,10
ZUDAÑEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-07-01,9,9
ACHACACHI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,91,91
ACHOCALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,96,96
ALCALA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,8,8
ANCORAIMES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,33,33
ANZALDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,17,17
APOLO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,159,159
ASCENCION DE GUARAYOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,123,123
ATOCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,32,32
AUCAPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,19,19
AYATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,27,27
AYO AYO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,32,32
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,103,103
BATALLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,44,44
BAURES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,37,37
BERMEJO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,149,149
BETANZOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,157,157
BOYUIBE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,11,11
BUENA VISTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,46,46
CABEZAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,37,37
CAIROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,20,20
"CAIZA ""D""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,52,52
CAJUATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,50,50
CALACOTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,81,81
CALAMARCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,32,32
CAMARGO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,13,13
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,12,12
CAMIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,107,107
CAQUIAVIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,40,40
CARANAVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,714,714
CARAPARI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,39,39
CARIPUYO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
CARMEN RIVERO TORREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,67,67
CHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,25,25
CHARAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,162,162
CHARAÑA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
CHAYANTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,51,51
CHIMORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,78,78
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,32,32
CHUMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,44,44
CLIZA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,51,51
COCHABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1397,1397
"COLCHA ""K""",micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
COLLANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
COLOMI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,82,82
COLQUECHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,45,45
COLQUENCHA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
COLQUIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,54,54
COMANCHE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,2,2
COMBAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,2,2
CONCEPCION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,140,140
COPACABANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,18,18
CORIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,74,74
CORO CORO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,25,25
COROICO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,61,61
COTAGAITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,12,12
COTOCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,94,94
CUATRO CAÑADAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,39,39
CUEVO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,14,14
CULPINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,93,93
CURVA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,15,15
DESAGUADERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,55,55
EL ALTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1879,1879
EL PUENTE(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,46,46
EL PUENTE(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,25,25
EL TORNO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,11,11
EL VILLAR,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,7,7
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,161,161
ENTRE RIOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,88,88
EXALTACION,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,17,17
FERNANDEZ ALONSO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,126,126
GENERAL SAAVEDRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,67,67
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,54,54
GUANAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,30,30
GUAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,23,23
GUAYARAMERIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,105,105
GUTIERREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,76,76
HUACARETA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,14,14
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,7,7
HUARACAJE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,28,28
ICLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,22,22
INCAHUASI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,67,67
INQUISIVI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,45,45
IXIAMAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,28,28
JESUS DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,39,39
LA ASUNTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,35,35
LA GUARDIA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,33,33
LA PAZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1787,1787
LAGUNILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,15,15
LAJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,64,64
LAS CARRERAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,9,9
LLALLAGUA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,10,10
LORETO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,37,37
LURIBAY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,47,47
MACHARETI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,25,25
MAGDALENA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,51,51
MAIRANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,11,11
MALLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,20,20
MAPIRI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,46,46
MECAPACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,36,36
MINEROS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,73,73
MOCOMOCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,57,57
MOJINETE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
MOJOCOYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,56,56
MONTEAGUDO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,122,122
MONTERO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,664,664
OKINAWA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,74,74
PADCAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,90,90
PADILLA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,37,37
PAILON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,23,23
PALCA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,42,42
PALOS BLANCOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,77,77
PAMPA GRANDE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,21,21
PAPEL PAMPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,27,27
PATACAMAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,13,13
PELECHUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,51,51
POCOATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,46,46
PORCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,1,1
POROMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,84,84
PORTACHUELO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,5,5
POTOSI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,205,205
PRESTO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,77,77
PUCARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,4,4
PUCARANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,187,187
PUERTO ACOSTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,105,105
PUERTO CARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,49,49
PUERTO PEREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,52,52
PUERTO QUIJARRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,107,107
PUERTO SILES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,7,7
PUERTO SUAREZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,53,53
PUERTO VILLARROEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,236,236
PUNA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,331,331
QUIABAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,24,24
QUIME,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,28,28
QUIRUSILLAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,2,2
RAVELO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,38,38
REYES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,44,44
RIBERALTA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,332,332
ROBORE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,20,20
RURRENABAQUE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,27,27
SACABA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,685,685
SACABAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,88,88
SAMAIPATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,30,30
SAN ANDRES,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,97,97
SAN ANDRES DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,35,35
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,29,29
SAN BORJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,193,193
SAN BUENA VENTURA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,55,55
SAN CARLOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,44,44
SAN IGNACIO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,232,232
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,166,166
SAN JAVIER(BNI),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,20,20
SAN JAVIER(STC),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,94,94
SAN JOAQUIN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,18,18
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,50,50
SAN JUAN DE YAPACANI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,24,24
SAN JULIAN,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,325,325
SAN LORENZO(TJA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,84,84
SAN LUCAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,149,149
SAN MATIAS,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,49,49
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,20,20
SAN PEDRO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,144,144
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,14,14
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,3,3
SAN RAFAEL,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,14,14
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,19,19
SAN RAMON,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,7,7
SANTA ANA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,259,259
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,3521,3521
SANTA ROSA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,51,51
SANTIAGO DE CALLAPA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,22,22
SANTIAGO DE MACHACA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,5,5
SAPAHAQUI,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,36,36
SICA SICA (VILLA AROMA),micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,106,106
SOPACHUY,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,2,2
SORATA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,36,36
SUCRE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,114,114
TACACOMA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,41,41
TACOBAMBA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,70,70
TARABUCO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,76,76
TARACO,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,12,12
TARIJA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,481,481
TARVITA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,62,62
TEOPONTE,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,37,37
TIAWANACU,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,51,51
TINGUIPAYA,micronutrientes,ninos de 1 a 4 anos con 1ra dosis vitamina a,2005-08-01,57,57
