municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
CKOCHAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,4,4
CLIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
COBIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,248,248
COCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,81,81
COCHABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,733,733
COIPASA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,3,3
COLCAPIRHUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,213,213
"COLCHA ""K""",micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,56,56
COLLANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,6,6
COLOMI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
COLPA BELGICA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,37,37
COLQUECHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,79,79
COLQUENCHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,40,40
COLQUIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,28,28
COMANCHE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,6,6
COMARAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,39,39
COMBAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,5,5
CONCEPCION,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,98,98
COPACABANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,64,64
CORIPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,24,24
CORO CORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,19,19
COROICO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,45,45
CORQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,24,24
COTAGAITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,56,56
COTOCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,148,148
CRUZ DE MACHACAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
CUATRO CAÑADAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,82,82
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,30,30
CUEVO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,9,9
CULPINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,58,58
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,6,6
CURVA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
DESAGUADERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,34,34
EL ALTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,303,303
EL CHORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,41,41
EL PUENTE(STC),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,33,33
EL PUENTE(TJA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,21,21
EL TORNO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,268,268
EL VILLAR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,15,15
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,39,39
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,75,75
ESCOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,28,28
ESMERALDA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
EUCALIPTUS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,3,3
EXALTACION,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,15,15
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,55,55
FILADELFIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,18,18
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,42,42
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,48,48
GUANAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,41,41
GUAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,21,21
GUAYARAMERIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,135,135
GUTIERREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,143,143
HUACARETA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,18,18
HUACHACALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
HUANUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,38,38
HUARACAJE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,17,17
HUARINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,40,40
HUAYLLAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,18,18
HUMANATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,9,9
ICHOCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,25,25
ICLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,28,28
INCAHUASI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,44,44
INGAVI (HUMAITA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,3,3
INQUISIVI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,41,41
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,25,25
JESUS DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,31,31
LA ASUNTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,160,160
LA GUARDIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,177,177
LA PAZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1709,1709
LA RIVERA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
LAGUNILLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,13,13
LAJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,11,11
LAS CARRERAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,15,15
LICOMA PAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
LLALLAGUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
LLICA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,13,13
LORETO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,28,28
LURIBAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,33,33
MACHACAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,5,5
MACHARETI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
MAGDALENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,16,16
MAIRANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
MALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,11,11
MAPIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,14,14
MECAPACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,11,11
MINEROS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,71,71
MIZQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,118,118
MOCOMOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,62,62
MOJINETE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
MOJOCOYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,38,38
MONTEAGUDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,95,95
MONTERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,434,434
MORO MORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,12,12
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
OCURI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,90,90
OKINAWA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,65,65
OMEREQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,22,22
ORURO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,648,648
PADCAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,81,81
PADILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,28,28
PAILON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,138,138
PALCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,48,48
PALOS BLANCOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,83,83
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
PAMPA GRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,26,26
PAPEL PAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,12,12
PASORAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
PATACAMAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
PAZÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,19,19
PELECHUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,27,27
POCOATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,114,114
POCONA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,26,26
POJO (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,57,57
POOPO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,10,10
POROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,54,54
PORONGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,46,46
PORTACHUELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,46,46
PORVENIR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,31,31
POSTRER VALLE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,10,10
POTOSI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,621,621
PRESTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,17,17
PUCARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,5,5
PUCARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,91,91
PUERTO ACOSTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,50,50
PUERTO CARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,57,57
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,25,25
PUERTO PEREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,13,13
PUERTO QUIJARRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,5,5
PUERTO RICO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,40,40
PUERTO SILES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,3,3
PUERTO SUAREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,91,91
PUNATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,90,90
QUIABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,6,6
QUILLACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,75,75
QUIME,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,30,30
QUIRUSILLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
RAVELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,90,90
REYES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,44,44
RIBERALTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,499,499
ROBORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,9,9
RURRENABAQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,106,106
SABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
SACABA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,351,351
SACABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,6,6
SACACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,106,106
SAIPINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,21,21
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,40,40
SAMAIPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,26,26
SAN AGUSTIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,3,3
SAN ANDRES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,65,65
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,18,18
SAN BENITO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,76,76
SAN BORJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,155,155
SAN BUENA VENTURA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,10,10
SAN CARLOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,104,104
SAN IGNACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,109,109
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,187,187
SAN JAVIER(BNI),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,19,19
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,64,64
SAN JOAQUIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,130,130
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,32,32
SAN JULIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,196,196
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,50,50
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,122,122
SAN MATIAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,168,168
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,60,60
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,4,4
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,102,102
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,17,17
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,8,8
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,13,13
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,9,9
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,11,11
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,28,28
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,144,144
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1205,1205
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,83,83
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,129,129
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,33,33
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,42,42
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,8,8
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,34,34
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,12,12
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,26,26
SENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,45,45
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,68,68
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,59,59
SICAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,23,23
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,19,19
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,15,15
SORACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,35,35
SORATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,42,42
SUCRE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,856,856
TACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,10,10
TACACOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,12,12
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,32,32
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,67,67
TAPACARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,125,125
TARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,62,62
TARACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,49,49
TARATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,31,31
TARIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,603,603
TARVITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,45,45
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,39,39
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,64,64
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,73,73
TIPUANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,46,46
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,257,257
TOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,26,26
TODOS SANTOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,1,1
TOLATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,9,9
TOLEDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,18,18
TOMAVE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,27,27
TOMINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,21,21
TORO TORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,47,47
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,85,85
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,13,13
TRIGAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,4,4
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,301,301
TUPIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,174,174
TURCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,6,6
UMALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,26,26
UNCIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,96,96
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,46,46
UYUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2010-11-01,82,82
