,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,40,35,42,35,77
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,98,85,488,438,586,523,1109
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,5,37,32,39,37,76
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,2,76,69,92,71,163
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,5,96,77,102,82,184
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,674,647,2671,2611,3345,3258,6603
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,3,4,4,5,7,12
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,15,14,25,22,40,36,76
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,53,37,54,38,92
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,4,45,39,47,43,90
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,10,4,11,4,15
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,12,166,140,175,152,327
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,3,59,49,64,52,116
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,3,25,26,28,29,57
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,17,14,78,63,95,77,172
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,577,438,1291,1159,1868,1597,3465
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,4,34,47,41,51,92
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,9,181,142,189,151,340
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,4,90,77,93,81,174
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,13,118,101,132,114,246
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,18,12,70,66,88,78,166
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,224,184,307,307,531,491,1022
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,23,25,158,136,181,161,342
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,4,5,4,5,9
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,10,1,53,55,63,56,119
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,1,2,1,2,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,302,17,55,47,357,64,421
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,2,25,25,29,27,56
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,4,65,65,69,69,138
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,8,55,39,60,47,107
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,3,45,24,54,27,81
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,25,21,166,101,191,122,313
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,34,46,37,48,85
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,1,6,9,6,10,16
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,445,366,740,688,1185,1054,2239
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,48,44,302,341,350,385,735
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,38,20,39,20,59
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,3,26,24,27,27,54
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,20,18,153,125,173,143,316
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,26,41,124,156,150,197,347
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,70,81,73,83,156
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,40,45,176,177,216,222,438
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,15,53,49,62,64,126
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,13,19,111,103,124,122,246
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,77,92,409,452,486,544,1030
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,3,27,18,28,21,49
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,19,8,66,77,85,85,170
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,37,43,335,351,372,394,766
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,1,53,22,55,23,78
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,5,72,64,80,69,149
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,6,40,36,46,42,88
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,209,203,1091,944,1300,1147,2447
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,8,56,53,65,61,126
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,44,34,299,265,343,299,642
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,289,67,380,295,669,362,1031
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,0,64,58,68,58,126
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,15,11,15,11,26
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,118,131,658,597,776,728,1504
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,1,17,18,19,19,38
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,230,227,861,912,1091,1139,2230
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,3,29,27,36,30,66
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,12,17,48,50,60,67,127
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,42,45,162,377,204,422,626
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,3,72,45,76,48,124
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,3,31,30,37,33,70
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,13,10,14,10,24
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,1,0,1,0,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,3,17,14,19,17,36
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,3,1,9,6,12,7,19
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,23,14,138,123,161,137,298
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,2,6,70,66,72,72,144
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,21,11,208,138,229,149,378
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,3,1,12,3,15,4,19
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,2,2,18,20,20,22,42
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,9,4,57,77,66,81,147
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,3,1,63,72,66,73,139
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,2,49,48,49,50,99
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,1,2,16,21,17,23,40
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,14,13,25,29,39,42,81
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,5,12,137,119,142,131,273
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,1,2,14,8,15,10,25
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,17,10,109,82,126,92,218
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,11,8,183,173,194,181,375
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,7,8,93,82,100,90,190
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,54,49,208,209,262,258,520
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,16,10,74,87,90,97,187
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,13,13,28,21,41,34,75
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,2,2,35,51,37,53,90
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,0,47,43,47,43,90
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,13,8,197,159,210,167,377
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,7,10,52,39,59,49,108
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,12,9,110,107,122,116,238
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,9,5,52,39,61,44,105
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,0,5,11,5,11,16
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,1,1,6,2,7,3,10
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,2,2,23,21,25,23,48
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,120,107,191,167,311,274,585
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,14,13,138,137,152,150,302
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,2,4,33,22,35,26,61
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,0,4,10,4,10,14
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,4,8,27,32,31,40,71
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,7,7,86,83,93,90,183
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,12,19,106,121,118,140,258
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,8,6,46,66,54,72,126
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,4,2,61,51,65,53,118
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,9,6,120,131,129,137,266
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,0,16,4,16,4,20
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,5,5,69,74,74,79,153
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,13,8,77,90,90,98,188
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,2,12,9,12,11,23
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,54,57,224,202,278,259,537
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,24,29,222,210,246,239,485
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,6,8,67,42,73,50,123
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,9,10,158,176,167,186,353
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,65,51,362,315,427,366,793
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,1,1,1,1,2,3
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,10,13,115,111,125,124,249
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,1,4,33,34,34,38,72
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,8,6,17,18,25,24,49
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,0,0,7,2,7,2,9
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-11-01,1,0,11,8,12,8,20
