,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,7,26,20,29,27,56
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,0,1,1,1,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,9,50,69,55,78,133
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,4,19,14,20,18,38
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,3,24,20,26,23,49
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,2,5,3,5,8
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,5,29,29,32,34,66
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,8,8,31,17,39,25,64
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,1,3,2,3,5
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,2,22,11,24,13,37
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,1,3,8,7,9,16
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,10,51,33,54,43,97
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,4,3,8,4,12,16
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,0,39,4,44,4,48
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,15,13,70,103,85,116,201
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,77,79,20,10,97,89,186
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,1,15,18,19,19,38
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,14,7,15,8,23
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,2,3,3,7,5,12
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,16,11,110,127,126,138,264
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,2,0,0,3,2,5
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,8,7,35,29,43,36,79
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,1,0,1,1
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,2,1,2,1,3
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,7,14,8,14,22
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,3,13,19,18,22,40
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,0,0,0,1,1
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,8,4,9,4,13
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,2,1,2,3
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,12,7,12,7,19
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,2,23,20,27,22,49
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,2,3,2,3,5
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,6,8,6,8,14
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,2,1,2,2,4
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,9,1,9,10
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,0,45,30,48,30,78
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,2,1,2,3
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,6,2,6,4,10
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,3,1,3,1,4
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,104,93,1384,1300,1488,1393,2881
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,1,7,5,9,6,15
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,5,1,5,6
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,2,22,18,24,20,44
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,22,17,23,17,40
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,6,4,6,5,11
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,12,8,12,9,21
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,8,6,9,6,15
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,3,1,3,1,4
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,4,6,6,6,10,16
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,1,0,1,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,2,1,3,2,5
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,7,3,7,3,10
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,10,13,10,15,25
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,3,11,6,16,9,25
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,2,15,12,17,14,31
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,3,6,3,6,9
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,2,1,1,3,3,6
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,11,3,5,5,16,21
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,11,13,11,13,24
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,2,7,10,9,12,21
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,0,0,1,3,1,4
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,0,6,5,8,5,13
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,7,3,7,4,11
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,1,2,8,4,9,13
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,4,5,4,5,9
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,27,37,28,38,66
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,4,37,39,42,43,85
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,2,3,2,3,5
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,7,8,7,7,14,15,29
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,1,13,13,16,14,30
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,4,3,5,5,10
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,3,2,4,4,8
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,2,25,26,28,28,56
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,1,2,1,4,5
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,0,72,6,76,6,82
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,3,1,0,1,3,4
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,11,10,11,10,21
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,3,9,13,14,16,30
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,2,1,2,1,3
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,2,1,2,3
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,14,7,90,96,104,103,207
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,4,0,4,4
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,1,0,1,1
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,9,8,9,10,19
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,4,5,4,5,9
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,0,4,7,7,7,14
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,0,0,1,0,1
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,0,1,0,1
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,9,5,10,7,17
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,4,0,4,2,6
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,3,12,10,13,13,26
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,1,7,5,9,6,15
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,1,33,35,37,36,73
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,9,12,12,16,21,37
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,1,0,1,1,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,12,10,12,11,23
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,14,11,15,13,28
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,1,2,2,2,4
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,2,1,2,1,3
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,8,66,50,69,58,127
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,2,1,2,1,3
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,10,7,60,56,70,63,133
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,0,0,1,0,1
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,10,8,10,9,19
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,18,33,95,84,113,117,230
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,1,6,4,10,5,15
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,0,26,15,29,15,44
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,0,8,10,11,10,21
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,0,2,1,2,3
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,5,10,5,12,17
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,6,6,6,7,13
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,5,6,6,6,12
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,2,4,3,4,7
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,5,6,5,6,11
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,3,4,2,5,5,10
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,19,11,109,102,128,113,241
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,16,20,16,21,37
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,13,5,13,6,19
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,5,1,5,6
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,11,9,12,9,21
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,6,2,55,37,61,39,100
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,0,1,1,3,1,4
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,1,0,1,1
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,11,14,73,65,84,79,163
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,1,23,25,25,26,51
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,1,1,1,2,3
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,8,7,27,33,35,40,75
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,4,13,24,15,28,43
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,6,5,20,14,26,19,45
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,13,22,14,22,36
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,3,25,22,27,25,52
