municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,7,7
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,11,11
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,163,163
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,15,15
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,60,60
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,9,9
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,8,8
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,2,2
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,31,31
YACO,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,10,10
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,88,88
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,8,8
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,5,5
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,132,132
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,5,5
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,8,8
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,6,6
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-03-01,8,8
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,3,3
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,46,46
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,17,17
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,19,19
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,24,24
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,8,8
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,15,15
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,3,3
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,11,11
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,15,15
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,28,28
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,63,63
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,2,2
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,10,10
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,16,16
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,19,19
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,22,22
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,30,30
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,23,23
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,9,9
BOLPEBRA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,16,16
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,12,12
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,5,5
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,17,17
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,15,15
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,21,21
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,22,22
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,108,108
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,5,5
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,10,10
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,36,36
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,30,30
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,17,17
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,19,19
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,3,3
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,18,18
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,9,9
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,17,17
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,22,22
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,15,15
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,480,480
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,2,2
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,43,43
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,5,5
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,16,16
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,33,33
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,12,12
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,22,22
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,3,3
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,21,21
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,8,8
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,11,11
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,11,11
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,19,19
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,12,12
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,18,18
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,26,26
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,5,5
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,362,362
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,8,8
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,19,19
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,9,9
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,23,23
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,16,16
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,26,26
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,8,8
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,8,8
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,14,14
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,13,13
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,14,14
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,18,18
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,26,26
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,9,9
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,2,2
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,6,6
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,4,4
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,9,9
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,21,21
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2012-04-01,7,7
