,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2017-03-01,215,233,61,63,276,296,572
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2017-03-01,2288,1987,121,115,2409,2102,4511
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2017-03-01,224,170,15,6,239,176,415
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2017-03-01,671,554,93,73,764,627,1391
VINTO,consulta externa,ninos  de 1 a 4 anos,2017-03-01,625,538,200,168,825,706,1531
VITICHI,consulta externa,ninos  de 1 a 4 anos,2017-03-01,117,54,5,2,122,56,178
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2017-03-01,23,17,1,0,24,17,41
WARNES,consulta externa,ninos  de 1 a 4 anos,2017-03-01,2358,2095,247,259,2605,2354,4959
YACO,consulta externa,ninos  de 1 a 4 anos,2017-03-01,58,75,0,0,58,75,133
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2017-03-01,2432,2168,203,185,2635,2353,4988
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2017-03-01,63,72,3,3,66,75,141
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2017-03-01,104,106,3,4,107,110,217
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-03-01,1469,1356,103,79,1572,1435,3007
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-03-01,80,72,3,1,83,73,156
YOTALA,consulta externa,ninos  de 1 a 4 anos,2017-03-01,144,117,16,7,160,124,284
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2017-03-01,145,140,0,0,145,140,285
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2017-03-01,0,3,0,0,0,3,3
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2017-03-01,113,103,6,1,119,104,223
ACACIO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,64,70,0,0,64,70,134
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,351,264,134,106,485,370,855
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,235,209,3,7,238,216,454
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,328,311,35,34,363,345,708
ALALAY,consulta externa,ninos  de 1 a 4 anos,2017-04-01,24,14,4,3,28,17,45
ALCALA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,43,53,2,1,45,54,99
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,335,293,14,4,349,297,646
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2017-04-01,69,79,7,10,76,89,165
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,51,59,0,2,51,61,112
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,45,42,3,1,48,43,91
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,83,81,12,12,95,93,188
APOLO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,270,244,90,77,360,321,681
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,62,54,0,0,62,54,116
ARANI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,108,71,6,10,114,81,195
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,325,302,15,15,340,317,657
ARQUE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,156,133,3,1,159,134,293
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,328,298,12,5,340,303,643
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,353,277,35,22,388,299,687
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,43,36,0,0,43,36,79
AYATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,96,67,2,2,98,69,167
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,66,59,0,0,66,59,125
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,429,383,10,13,439,396,835
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2017-04-01,271,211,0,1,271,212,483
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,108,104,20,13,128,117,245
BAURES,consulta externa,ninos  de 1 a 4 anos,2017-04-01,96,78,3,2,99,80,179
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,27,19,1,3,28,22,50
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,17,19,0,0,17,19,36
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2017-04-01,51,46,1,1,52,47,99
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,1102,1006,69,55,1171,1061,2232
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,341,323,10,7,351,330,681
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2017-04-01,58,47,1,2,59,49,108
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,36,29,1,20,37,49,86
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,125,141,3,3,128,144,272
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,236,199,17,18,253,217,470
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,751,571,31,12,782,583,1365
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,155,181,19,18,174,199,373
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2017-04-01,163,151,1,0,164,151,315
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,200,225,0,0,200,225,425
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,56,55,0,1,56,56,112
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,134,142,1,0,135,142,277
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,195,195,11,3,206,198,404
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,36,24,0,0,36,24,60
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,800,775,92,87,892,862,1754
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,295,217,56,46,351,263,614
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,74,55,5,3,79,58,137
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,313,269,62,55,375,324,699
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,822,735,83,77,905,812,1717
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,0,0,4,4,4,4,8
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,336,263,10,4,346,267,613
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,61,54,0,0,61,54,115
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,75,78,6,15,81,93,174
CATACORA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,17,28,5,7,22,35,57
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,39,31,7,3,46,34,80
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,583,556,21,16,604,572,1176
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,128,88,3,5,131,93,224
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,538,482,12,20,550,502,1052
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,16,18,4,0,20,18,38
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,226,201,1,0,227,201,428
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,623,603,38,34,661,637,1298
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,12,22,3,1,15,23,38
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,12,8,0,1,12,9,21
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,14,10,20,24,34,34,68
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2017-04-01,317,274,12,8,329,282,611
CHUMA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,69,65,1,1,70,66,136
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,94,76,0,0,94,76,170
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,137,160,7,2,144,162,306
CLIZA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,206,155,9,9,215,164,379
COBIJA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,621,518,54,58,675,576,1251
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,420,424,6,3,426,427,853
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,10177,8766,3430,2935,13607,11701,25308
COIPASA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,10,7,1,0,11,7,18
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,583,517,274,279,857,796,1653
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2017-04-01,195,172,18,25,213,197,410
COLLANA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,31,28,0,0,31,28,59
COLOMI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,238,179,12,7,250,186,436
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,125,137,49,43,174,180,354
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,410,375,6,2,416,377,793
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,112,103,7,15,119,118,237
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,195,215,3,7,198,222,420
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,17,18,0,0,17,18,35
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,312,294,36,32,348,326,674
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,24,13,1,0,25,13,38
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2017-04-01,196,206,16,22,212,228,440
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,79,86,17,10,96,96,192
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,318,252,61,37,379,289,668
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,79,70,4,9,83,79,162
COROICO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,198,198,24,20,222,218,440
CORQUE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,62,80,3,4,65,84,149
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,310,275,14,23,324,298,622
COTOCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,933,894,33,47,966,941,1907
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,3,3,0,0,3,3,6
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,348,313,56,69,404,382,786
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2017-04-01,22,19,9,3,31,22,53
CUEVO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,88,83,22,20,110,103,213
CULPINA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,238,215,6,2,244,217,461
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,64,71,6,5,70,76,146
CURVA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,33,23,0,1,33,24,57
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,35,26,0,1,35,27,62
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,11787,10807,3070,2955,14857,13762,28619
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,57,58,4,1,61,59,120
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2017-04-01,197,176,14,7,211,183,394
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,156,130,8,3,164,133,297
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,1304,1294,310,278,1614,1572,3186
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2017-04-01,74,57,1,1,75,58,133
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,319,361,2,3,321,364,685
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,558,536,42,40,600,576,1176
ESCARA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,3,7,0,0,3,7,10
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,112,81,18,28,130,109,239
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,3,1,0,0,3,1,4
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,84,62,5,9,89,71,160
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2017-04-01,30,29,0,0,30,29,59
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2017-04-01,69,59,2,3,71,62,133
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,167,194,62,68,229,262,491
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,111,94,5,0,116,94,210
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,257,260,37,42,294,302,596
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2017-04-01,120,101,9,5,129,106,235
GUANAY,consulta externa,ninos  de 1 a 4 anos,2017-04-01,296,255,13,7,309,262,571
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,50,28,2,2,52,30,82
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2017-04-01,661,608,36,29,697,637,1334
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,394,381,23,32,417,413,830
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,140,150,11,18,151,168,319
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,96,85,14,12,110,97,207
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,28,23,6,6,34,29,63
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,362,289,29,28,391,317,708
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,45,71,2,1,47,72,119
HUARINA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,31,31,30,30,61,61,122
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,19,14,9,9,28,23,51
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,64,45,6,3,70,48,118
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,19,26,5,9,24,35,59
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,40,41,0,0,40,41,81
ICLA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,211,198,17,22,228,220,448
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,241,244,3,2,244,246,490
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,36,41,0,2,36,43,79
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,131,112,2,6,133,118,251
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,281,235,20,28,301,263,564
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,163,198,4,9,167,207,374
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,143,145,60,38,203,183,386
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,630,596,18,11,648,607,1255
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,1594,1429,242,243,1836,1672,3508
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,10436,9585,2805,2414,13241,11999,25240
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,6,0,0,0,6,0,6
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,173,183,10,2,183,185,368
LAJA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,152,131,15,10,167,141,308
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,52,60,0,1,52,61,113
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,41,51,19,27,60,78,138
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,586,703,128,122,714,825,1539
LLICA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,30,43,0,3,30,46,76
LORETO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,43,36,0,0,43,36,79
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2017-04-01,120,132,10,17,130,149,279
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,74,48,7,4,81,52,133
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,229,185,6,5,235,190,425
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,232,200,16,19,248,219,467
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,129,106,10,4,139,110,249
MALLA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,31,19,0,0,31,19,50
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,220,255,34,22,254,277,531
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,136,153,6,2,142,155,297
MINEROS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,320,324,63,66,383,390,773
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,403,374,39,23,442,397,839
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,64,82,3,0,67,82,149
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,11,9,2,4,13,13,26
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,94,87,30,31,124,118,242
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,502,419,47,30,549,449,998
MONTERO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,2084,1796,310,323,2394,2119,4513
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,30,25,5,3,35,28,63
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,144,142,5,8,149,150,299
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,55,52,5,1,60,53,113
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2017-04-01,7,6,7,3,14,9,23
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,68,40,3,0,71,40,111
OCURI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,196,206,1,0,197,206,403
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,207,172,11,9,218,181,399
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,154,125,3,3,157,128,285
ORURO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,5226,4973,651,651,5877,5624,11501
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,357,277,11,12,368,289,657
PADILLA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,221,199,8,7,229,206,435
PAILON,consulta externa,ninos  de 1 a 4 anos,2017-04-01,387,293,31,30,418,323,741
PALCA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,170,153,3,0,173,153,326
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,654,600,64,50,718,650,1368
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,41,27,0,1,41,28,69
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,138,121,31,25,169,146,315
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,79,85,2,7,81,92,173
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,28,21,5,5,33,26,59
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,248,250,16,20,264,270,534
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,110,98,6,6,116,104,220
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,114,89,1,1,115,90,205
POCOATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,227,192,0,3,227,195,422
POCONA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,217,214,5,8,222,222,444
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,193,158,28,30,221,188,409
POOPO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,97,98,11,9,108,107,215
PORCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,163,146,3,4,166,150,316
POROMA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,286,279,5,2,291,281,572
PORONGO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,200,172,9,6,209,178,387
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,291,268,2,0,293,268,561
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2017-04-01,92,90,1,3,93,93,186
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,20,10,1,2,21,12,33
POTOSI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,4305,3801,290,236,4595,4037,8632
PRESTO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,180,166,3,5,183,171,354
PUCARA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,36,29,7,7,43,36,79
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,256,208,14,10,270,218,488
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,61,52,1,0,62,52,114
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,122,115,20,12,142,127,269
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,162,140,9,3,171,143,314
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,28,34,0,0,28,34,62
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,134,122,11,8,145,130,275
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,47,148,3,6,50,154,204
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2017-04-01,26,21,0,0,26,21,47
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,302,224,29,24,331,248,579
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2017-04-01,1165,985,37,47,1202,1032,2234
PUNA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,205,158,6,8,211,166,377
PUNATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,535,438,67,42,602,480,1082
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,28,43,12,21,40,64,104
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,2055,1833,1093,1160,3148,2993,6141
QUIME,consulta externa,ninos  de 1 a 4 anos,2017-04-01,105,141,0,0,105,141,246
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,19,9,2,1,21,10,31
RAVELO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,245,239,1,4,246,243,489
REYES,consulta externa,ninos  de 1 a 4 anos,2017-04-01,145,153,23,16,168,169,337
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,993,951,201,152,1194,1103,2297
ROBORE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,200,164,16,8,216,172,388
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2017-04-01,279,256,14,13,293,269,562
SABAYA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,54,47,8,5,62,52,114
SACABA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,2244,2130,378,394,2622,2524,5146
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,58,48,6,1,64,49,113
SACACA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,260,272,3,1,263,273,536
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,79,83,36,29,115,112,227
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,151,139,12,22,163,161,324
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,132,134,7,10,139,144,283
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2017-04-01,34,18,2,2,36,20,56
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2017-04-01,287,273,10,5,297,278,575
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,50,32,7,12,57,44,101
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,25,28,1,3,26,31,57
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,121,122,2,2,123,124,247
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,156,148,37,49,193,197,390
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,747,744,45,41,792,785,1577
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,161,172,11,7,172,179,351
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,261,282,17,13,278,295,573
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,435,419,19,21,454,440,894
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,642,665,27,12,669,677,1346
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2017-04-01,66,69,2,3,68,72,140
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2017-04-01,107,78,1,0,108,78,186
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2017-04-01,77,64,1,1,78,65,143
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,294,267,112,111,406,378,784
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-04-01,165,129,23,26,188,155,343
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2017-04-01,662,602,101,83,763,685,1448
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2017-04-01,178,183,8,5,186,188,374
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2017-04-01,399,293,57,43,456,336,792
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,432,346,6,7,438,353,791
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2017-04-01,179,145,4,5,183,150,333
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,102,103,16,18,118,121,239
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2017-04-01,46,43,2,0,48,43,91
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2017-04-01,357,336,35,22,392,358,750
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2017-04-01,365,304,4,0,369,304,673
