municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,10,10
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,21,21
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,39,39
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,11,11
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,20,20
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,12,12
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,10,10
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,9,9
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,27,27
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,5,5
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,13,13
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,41,41
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,39,39
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,33,33
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,8,8
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,14,14
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,55,55
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,9,9
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,31,31
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,28,28
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,13,13
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,28,28
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,9,9
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,18,18
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,30,30
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,513,513
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,52,52
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,24,24
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,7,7
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,59,59
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,8,8
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,18,18
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,24,24
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,10,10
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,7,7
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,5,5
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,20,20
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,79,79
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,5,5
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,24,24
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,5,5
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,7,7
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,739,739
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,18,18
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,15,15
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,54,54
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,28,28
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,16,16
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,10,10
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,28,28
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,12,12
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,17,17
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,85,85
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,11,11
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,33,33
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,14,14
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,35,35
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,19,19
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,14,14
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,13,13
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,9,9
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,31,31
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,32,32
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1139,1139
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,9,9
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,17,17
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,25,25
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,11,11
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,14,14
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,8,8
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,21,21
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,26,26
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,18,18
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,7,7
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,37,37
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,130,130
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,3,3
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,23,23
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,21,21
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,274,274
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,16,16
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,10,10
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,18,18
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,32,32
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,5,5
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,11,11
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,4,4
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,24,24
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,6,6
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,8,8
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,35,35
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,19,19
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-02-01,12,12
