municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,6,6
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,8,8
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,14,14
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,6,6
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,14,14
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,21,21
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,28,28
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,14,14
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,99,99
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,17,17
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,34,34
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,548,548
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,16,16
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,10,10
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,23,23
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,14,14
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,15,15
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,425,425
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,26,26
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,22,22
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,40,40
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,20,20
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,98,98
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,32,32
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,18,18
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,7,7
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,3,3
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,26,26
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,18,18
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,14,14
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,3,3
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,166,166
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,73,73
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,6,6
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,40,40
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,19,19
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,8,8
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,45,45
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,11,11
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,30,30
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,65,65
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,10,10
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,30,30
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,115,115
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,15,15
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,16,16
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,114,114
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,17,17
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,74,74
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,78,78
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,167,167
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,8,8
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,197,197
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,10,10
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,117,117
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,8,8
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,5,5
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,9,9
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-01-01,13,13
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,57,57
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,34,34
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,36,36
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,16,16
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,24,24
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,8,8
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,37,37
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,8,8
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,29,29
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,29,29
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,73,73
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,14,14
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,12,12
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,50,50
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,12,12
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,31,31
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,11,11
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,10,10
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,47,47
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,38,38
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,28,28
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,73,73
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,10,10
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,16,16
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,10,10
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,9,9
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,21,21
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,61,61
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,43,43
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,22,22
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,43,43
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,70,70
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,29,29
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,2,2
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,55,55
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,8,8
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,51,51
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,26,26
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,51,51
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,5,5
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,24,24
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,11,11
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,15,15
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,26,26
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,101,101
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,46,46
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,534,534
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,48,48
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,20,20
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,5,5
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,38,38
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,11,11
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,53,53
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,17,17
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,2,2
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,21,21
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,44,44
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,15,15
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,28,28
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,14,14
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,31,31
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,30,30
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,174,174
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,36,36
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,8,8
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,30,30
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,9,9
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,2,2
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,9,9
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1111,1111
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,20,20
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,116,116
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,31,31
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,67,67
ESCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,9,9
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,33,33
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,19,19
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,12,12
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,20,20
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,59,59
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,29,29
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,18,18
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,38,38
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,10,10
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,5,5
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,8,8
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,11,11
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,17,17
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,21,21
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,31,31
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,20,20
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,11,11
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,64,64
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,132,132
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,915,915
LA RIVERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,12,12
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,27,27
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,72,72
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,10,10
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,15,15
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,6,6
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,33,33
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,8,8
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,70,70
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,39,39
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
MOJINETE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,13,13
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,39,39
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,233,233
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,5,5
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,7,7
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,16,16
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,17,17
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,12,12
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-02-01,356,356
