municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,48,48
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,1,1
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,31,31
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,7,7
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,21,21
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,6,6
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,5,5
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,8,8
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,6,6
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,6,6
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-01-01,12,12
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,39,39
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,9,9
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,35,35
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,43,43
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,19,19
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,14,14
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,17,17
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,125,125
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,22,22
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,16,16
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,40,40
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,9,9
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,8,8
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,12,12
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,20,20
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,56,56
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,25,25
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,15,15
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,49,49
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,22,22
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,24,24
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,31,31
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,8,8
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,15,15
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,29,29
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,55,55
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,13,13
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,309,309
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,49,49
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,10,10
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,38,38
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,15,15
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,32,32
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,12,12
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,15,15
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,9,9
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,22,22
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,10,10
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,8,8
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,802,802
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,9,9
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,40,40
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,18,18
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
ESCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,12,12
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,24,24
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,24,24
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,10,10
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,16,16
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,18,18
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,16,16
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,42,42
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,55,55
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,649,649
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,20,20
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,25,25
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,45,45
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,21,21
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,18,18
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,31,31
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,10,10
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,26,26
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,48,48
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,8,8
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,281,281
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,18,18
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,38,38
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,15,15
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,32,32
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,30,30
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,29,29
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,12,12
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,13,13
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,178,178
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,6,6
PUCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,2,2
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,44,44
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,10,10
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,124,124
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,21,21
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,35,35
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,132,132
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,9,9
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,1,1
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,11,11
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,17,17
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,50,50
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,25,25
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,24,24
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,141,141
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,4,4
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,23,23
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-02-01,7,7
