municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,355,355
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,26,26
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,264,264
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,97,97
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,16,16
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,471,471
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,51,51
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,244,244
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,19,19
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,85,85
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,162,162
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,517,517
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,122,122
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,557,557
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,317,317
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,108,108
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,27,27
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,18,18
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,40,40
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,76,76
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,1,1
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,8,8
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,100,100
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,43,43
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,32,32
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-01-01,97,97
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,63,63
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,1,1
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,278,278
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,32,32
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,52,52
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,2,2
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,96,96
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,45,45
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,35,35
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,61,61
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,124,124
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,71,71
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,97,97
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,16,16
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,152,152
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,47,47
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,80,80
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,45,45
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,36,36
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,99,99
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,115,115
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,84,84
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,48,48
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,23,23
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,19,19
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,28,28
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,205,205
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,402,402
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,94,94
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,11,11
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,147,147
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,2,2
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,70,70
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,90,90
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,100,100
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,29,29
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,158,158
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,217,217
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,29,29
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,86,86
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,228,228
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,108,108
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,228,228
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,545,545
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,4,4
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,239,239
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,90,90
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,1,1
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,17,17
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,7,7
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,453,453
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,128,128
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,98,98
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,11,11
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,184,184
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,266,266
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,21,21
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,11,11
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,2,2
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,101,101
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,108,108
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,193,193
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,80,80
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,587,587
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,293,293
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,2323,2323
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,8,8
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,264,264
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,130,130
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,23,23
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,288,288
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,15,15
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,489,489
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,119,119
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,65,65
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,183,183
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,152,152
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,59,59
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,1,1
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,46,46
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,237,237
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,143,143
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,3,3
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,16,16
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,17,17
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,258,258
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,23,23
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,49,49
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,13,13
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,51,51
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,140,140
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,146,146
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,9,9
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,60,60
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,322,322
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,361,361
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,30,30
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,77,77
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,13,13
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,114,114
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,25,25
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,70,70
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,102,102
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,55,55
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,2,2
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,133,133
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,69,69
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,3,3
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,148,148
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,29,29
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,34,34
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,33,33
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,32,32
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,107,107
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,153,153
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,480,480
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,574,574
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,33,33
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,5,5
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,162,162
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,38,38
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,27,27
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,576,576
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,41,41
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,16,16
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,50,50
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,32,32
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,56,56
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,14,14
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,119,119
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,32,32
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,72,72
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,10,10
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,388,388
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,148,148
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,16,16
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,95,95
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,350,350
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,9,9
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,28,28
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,133,133
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,34,34
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-02-01,8,8
