municipality,group,variable,month,Niñas(os) de 2 años a menores de 5 años con 2da dosis vitamina A,TOTAL
HUARINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
HUATAJATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,10,10
HUAYLLAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,12,12
HUMANATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,8,8
ICHOCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,5,5
ICLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,36,36
INCAHUASI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,59,59
INGAVI (HUMAITA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,31,31
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,18,18
IXIAMAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,20,20
LA ASUNTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,61,61
LA GUARDIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,135,135
LA PAZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,724,724
LA RIVERA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
LAJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,42,42
LAS CARRERAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,10,10
LICOMA PAMPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,138,138
LLICA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,5,5
LORETO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,8,8
LURIBAY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,9,9
MACHARETI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,49,49
MAGDALENA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,16,16
MAIRANA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,12,12
MALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,5,5
MAPIRI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,38,38
MECAPACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,16,16
MINEROS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,62,62
MIZQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,82,82
MOCOMOCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,32,32
MOJOCOYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,28,28
MONTEAGUDO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,73,73
MONTERO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,278,278
MORO MORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,5,5
MOROCHATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,33,33
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,12,12
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,9,9
OCURI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,41,41
OKINAWA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,30,30
OMEREQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,20,20
ORURO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,321,321
PADCAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,49,49
PADILLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,59,59
PAILON,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,61,61
PALCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,44,44
PALOS BLANCOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,79,79
PAMPA AULLAGAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,29,29
PAPEL PAMPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,10,10
PASORAPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,8,8
PATACAMAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,45,45
PAZÑA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,19,19
PELECHUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,7,7
POCOATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,62,62
POCONA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,39,39
POJO (CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,23,23
POOPO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,13,13
PORCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,32,32
POROMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,60,60
PORONGO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,22,22
PORTACHUELO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,18,18
PORVENIR,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,58,58
POSTRER VALLE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,3,3
POTOSI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,413,413
PRESTO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,25,25
PUCARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,7,7
PUCARANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,30,30
PUERTO ACOSTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,45,45
PUERTO CARABUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,26,26
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,26,26
PUERTO PEREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,28,28
PUERTO QUIJARRO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,32,32
PUERTO RICO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,32,32
PUERTO SILES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,11,11
PUERTO VILLARROEL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,116,116
PUNA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,63,63
PUNATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,43,43
QUIABAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,245,245
QUIME,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,12,12
QUIRUSILLAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,6,6
RAVELO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,46,46
REYES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,36,36
RIBERALTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,276,276
ROBORE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,20,20
SABAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,9,9
SACABA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,181,181
SACABAMBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,15,15
SACACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,44,44
SAIPINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,28,28
SAMAIPATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,25,25
SAN ANDRES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,21,21
SAN BENITO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,18,18
SAN BORJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,96,96
SAN BUENA VENTURA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,18,18
SAN CARLOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,36,36
SAN IGNACIO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,61,61
SAN JAVIER(BNI),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,18,18
SAN JAVIER(STC),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,38,38
SAN JOAQUIN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,16,16
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,33,33
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,13,13
SAN JULIAN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,110,110
SAN LORENZO(PND),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,28,28
SAN LUCAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,96,96
SAN MATIAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,16,16
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,31,31
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,34,34
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,114,114
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
SAN PEDRO(PND),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,13,13
SAN RAFAEL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
SAN RAMON BENI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,30,30
SAN RAMON SCZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,19,19
SANTA ANA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,1757,1757
SANTA ROSA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,48,48
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,20,20
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,21,21
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,23,23
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,11,11
SAPAHAQUI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,17,17
SENA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,46,46
SHINAOTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,29,29
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,21,21
SICAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,16,16
SIPE SIPE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,170,170
SOPACHUY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,15,15
SORACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
SORATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,41,41
SUCRE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,1373,1373
TACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,1,1
TACACOMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,22,22
TACOPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,29,29
TAHUA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,4,4
TAPACARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,38,38
TARABUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,59,59
TARACO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
TARATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,21,21
TARIJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,316,316
TARVITA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,62,62
TEOPONTE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,37,37
TIAWANACU,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,56,56
TIPUANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,21,21
TIQUIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,145,145
TIRAQUE (CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,28,28
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,2,2
TOCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,22,22
TOLATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,13,13
TOLEDO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,4,4
TOMAVE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,27,27
TOMINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,38,38
TORO TORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,39,39
TOTORA(CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,16,16
TRIGAL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,99,99
TUPIZA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,269,269
TURCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,5,5
UMALA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,14,14
UNCIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,32,32
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,26,26
URUBICHA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,2,2
UYUNI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,35,35
VACAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,17,17
VALLEGRANDE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2016-07-01,32,32
