,group,variable,month,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
TURCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,6,6,30,51,36,57,93
UMALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,5,4,69,50,74,54,128
UNCIA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,25,22,95,64,120,86,206
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,28,29,108,129,136,158,294
URUBICHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,14,20,133,140,147,160,307
UYUNI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,18,14,77,80,95,94,189
VACAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,13,10,41,50,54,60,114
VALLEGRANDE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,15,18,67,62,82,80,162
VIACHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,64,65,229,219,293,284,577
VILA VILA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,10,7,63,93,73,100,173
VILLA CHARCAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,8,8,195,189,203,197,400
VILLA MONTES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,23,30,254,248,277,278,555
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,9,3,46,39,55,42,97
VILLA RIVERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,12,8,83,65,95,73,168
VILLA SERRANO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,13,7,185,156,198,163,361
VILLA TUNARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,221,204,623,619,844,823,1667
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,13,15,122,99,135,114,249
VILLAZON,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,57,66,208,214,265,280,545
VINTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,17,27,168,167,185,194,379
VITICHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,0,3,66,70,66,73,139
WALDO BALLIVIAN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,1,1,3,2,4,3,7
WARNES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,74,81,211,199,285,280,565
YACO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,7,6,64,57,71,63,134
YACUIBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,68,79,426,419,494,498,992
YAMPARAEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,5,8,151,170,156,178,334
YANACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,5,1,50,58,55,59,114
YAPACANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,54,66,169,172,223,238,461
YOCALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,3,4,61,51,64,55,119
YOTALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,8,6,130,128,138,134,272
YUNCHARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,7,5,135,107,142,112,254
ZUDAÑEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-06-01,7,1,142,142,149,143,292
ACACIO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,5,67,66,69,71,140
ACHACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,39,29,140,155,179,184,363
ACHOCALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,17,16,30,37,47,53,100
AIQUILE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,37,53,150,167,187,220,407
ALALAY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,7,17,15,19,22,41
ALCALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,11,6,53,42,64,48,112
ALTO BENI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,6,6,65,72,71,78,149
ANCORAIMES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,7,41,37,45,44,89
ANDAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,5,46,54,51,59,110
ANTEQUERA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,1,15,19,17,20,37
ANZALDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,9,12,53,54,62,66,128
APOLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,14,19,184,172,198,191,389
ARAMPAMPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,7,46,48,50,55,105
ARANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,20,17,59,67,79,84,163
ARBIETO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,15,7,105,131,120,138,258
ARQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,10,6,123,111,133,117,250
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,27,66,53,61,80,127,207
ATOCHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,35,36,65,54,100,90,190
AUCAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,1,39,33,41,34,75
AYATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,9,10,46,33,55,43,98
AYO AYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,9,5,30,20,39,25,64
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,18,15,236,189,254,204,458
AZURDUY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,14,5,174,174,188,179,367
BATALLAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,8,4,70,59,78,63,141
BAURES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,3,23,41,27,44,71
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,3,13,13,13,16,29
BELEN DE URMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,1,7,16,11,17,28
BELLA FLOR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,22,22,22,22,44
BERMEJO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,75,84,43,68,118,152,270
BETANZOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,35,33,465,447,500,480,980
BOLIVAR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,8,14,145,126,153,140,293
BOLPEBRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,3,20,21,20,24,44
BOYUIBE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,1,27,44,31,45,76
BUENA VISTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,30,28,82,73,112,101,213
CABEZAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,9,8,77,75,86,83,169
CAIROMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,8,11,55,77,63,88,151
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,8,62,69,67,77,144
CAJUATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,3,64,54,66,57,123
CALACOTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,4,21,26,22,30,52
CALAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,9,8,66,73,75,81,156
CAMARGO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,12,7,155,173,167,180,347
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,8,41,38,46,46,92
CAMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,52,43,155,164,207,207,414
CAPINOTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,12,14,140,141,152,155,307
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,4,56,39,58,43,101
CARACOLLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,13,13,142,138,155,151,306
CARANAVI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,18,26,202,228,220,254,474
CARANGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,2,0,2,0,2
CARAPARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,14,6,119,122,133,128,261
CARIPUYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,6,124,120,129,126,255
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,3,3,32,25,35,28,63
CATACORA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,7,10,7,10,17
CHACARILLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,1,3,5,3,6,9
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,28,29,187,288,215,317,532
CHAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,3,2,63,75,66,77,143
CHARAGUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,16,5,177,187,193,192,385
CHARAÑA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,2,14,17,14,19,33
CHAYANTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,22,22,132,151,154,173,327
CHIMORE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,64,61,150,145,214,206,420
CHIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,2,26,14,27,16,43
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,0,16,16,17,16,33
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,8,8,57,48,65,56,121
CHUMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,4,46,55,48,59,107
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,6,3,35,48,41,51,92
CKOCHAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,6,6,151,142,157,148,305
CLIZA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,5,114,112,118,117,235
COBIJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,41,33,269,227,310,260,570
COCAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,46,43,182,165,228,208,436
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,620,584,1396,1294,2016,1878,3894
COIPASA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,9,9,9,9,18
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,52,54,225,194,277,248,525
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,6,72,67,77,73,150
COLLANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,7,0,20,30,27,30,57
COLOMI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,10,6,97,97,107,103,210
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,3,3,3,5,6,11
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,17,20,162,167,179,187,366
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,7,7,54,44,61,51,112
COLQUIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,8,7,117,109,125,116,241
COMANCHE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,18,14,18,14,32
COMARAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,8,7,58,59,66,66,132
COMBAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,1,20,27,24,28,52
CONCEPCION,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,9,14,83,74,92,88,180
COPACABANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,7,46,49,51,56,107
CORIPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,7,12,93,95,100,107,207
CORO CORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,3,3,45,54,48,57,105
COROICO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,13,9,95,99,108,108,216
CORQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,4,39,45,41,49,90
COTAGAITA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,21,12,220,241,241,253,494
COTOCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,38,56,105,91,143,147,290
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,2,2,2,2,4
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,23,30,102,128,125,158,283
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,8,8,8,8,16
CUEVO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,2,73,56,77,58,135
CULPINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,29,25,209,213,238,238,476
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,2,3,49,24,51,27,78
CURVA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,1,25,15,26,16,42
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,7,5,14,19,21,24,45
EL ALTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,552,533,2421,2272,2973,2805,5778
EL CHORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,3,3,52,67,55,70,125
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,6,8,80,58,86,66,152
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,16,10,77,78,93,88,181
EL TORNO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,38,46,184,166,222,212,434
EL VILLAR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,5,74,64,75,69,144
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,21,7,165,164,186,171,357
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,33,31,186,164,219,195,414
ESCARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,0,3,3,3,3,6
ESCOMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,3,2,22,27,25,29,54
ESMERALDA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,0,0,3,1,3,4
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,4,7,45,46,49,53,102
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,1,1,16,8,17,9,26
EXALTACION,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,0,1,29,32,29,33,62
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,5,2,73,77,78,79,157
FILADELFIA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,3,5,29,29,32,34,66
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,10,7,160,130,170,137,307
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-07-01,6,10,65,72,71,82,153
