municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,1074,1074
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,56,56
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,7,7
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,25,25
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,15,15
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,10,10
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,21,21
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,14,14
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,15,15
SENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,5,5
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,47,47
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,93,93
SICAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,27,27
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,6,6
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,54,54
SORACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,46,46
SORATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,24,24
SUCRE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,1490,1490
TACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,1,1
TACACOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,19,19
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,24,24
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,28,28
TAPACARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,131,131
TARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,67,67
TARACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,22,22
TARATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,46,46
TARIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,729,729
TARVITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,131,131
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,70,70
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,87,87
TIPUANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,26,26
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,214,214
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,7,7
TOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,49,49
TODOS SANTOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,1,1
TOLATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,25,25
TOLEDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,19,19
TOMINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,20,20
TORO TORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,53,53
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,5,5
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,11,11
TRIGAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,7,7
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,286,286
TUPIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,73,73
TURCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,8,8
UMALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,38,38
UNCIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,27,27
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,47,47
UYUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,17,17
VACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,8,8
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,60,60
VIACHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,60,60
VILLA CHARCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,132,132
VILLA MONTES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,212,212
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,3,3
VILLA RIVERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,17,17
VILLA SERRANO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,99,99
VILLA TUNARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,400,400
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,31,31
VILLAZON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,210,210
VINTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,6,6
VITICHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,41,41
WALDO BALLIVIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,8,8
WARNES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,71,71
YACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,14,14
YACUIBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,118,118
YAMPARAEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,42,42
YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,163,163
YOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,48,48
YOTALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,41,41
YUNCHARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,22,22
ZUDAÑEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-01-01,20,20
ACHACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,196,196
ACHOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,10,10
AIQUILE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,111,111
ALALAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,15,15
ALCALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,11,11
ALTO BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,25,25
ANCORAIMES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,32,32
ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,7,7
ANTEQUERA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,7,7
ANZALDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,46,46
APOLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,44,44
ARAMPAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,29,29
ARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,65,65
ARBIETO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,50,50
ARQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,77,77
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,264,264
ATOCHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,78,78
AUCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,19,19
AYATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,26,26
AYO AYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,42,42
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,99,99
AZURDUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,51,51
BATALLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,45,45
BAURES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,10,10
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,18,18
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,2,2
BELLA FLOR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,23,23
BERMEJO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,97,97
BETANZOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,121,121
BOLIVAR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,33,33
BOLPEBRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,3,3
BOYUIBE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,15,15
BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,22,22
CABEZAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,51,51
CAIROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,8,8
"CAIZA ""D""",micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,41,41
CALACOTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,7,7
CALAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,46,46
CAMARGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,84,84
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,26,26
CAMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,65,65
CAPINOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,222,222
CAQUIAVIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,64,64
CARACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,57,57
CARANAVI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,188,188
CARAPARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,7,7
CARIPUYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,4,4
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,12,12
CHACARILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,1,1
CHALLAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,111,111
CHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,51,51
CHARAGUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,122,122
CHAYANTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,66,66
CHIMORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,126,126
CHIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,11,11
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,27,27
CHUMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,35,35
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,51,51
CKOCHAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,15,15
CLIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,123,123
COBIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,123,123
COCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,69,69
COCHABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,193,193
COIPASA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,4,4
COLCAPIRHUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,94,94
"COLCHA ""K""",micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,4,4
COLLANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,9,9
COLOMI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,89,89
COLPA BELGICA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,32,32
COLQUECHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,103,103
COLQUENCHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,34,34
COLQUIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,88,88
COMANCHE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,18,18
COMARAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,47,47
CONCEPCION,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,29,29
COPACABANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,52,52
CORIPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,7,7
CORO CORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,29,29
COROICO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,28,28
CORQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,3,3
COTAGAITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,14,14
COTOCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,171,171
CUATRO CAÑADAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,122,122
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-02-01,7,7
