municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,8,8
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,2,2
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,4,4
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,8,8
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,3,3
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,431,431
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,20,20
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,15,15
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,38,38
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,116,116
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,17,17
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,72,72
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,198,198
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,17,17
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,283,283
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,22,22
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,34,34
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,198,198
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,11,11
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,6,6
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,3,3
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,70,70
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,27,27
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,34,34
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,41,41
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,93,93
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,25,25
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,10,10
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,53,53
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,14,14
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,8,8
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,13,13
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,41,41
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,2422,2422
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,8,8
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,13,13
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,38,38
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,7,7
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,359,359
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,13,13
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,7,7
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,465,465
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,13,13
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,97,97
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,15,15
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,2,2
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,11,11
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,7,7
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,5,5
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,19,19
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,302,302
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,9,9
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,35,35
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,7,7
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,37,37
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,42,42
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,83,83
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,8,8
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,8,8
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,51,51
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,57,57
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,12,12
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,1,1
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,38,38
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,110,110
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,2,2
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-05-01,4,4
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,30,30
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,6,6
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,12,12
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,8,8
BELEN DE URMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,35,35
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,9,9
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,26,26
CALACOTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,26,26
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,18,18
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,14,14
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,9,9
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,70,70
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,7,7
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,35,35
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,15,15
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,7,7
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,23,23
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,31,31
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,42,42
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,117,117
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,11,11
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,855,855
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,40,40
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,15,15
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,35,35
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,36,36
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,27,27
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,76,76
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,15,15
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1335,1335
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,83,83
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,22,22
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,37,37
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,10,10
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,18,18
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,10,10
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,31,31
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,9,9
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,10,10
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,66,66
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,741,741
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,49,49
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,13,13
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,16,16
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,30,30
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,51,51
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,21,21
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,9,9
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1050,1050
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,10,10
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,19,19
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,15,15
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,25,25
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,6,6
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,7,7
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,13,13
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,6,6
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,432,432
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
PUERTO CARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
