municipality,group,variable,month,Vaginales,TOTAL
ICLA,atencion de partos en servicios,vaginales,2015-02-01,3,3
INCAHUASI,atencion de partos en servicios,vaginales,2015-02-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2015-02-01,1,1
INQUISIVI,atencion de partos en servicios,vaginales,2015-02-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2015-02-01,12,12
IXIAMAS,atencion de partos en servicios,vaginales,2015-02-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2015-02-01,7,7
LA ASUNTA,atencion de partos en servicios,vaginales,2015-02-01,50,50
LA GUARDIA,atencion de partos en servicios,vaginales,2015-02-01,54,54
LA PAZ,atencion de partos en servicios,vaginales,2015-02-01,891,891
LAGUNILLAS,atencion de partos en servicios,vaginales,2015-02-01,14,14
LAJA,atencion de partos en servicios,vaginales,2015-02-01,8,8
LAS CARRERAS,atencion de partos en servicios,vaginales,2015-02-01,6,6
LLALLAGUA,atencion de partos en servicios,vaginales,2015-02-01,43,43
LLICA,atencion de partos en servicios,vaginales,2015-02-01,5,5
LURIBAY,atencion de partos en servicios,vaginales,2015-02-01,6,6
MACHACAMARCA,atencion de partos en servicios,vaginales,2015-02-01,1,1
MACHARETI,atencion de partos en servicios,vaginales,2015-02-01,7,7
MAGDALENA,atencion de partos en servicios,vaginales,2015-02-01,15,15
MAIRANA,atencion de partos en servicios,vaginales,2015-02-01,15,15
MAPIRI,atencion de partos en servicios,vaginales,2015-02-01,16,16
MECAPACA,atencion de partos en servicios,vaginales,2015-02-01,2,2
MINEROS,atencion de partos en servicios,vaginales,2015-02-01,12,12
MIZQUE,atencion de partos en servicios,vaginales,2015-02-01,28,28
MOCOMOCO,atencion de partos en servicios,vaginales,2015-02-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2015-02-01,6,6
MONTEAGUDO,atencion de partos en servicios,vaginales,2015-02-01,22,22
MONTERO,atencion de partos en servicios,vaginales,2015-02-01,123,123
MOROCHATA,atencion de partos en servicios,vaginales,2015-02-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2015-02-01,4,4
OCURI,atencion de partos en servicios,vaginales,2015-02-01,3,3
OKINAWA,atencion de partos en servicios,vaginales,2015-02-01,16,16
OMEREQUE,atencion de partos en servicios,vaginales,2015-02-01,5,5
ORURO,atencion de partos en servicios,vaginales,2015-02-01,340,340
PADCAYA,atencion de partos en servicios,vaginales,2015-02-01,7,7
PADILLA,atencion de partos en servicios,vaginales,2015-02-01,11,11
PAILON,atencion de partos en servicios,vaginales,2015-02-01,35,35
PALCA,atencion de partos en servicios,vaginales,2015-02-01,2,2
PALOS BLANCOS,atencion de partos en servicios,vaginales,2015-02-01,29,29
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2015-02-01,1,1
PAMPA GRANDE,atencion de partos en servicios,vaginales,2015-02-01,7,7
PAPEL PAMPA,atencion de partos en servicios,vaginales,2015-02-01,3,3
PASORAPA,atencion de partos en servicios,vaginales,2015-02-01,3,3
PATACAMAYA,atencion de partos en servicios,vaginales,2015-02-01,37,37
PAZÑA,atencion de partos en servicios,vaginales,2015-02-01,2,2
POCOATA,atencion de partos en servicios,vaginales,2015-02-01,6,6
POCONA,atencion de partos en servicios,vaginales,2015-02-01,12,12
POJO (CBBA),atencion de partos en servicios,vaginales,2015-02-01,7,7
POOPO,atencion de partos en servicios,vaginales,2015-02-01,1,1
PORCO,atencion de partos en servicios,vaginales,2015-02-01,15,15
POROMA,atencion de partos en servicios,vaginales,2015-02-01,9,9
PORONGO,atencion de partos en servicios,vaginales,2015-02-01,2,2
PORTACHUELO,atencion de partos en servicios,vaginales,2015-02-01,16,16
PORVENIR,atencion de partos en servicios,vaginales,2015-02-01,2,2
POSTRER VALLE,atencion de partos en servicios,vaginales,2015-02-01,1,1
POTOSI,atencion de partos en servicios,vaginales,2015-02-01,324,324
PRESTO,atencion de partos en servicios,vaginales,2015-02-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2015-02-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2015-02-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2015-02-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2015-02-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2015-02-01,18,18
PUERTO RICO,atencion de partos en servicios,vaginales,2015-02-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2015-02-01,19,19
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2015-02-01,78,78
PUNA,atencion de partos en servicios,vaginales,2015-02-01,8,8
PUNATA,atencion de partos en servicios,vaginales,2015-02-01,31,31
QUIABAYA,atencion de partos en servicios,vaginales,2015-02-01,4,4
QUILLACOLLO,atencion de partos en servicios,vaginales,2015-02-01,149,149
QUIME,atencion de partos en servicios,vaginales,2015-02-01,5,5
QUIRUSILLAS,atencion de partos en servicios,vaginales,2015-02-01,2,2
RAVELO,atencion de partos en servicios,vaginales,2015-02-01,7,7
REYES,atencion de partos en servicios,vaginales,2015-02-01,4,4
RIBERALTA,atencion de partos en servicios,vaginales,2015-02-01,203,203
ROBORE,atencion de partos en servicios,vaginales,2015-02-01,18,18
RURRENABAQUE,atencion de partos en servicios,vaginales,2015-02-01,26,26
SABAYA,atencion de partos en servicios,vaginales,2015-02-01,4,4
SACABA,atencion de partos en servicios,vaginales,2015-02-01,151,151
SACABAMBA,atencion de partos en servicios,vaginales,2015-02-01,1,1
SACACA,atencion de partos en servicios,vaginales,2015-02-01,13,13
SAIPINA,atencion de partos en servicios,vaginales,2015-02-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2015-02-01,10,10
SAMAIPATA,atencion de partos en servicios,vaginales,2015-02-01,3,3
SAN AGUSTIN,atencion de partos en servicios,vaginales,2015-02-01,1,1
SAN ANDRES,atencion de partos en servicios,vaginales,2015-02-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2015-02-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2015-02-01,6,6
SAN BENITO,atencion de partos en servicios,vaginales,2015-02-01,3,3
SAN BORJA,atencion de partos en servicios,vaginales,2015-02-01,33,33
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2015-02-01,11,11
SAN CARLOS,atencion de partos en servicios,vaginales,2015-02-01,25,25
SAN IGNACIO,atencion de partos en servicios,vaginales,2015-02-01,17,17
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2015-02-01,74,74
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2015-02-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2015-02-01,25,25
SAN JOAQUIN,atencion de partos en servicios,vaginales,2015-02-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2015-02-01,9,9
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2015-02-01,3,3
SAN JULIAN,atencion de partos en servicios,vaginales,2015-02-01,59,59
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2015-02-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2015-02-01,8,8
SAN LUCAS,atencion de partos en servicios,vaginales,2015-02-01,29,29
SAN MATIAS,atencion de partos en servicios,vaginales,2015-02-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2015-02-01,10,10
SAN PEDRO,atencion de partos en servicios,vaginales,2015-02-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2015-02-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2015-02-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2015-02-01,2,2
SAN RAFAEL,atencion de partos en servicios,vaginales,2015-02-01,3,3
SAN RAMON BENI,atencion de partos en servicios,vaginales,2015-02-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2015-02-01,12,12
SANTA ANA,atencion de partos en servicios,vaginales,2015-02-01,20,20
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2015-02-01,1519,1519
SANTA ROSA,atencion de partos en servicios,vaginales,2015-02-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2015-02-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2015-02-01,8,8
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2015-02-01,2,2
SANTIVAÑES,atencion de partos en servicios,vaginales,2015-02-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2015-02-01,2,2
SAPAHAQUI,atencion de partos en servicios,vaginales,2015-02-01,3,3
SENA,atencion de partos en servicios,vaginales,2015-02-01,6,6
SHINAOTA,atencion de partos en servicios,vaginales,2015-02-01,25,25
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2015-02-01,11,11
SICAYA,atencion de partos en servicios,vaginales,2015-02-01,3,3
SIPE SIPE,atencion de partos en servicios,vaginales,2015-02-01,45,45
SOPACHUY,atencion de partos en servicios,vaginales,2015-02-01,5,5
SORACACHI,atencion de partos en servicios,vaginales,2015-02-01,1,1
SORATA,atencion de partos en servicios,vaginales,2015-02-01,10,10
SUCRE,atencion de partos en servicios,vaginales,2015-02-01,330,330
TACACOMA,atencion de partos en servicios,vaginales,2015-02-01,6,6
TACOBAMBA,atencion de partos en servicios,vaginales,2015-02-01,6,6
TAPACARI,atencion de partos en servicios,vaginales,2015-02-01,4,4
TARABUCO,atencion de partos en servicios,vaginales,2015-02-01,8,8
TARACO,atencion de partos en servicios,vaginales,2015-02-01,2,2
TARATA,atencion de partos en servicios,vaginales,2015-02-01,7,7
TARIJA,atencion de partos en servicios,vaginales,2015-02-01,268,268
TARVITA,atencion de partos en servicios,vaginales,2015-02-01,12,12
TEOPONTE,atencion de partos en servicios,vaginales,2015-02-01,12,12
TIAWANACU,atencion de partos en servicios,vaginales,2015-02-01,3,3
TINGUIPAYA,atencion de partos en servicios,vaginales,2015-02-01,2,2
TIPUANI,atencion de partos en servicios,vaginales,2015-02-01,5,5
TIQUIPAYA,atencion de partos en servicios,vaginales,2015-02-01,54,54
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2015-02-01,15,15
TOCO,atencion de partos en servicios,vaginales,2015-02-01,2,2
TODOS SANTOS,atencion de partos en servicios,vaginales,2015-02-01,2,2
TOLATA,atencion de partos en servicios,vaginales,2015-02-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2015-02-01,2,2
TOMAVE,atencion de partos en servicios,vaginales,2015-02-01,4,4
TOMINA,atencion de partos en servicios,vaginales,2015-02-01,9,9
TORO TORO,atencion de partos en servicios,vaginales,2015-02-01,2,2
TOTORA(CBBA),atencion de partos en servicios,vaginales,2015-02-01,26,26
TOTORA(ORR),atencion de partos en servicios,vaginales,2015-02-01,1,1
TRIGAL,atencion de partos en servicios,vaginales,2015-02-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2015-02-01,154,154
TUPIZA,atencion de partos en servicios,vaginales,2015-02-01,54,54
TURCO,atencion de partos en servicios,vaginales,2015-02-01,1,1
UNCIA,atencion de partos en servicios,vaginales,2015-02-01,29,29
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2015-02-01,8,8
URUBICHA,atencion de partos en servicios,vaginales,2015-02-01,13,13
UYUNI,atencion de partos en servicios,vaginales,2015-02-01,40,40
VACAS,atencion de partos en servicios,vaginales,2015-02-01,2,2
VALLEGRANDE,atencion de partos en servicios,vaginales,2015-02-01,5,5
VIACHA,atencion de partos en servicios,vaginales,2015-02-01,54,54
VILA VILA,atencion de partos en servicios,vaginales,2015-02-01,1,1
VILLA CHARCAS,atencion de partos en servicios,vaginales,2015-02-01,11,11
VILLA MONTES,atencion de partos en servicios,vaginales,2015-02-01,57,57
VILLA RIVERO,atencion de partos en servicios,vaginales,2015-02-01,7,7
VILLA SERRANO,atencion de partos en servicios,vaginales,2015-02-01,6,6
VILLA TUNARI,atencion de partos en servicios,vaginales,2015-02-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2015-02-01,10,10
VILLAZON,atencion de partos en servicios,vaginales,2015-02-01,58,58
VINTO,atencion de partos en servicios,vaginales,2015-02-01,50,50
VITICHI,atencion de partos en servicios,vaginales,2015-02-01,8,8
WARNES,atencion de partos en servicios,vaginales,2015-02-01,102,102
YACO,atencion de partos en servicios,vaginales,2015-02-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2015-02-01,91,91
YAMPARAEZ,atencion de partos en servicios,vaginales,2015-02-01,4,4
YANACACHI,atencion de partos en servicios,vaginales,2015-02-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2015-02-01,49,49
YOCALLA,atencion de partos en servicios,vaginales,2015-02-01,5,5
YOTALA,atencion de partos en servicios,vaginales,2015-02-01,6,6
YUNCHARA,atencion de partos en servicios,vaginales,2015-02-01,4,4
ZUDAÑEZ,atencion de partos en servicios,vaginales,2015-02-01,3,3
ACACIO,atencion de partos en servicios,vaginales,2015-03-01,4,4
ACHACACHI,atencion de partos en servicios,vaginales,2015-03-01,34,34
ACHOCALLA,atencion de partos en servicios,vaginales,2015-03-01,3,3
AIQUILE,atencion de partos en servicios,vaginales,2015-03-01,20,20
ALCALA,atencion de partos en servicios,vaginales,2015-03-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2015-03-01,5,5
ANCORAIMES,atencion de partos en servicios,vaginales,2015-03-01,5,5
ANZALDO,atencion de partos en servicios,vaginales,2015-03-01,1,1
APOLO,atencion de partos en servicios,vaginales,2015-03-01,12,12
ARANI,atencion de partos en servicios,vaginales,2015-03-01,12,12
ARBIETO,atencion de partos en servicios,vaginales,2015-03-01,20,20
ARQUE,atencion de partos en servicios,vaginales,2015-03-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2015-03-01,40,40
ATOCHA,atencion de partos en servicios,vaginales,2015-03-01,11,11
AYATA,atencion de partos en servicios,vaginales,2015-03-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2015-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2015-03-01,15,15
AZURDUY,atencion de partos en servicios,vaginales,2015-03-01,3,3
BATALLAS,atencion de partos en servicios,vaginales,2015-03-01,2,2
BAURES,atencion de partos en servicios,vaginales,2015-03-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicios,vaginales,2015-03-01,1,1
BELLA FLOR,atencion de partos en servicios,vaginales,2015-03-01,2,2
BERMEJO,atencion de partos en servicios,vaginales,2015-03-01,39,39
BETANZOS,atencion de partos en servicios,vaginales,2015-03-01,24,24
BOYUIBE,atencion de partos en servicios,vaginales,2015-03-01,4,4
BUENA VISTA,atencion de partos en servicios,vaginales,2015-03-01,7,7
CABEZAS,atencion de partos en servicios,vaginales,2015-03-01,27,27
CAIROMA,atencion de partos en servicios,vaginales,2015-03-01,2,2
"CAIZA ""D""",atencion de partos en servicios,vaginales,2015-03-01,5,5
CAJUATA,atencion de partos en servicios,vaginales,2015-03-01,10,10
CALAMARCA,atencion de partos en servicios,vaginales,2015-03-01,5,5
CAMARGO,atencion de partos en servicios,vaginales,2015-03-01,14,14
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2015-03-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2015-03-01,52,52
CAPINOTA,atencion de partos en servicios,vaginales,2015-03-01,20,20
CARACOLLO,atencion de partos en servicios,vaginales,2015-03-01,12,12
CARANAVI,atencion de partos en servicios,vaginales,2015-03-01,82,82
CARAPARI,atencion de partos en servicios,vaginales,2015-03-01,6,6
CARIPUYO,atencion de partos en servicios,vaginales,2015-03-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2015-03-01,9,9
CHALLAPATA,atencion de partos en servicios,vaginales,2015-03-01,41,41
CHAQUI,atencion de partos en servicios,vaginales,2015-03-01,5,5
CHARAGUA,atencion de partos en servicios,vaginales,2015-03-01,37,37
CHAYANTA,atencion de partos en servicios,vaginales,2015-03-01,9,9
CHIMORE,atencion de partos en servicios,vaginales,2015-03-01,9,9
CHIPAYA,atencion de partos en servicios,vaginales,2015-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2015-03-01,18,18
CHUMA,atencion de partos en servicios,vaginales,2015-03-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2015-03-01,3,3
CKOCHAS,atencion de partos en servicios,vaginales,2015-03-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2015-03-01,18,18
COBIJA,atencion de partos en servicios,vaginales,2015-03-01,84,84
COCAPATA,atencion de partos en servicios,vaginales,2015-03-01,7,7
COCHABAMBA,atencion de partos en servicios,vaginales,2015-03-01,876,876
COLCAPIRHUA,atencion de partos en servicios,vaginales,2015-03-01,19,19
"COLCHA ""K""",atencion de partos en servicios,vaginales,2015-03-01,4,4
COLLANA,atencion de partos en servicios,vaginales,2015-03-01,3,3
COLOMI,atencion de partos en servicios,vaginales,2015-03-01,20,20
COLPA BELGICA,atencion de partos en servicios,vaginales,2015-03-01,6,6
COLQUECHACA,atencion de partos en servicios,vaginales,2015-03-01,13,13
COLQUENCHA,atencion de partos en servicios,vaginales,2015-03-01,4,4
COLQUIRI,atencion de partos en servicios,vaginales,2015-03-01,5,5
COMARAPA,atencion de partos en servicios,vaginales,2015-03-01,22,22
CONCEPCION,atencion de partos en servicios,vaginales,2015-03-01,29,29
COPACABANA,atencion de partos en servicios,vaginales,2015-03-01,5,5
CORIPATA,atencion de partos en servicios,vaginales,2015-03-01,12,12
COROICO,atencion de partos en servicios,vaginales,2015-03-01,13,13
CORQUE,atencion de partos en servicios,vaginales,2015-03-01,2,2
COTAGAITA,atencion de partos en servicios,vaginales,2015-03-01,16,16
COTOCA,atencion de partos en servicios,vaginales,2015-03-01,81,81
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2015-03-01,26,26
CUEVO,atencion de partos en servicios,vaginales,2015-03-01,2,2
CULPINA,atencion de partos en servicios,vaginales,2015-03-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2015-03-01,5,5
DESAGUADERO,atencion de partos en servicios,vaginales,2015-03-01,7,7
EL ALTO,atencion de partos en servicios,vaginales,2015-03-01,1013,1013
EL CHORO,atencion de partos en servicios,vaginales,2015-03-01,4,4
EL PUENTE(STC),atencion de partos en servicios,vaginales,2015-03-01,12,12
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2015-03-01,9,9
EL TORNO,atencion de partos en servicios,vaginales,2015-03-01,56,56
EL VILLAR,atencion de partos en servicios,vaginales,2015-03-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2015-03-01,23,23
