municipality,group,variable,month,Controles repetidos en niños de 2 años de < 5 NUEVO,TOTAL-NUEVO,TOTAL-REPETIDO,TOTAL
COMBAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,30,30,12,42
CONCEPCION,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,98,98,95,193
COPACABANA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,46,46,50,96
CORIPATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,68,68,83,151
CORO CORO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,50,50,45,95
COROICO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,102,102,93,195
CORQUE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,87,87,76,163
COTAGAITA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,278,278,274,552
COTOCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,115,115,122,237
CUATRO CAÑADAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,115,115,81,196
CUCHUMUELA (V. G. VILLARROEL),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,18,18,11,29
CUEVO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,39,39,44,83
CULPINA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,293,293,320,613
CURAHUARA DE CARANGAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,25,25,17,42
CURVA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,21,21,19,40
DESAGUADERO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,28,28,31,59
EL ALTO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,1988,1988,2006,3994
EL CHORO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,27,27,22,49
EL PUENTE(STC),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,141,141,131,272
EL PUENTE(TJA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,209,209,197,406
EL TORNO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,200,200,182,382
EL VILLAR,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,138,138,115,253
ENTRE RIOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,211,211,200,411
ENTRE RIOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,146,146,124,270
ESCARA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,1,1,1,2
EUCALIPTUS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,59,59,51,110
EUREKA (SANTOS MERCADO),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,25,25,28,53
EXALTACION,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,42,42,41,83
FERNANDEZ ALONSO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,184,184,195,379
FILADELFIA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,65,65,75,140
GENERAL SAAVEDRA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,222,222,208,430
GRAL. J.J. PEREZ (CHARAZANI),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,99,99,122,221
GUANAY,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,96,96,98,194
GUAQUI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,19,19,29,48
GUAYARAMERIN,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,317,317,307,624
GUTIERREZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,246,246,260,506
HUACARETA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,140,140,151,291
HUACAYA (VILLA DE HUACAYA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,66,66,71,137
HUACHACALLA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,9,9,7,16
HUANUNI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,83,83,83,166
HUARACAJE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,48,48,40,88
HUAYLLAMARCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,24,24,34,58
ICHOCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,47,47,41,88
ICLA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,277,277,268,545
INCAHUASI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,318,318,329,647
INGAVI (HUMAITA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,2,2,1,3
INQUISIVI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,56,56,73,129
IRUPANA (VILLA DE LANZA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,106,106,104,210
IXIAMAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,81,81,56,137
JESUS DE MACHACA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,27,27,32,59
LA ASUNTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,47,47,46,93
LA GUARDIA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,274,274,218,492
LA PAZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,2078,2078,2071,4149
LA RIVERA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,4,4,3,7
LAGUNILLAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,114,114,118,232
LAJA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,53,53,100,153
LAS CARRERAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,62,62,77,139
LICOMA PAMPA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,10,10,15,25
LLALLAGUA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,456,456,448,904
LLICA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,48,48,44,92
LORETO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,36,36,26,62
LURIBAY,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,131,131,119,250
MACHACAMARCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,25,25,11,36
MACHARETI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,171,171,201,372
MAGDALENA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,54,54,61,115
MAIRANA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,61,61,59,120
MALLA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,75,75,55,130
MAPIRI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,69,69,65,134
MECAPACA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,53,53,45,98
MINEROS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,165,165,112,277
MIZQUE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,95,95,99,194
MOCOMOCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,109,109,96,205
MOJINETE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,25,25,17,42
MOJOCOYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,152,152,134,286
MONTEAGUDO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,440,440,373,813
MONTERO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,757,757,773,1530
MORO MORO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,37,37,17,54
MOROCHATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,85,85,82,167
NACEBE (SANTA ROSA DEL ABUNA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,11,11,6,17
NAZACARA DE PACAJES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,5,5,1,6
NUEVO MANOA (NUEVA ESPERANZA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,29,29,27,56
OCURI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,212,212,218,430
OKINAWA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,89,89,90,179
OMEREQUE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,37,37,34,71
ORURO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,730,730,732,1462
PADCAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,205,205,207,412
PADILLA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,230,230,221,451
PAILON,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,43,43,53,96
PALCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,32,32,37,69
PALOS BLANCOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,252,252,202,454
PAMPA AULLAGAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,20,20,24,44
PAMPA GRANDE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,52,52,52,104
PAPEL PAMPA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,14,14,15,29
PASORAPA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,61,61,53,114
PATACAMAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,124,124,133,257
PAZÑA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,38,38,42,80
PELECHUCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,32,32,31,63
POCOATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,241,241,241,482
POCONA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,48,48,67,115
POJO (CBBA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,136,136,150,286
POOPO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,42,42,43,85
PORCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,70,70,62,132
POROMA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,267,267,269,536
PORONGO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,36,36,16,52
PORTACHUELO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,183,183,159,342
PORVENIR,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,30,30,32,62
POSTRER VALLE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,12,12,12,24
POTOSI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,610,610,570,1180
PRESTO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,198,198,231,429
PUCARA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,11,11,6,17
PUCARANI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,263,263,233,496
PUERTO ACOSTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,166,166,179,345
PUERTO CARABUCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,85,85,92,177
PUERTO GONZALO MORENO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,61,61,64,125
PUERTO PEREZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,64,64,50,114
PUERTO QUIJARRO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,50,50,37,87
PUERTO RICO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,118,118,132,250
PUERTO SILES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,35,35,38,73
PUERTO SUAREZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,34,34,33,67
PUERTO VILLARROEL,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,130,130,137,267
PUNA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,284,284,298,582
PUNATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,101,101,84,185
QUIABAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,18,18,24,42
QUILLACOLLO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,63,63,49,112
QUIME,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,86,86,78,164
QUIRUSILLAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,16,16,16,32
RAVELO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,438,438,439,877
REYES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,114,114,105,219
RIBERALTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,490,490,457,947
ROBORE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,115,115,82,197
RURRENABAQUE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,72,72,69,141
SABAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,8,8,15,23
SACABA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,205,205,217,422
SACABAMBA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,27,27,30,57
SACACA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,477,477,414,891
SAIPINA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,49,49,45,94
SALINAS DE GARCI MENDOZA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,117,117,96,213
SAMAIPATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,69,69,54,123
SAN AGUSTIN,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,21,21,24,45
SAN ANDRES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,85,85,83,168
SAN ANDRES DE MACHACA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,49,49,40,89
SAN ANTONIO DE ESMORUCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,11,11,13,24
SAN ANTONIO DE LOMERIO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,138,138,138,276
SAN BENITO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,54,54,39,93
SAN BORJA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,278,278,268,546
SAN BUENA VENTURA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,100,100,93,193
SAN CARLOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,120,120,113,233
SAN IGNACIO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,211,211,182,393
SAN IGNACIO DE VELASCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,467,467,471,938
SAN JAVIER(BNI),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,47,47,51,98
SAN JAVIER(STC),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,89,89,59,148
SAN JOAQUIN,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,38,38,25,63
SAN JOSE DE CHIQUITOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,100,100,82,182
SAN JUAN DE YAPACANI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,146,146,115,261
SAN JULIAN,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,309,309,336,645
SAN LORENZO(PND),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,19,19,13,32
SAN LORENZO(TJA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,187,187,155,342
SAN LUCAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,680,680,692,1372
SAN MATIAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-11-01,142,142,132,274
