municipality,group,variable,month,Vaginales,TOTAL
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2016-04-01,10,10
SAN PEDRO,atencion de partos en servicios,vaginales,2016-04-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2016-04-01,17,17
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2016-04-01,3,3
SAN RAFAEL,atencion de partos en servicios,vaginales,2016-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,vaginales,2016-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2016-04-01,19,19
SANTA ANA,atencion de partos en servicios,vaginales,2016-04-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2016-04-01,1589,1589
SANTA ROSA,atencion de partos en servicios,vaginales,2016-04-01,22,22
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2016-04-01,9,9
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2016-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2016-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2016-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2016-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,vaginales,2016-04-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2016-04-01,1,1
SAPAHAQUI,atencion de partos en servicios,vaginales,2016-04-01,2,2
SENA,atencion de partos en servicios,vaginales,2016-04-01,7,7
SHINAOTA,atencion de partos en servicios,vaginales,2016-04-01,37,37
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2016-04-01,19,19
SIPE SIPE,atencion de partos en servicios,vaginales,2016-04-01,40,40
SOPACHUY,atencion de partos en servicios,vaginales,2016-04-01,2,2
SORACACHI,atencion de partos en servicios,vaginales,2016-04-01,1,1
SORATA,atencion de partos en servicios,vaginales,2016-04-01,11,11
SUCRE,atencion de partos en servicios,vaginales,2016-04-01,368,368
TACACOMA,atencion de partos en servicios,vaginales,2016-04-01,3,3
TACOBAMBA,atencion de partos en servicios,vaginales,2016-04-01,3,3
TACOPAYA,atencion de partos en servicios,vaginales,2016-04-01,2,2
TAPACARI,atencion de partos en servicios,vaginales,2016-04-01,11,11
TARABUCO,atencion de partos en servicios,vaginales,2016-04-01,12,12
TARACO,atencion de partos en servicios,vaginales,2016-04-01,1,1
TARATA,atencion de partos en servicios,vaginales,2016-04-01,5,5
TARIJA,atencion de partos en servicios,vaginales,2016-04-01,238,238
TARVITA,atencion de partos en servicios,vaginales,2016-04-01,7,7
TEOPONTE,atencion de partos en servicios,vaginales,2016-04-01,7,7
TIAWANACU,atencion de partos en servicios,vaginales,2016-04-01,9,9
TINGUIPAYA,atencion de partos en servicios,vaginales,2016-04-01,5,5
TIPUANI,atencion de partos en servicios,vaginales,2016-04-01,7,7
TIQUIPAYA,atencion de partos en servicios,vaginales,2016-04-01,74,74
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2016-04-01,19,19
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,vaginales,2016-04-01,1,1
TOCO,atencion de partos en servicios,vaginales,2016-04-01,4,4
TOLATA,atencion de partos en servicios,vaginales,2016-04-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2016-04-01,1,1
TOMAVE,atencion de partos en servicios,vaginales,2016-04-01,5,5
TOMINA,atencion de partos en servicios,vaginales,2016-04-01,4,4
TORO TORO,atencion de partos en servicios,vaginales,2016-04-01,9,9
TOTORA(CBBA),atencion de partos en servicios,vaginales,2016-04-01,23,23
TOTORA(ORR),atencion de partos en servicios,vaginales,2016-04-01,3,3
TRIGAL,atencion de partos en servicios,vaginales,2016-04-01,2,2
TRINIDAD,atencion de partos en servicios,vaginales,2016-04-01,199,199
TUPIZA,atencion de partos en servicios,vaginales,2016-04-01,53,53
TURCO,atencion de partos en servicios,vaginales,2016-04-01,1,1
UMALA,atencion de partos en servicios,vaginales,2016-04-01,5,5
UNCIA,atencion de partos en servicios,vaginales,2016-04-01,28,28
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2016-04-01,11,11
URUBICHA,atencion de partos en servicios,vaginales,2016-04-01,8,8
UYUNI,atencion de partos en servicios,vaginales,2016-04-01,30,30
VACAS,atencion de partos en servicios,vaginales,2016-04-01,6,6
VALLEGRANDE,atencion de partos en servicios,vaginales,2016-04-01,18,18
VIACHA,atencion de partos en servicios,vaginales,2016-04-01,43,43
VILA VILA,atencion de partos en servicios,vaginales,2016-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,vaginales,2016-04-01,16,16
VILLA MONTES,atencion de partos en servicios,vaginales,2016-04-01,55,55
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2016-04-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2016-04-01,7,7
VILLA SERRANO,atencion de partos en servicios,vaginales,2016-04-01,6,6
VILLA TUNARI,atencion de partos en servicios,vaginales,2016-04-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2016-04-01,11,11
VILLAZON,atencion de partos en servicios,vaginales,2016-04-01,44,44
VINTO,atencion de partos en servicios,vaginales,2016-04-01,39,39
VITICHI,atencion de partos en servicios,vaginales,2016-04-01,6,6
WARNES,atencion de partos en servicios,vaginales,2016-04-01,73,73
YACO,atencion de partos en servicios,vaginales,2016-04-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2016-04-01,122,122
YAMPARAEZ,atencion de partos en servicios,vaginales,2016-04-01,6,6
YANACACHI,atencion de partos en servicios,vaginales,2016-04-01,6,6
YAPACANI,atencion de partos en servicios,vaginales,2016-04-01,66,66
YOCALLA,atencion de partos en servicios,vaginales,2016-04-01,1,1
YOTALA,atencion de partos en servicios,vaginales,2016-04-01,8,8
YUNCHARA,atencion de partos en servicios,vaginales,2016-04-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2016-04-01,9,9
ACHACACHI,atencion de partos en servicios,vaginales,2016-05-01,33,33
ACHOCALLA,atencion de partos en servicios,vaginales,2016-05-01,2,2
AIQUILE,atencion de partos en servicios,vaginales,2016-05-01,16,16
ALCALA,atencion de partos en servicios,vaginales,2016-05-01,3,3
ALTO BENI,atencion de partos en servicios,vaginales,2016-05-01,6,6
ANCORAIMES,atencion de partos en servicios,vaginales,2016-05-01,6,6
ANTEQUERA,atencion de partos en servicios,vaginales,2016-05-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2016-05-01,2,2
APOLO,atencion de partos en servicios,vaginales,2016-05-01,22,22
ARAMPAMPA,atencion de partos en servicios,vaginales,2016-05-01,4,4
ARANI,atencion de partos en servicios,vaginales,2016-05-01,6,6
ARBIETO,atencion de partos en servicios,vaginales,2016-05-01,10,10
ARQUE,atencion de partos en servicios,vaginales,2016-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2016-05-01,34,34
ATOCHA,atencion de partos en servicios,vaginales,2016-05-01,8,8
AYATA,atencion de partos en servicios,vaginales,2016-05-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2016-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2016-05-01,13,13
AZURDUY,atencion de partos en servicios,vaginales,2016-05-01,4,4
BATALLAS,atencion de partos en servicios,vaginales,2016-05-01,4,4
BAURES,atencion de partos en servicios,vaginales,2016-05-01,2,2
BELLA FLOR,atencion de partos en servicios,vaginales,2016-05-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2016-05-01,31,31
BETANZOS,atencion de partos en servicios,vaginales,2016-05-01,20,20
BOYUIBE,atencion de partos en servicios,vaginales,2016-05-01,8,8
BUENA VISTA,atencion de partos en servicios,vaginales,2016-05-01,7,7
CABEZAS,atencion de partos en servicios,vaginales,2016-05-01,26,26
CAIROMA,atencion de partos en servicios,vaginales,2016-05-01,2,2
"CAIZA ""D""",atencion de partos en servicios,vaginales,2016-05-01,4,4
CAJUATA,atencion de partos en servicios,vaginales,2016-05-01,16,16
CALACOTO,atencion de partos en servicios,vaginales,2016-05-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2016-05-01,5,5
CAMARGO,atencion de partos en servicios,vaginales,2016-05-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2016-05-01,3,3
CAMIRI,atencion de partos en servicios,vaginales,2016-05-01,44,44
CAPINOTA,atencion de partos en servicios,vaginales,2016-05-01,23,23
CAQUIAVIRI,atencion de partos en servicios,vaginales,2016-05-01,1,1
CARACOLLO,atencion de partos en servicios,vaginales,2016-05-01,15,15
CARANAVI,atencion de partos en servicios,vaginales,2016-05-01,58,58
CARAPARI,atencion de partos en servicios,vaginales,2016-05-01,8,8
CARIPUYO,atencion de partos en servicios,vaginales,2016-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2016-05-01,5,5
CHALLAPATA,atencion de partos en servicios,vaginales,2016-05-01,39,39
CHAQUI,atencion de partos en servicios,vaginales,2016-05-01,4,4
CHARAGUA,atencion de partos en servicios,vaginales,2016-05-01,33,33
CHAYANTA,atencion de partos en servicios,vaginales,2016-05-01,11,11
CHIMORE,atencion de partos en servicios,vaginales,2016-05-01,20,20
CHIPAYA,atencion de partos en servicios,vaginales,2016-05-01,2,2
CHUA COCANI,atencion de partos en servicios,vaginales,2016-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2016-05-01,17,17
CHUMA,atencion de partos en servicios,vaginales,2016-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2016-05-01,9,9
CKOCHAS,atencion de partos en servicios,vaginales,2016-05-01,3,3
CLIZA,atencion de partos en servicios,vaginales,2016-05-01,16,16
COBIJA,atencion de partos en servicios,vaginales,2016-05-01,85,85
COCAPATA,atencion de partos en servicios,vaginales,2016-05-01,8,8
COCHABAMBA,atencion de partos en servicios,vaginales,2016-05-01,869,869
COLCAPIRHUA,atencion de partos en servicios,vaginales,2016-05-01,34,34
"COLCHA ""K""",atencion de partos en servicios,vaginales,2016-05-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2016-05-01,25,25
COLPA BELGICA,atencion de partos en servicios,vaginales,2016-05-01,2,2
COLQUECHACA,atencion de partos en servicios,vaginales,2016-05-01,13,13
COLQUENCHA,atencion de partos en servicios,vaginales,2016-05-01,5,5
COLQUIRI,atencion de partos en servicios,vaginales,2016-05-01,7,7
COMANCHE,atencion de partos en servicios,vaginales,2016-05-01,1,1
COMARAPA,atencion de partos en servicios,vaginales,2016-05-01,16,16
CONCEPCION,atencion de partos en servicios,vaginales,2016-05-01,27,27
COPACABANA,atencion de partos en servicios,vaginales,2016-05-01,6,6
CORIPATA,atencion de partos en servicios,vaginales,2016-05-01,10,10
CORO CORO,atencion de partos en servicios,vaginales,2016-05-01,2,2
COROICO,atencion de partos en servicios,vaginales,2016-05-01,20,20
CORQUE,atencion de partos en servicios,vaginales,2016-05-01,2,2
COTAGAITA,atencion de partos en servicios,vaginales,2016-05-01,14,14
COTOCA,atencion de partos en servicios,vaginales,2016-05-01,77,77
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2016-05-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2016-05-01,2,2
CUEVO,atencion de partos en servicios,vaginales,2016-05-01,2,2
CULPINA,atencion de partos en servicios,vaginales,2016-05-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2016-05-01,5,5
CURVA,atencion de partos en servicios,vaginales,2016-05-01,2,2
DESAGUADERO,atencion de partos en servicios,vaginales,2016-05-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2016-05-01,1121,1121
EL PUENTE(STC),atencion de partos en servicios,vaginales,2016-05-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2016-05-01,11,11
EL TORNO,atencion de partos en servicios,vaginales,2016-05-01,52,52
EL VILLAR,atencion de partos en servicios,vaginales,2016-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2016-05-01,14,14
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2016-05-01,23,23
ESCOMA,atencion de partos en servicios,vaginales,2016-05-01,4,4
EUCALIPTUS,atencion de partos en servicios,vaginales,2016-05-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2016-05-01,13,13
FILADELFIA,atencion de partos en servicios,vaginales,2016-05-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2016-05-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2016-05-01,3,3
GUANAY,atencion de partos en servicios,vaginales,2016-05-01,14,14
GUAQUI,atencion de partos en servicios,vaginales,2016-05-01,5,5
GUAYARAMERIN,atencion de partos en servicios,vaginales,2016-05-01,75,75
GUTIERREZ,atencion de partos en servicios,vaginales,2016-05-01,8,8
HUACARETA,atencion de partos en servicios,vaginales,2016-05-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2016-05-01,1,1
HUACHACALLA,atencion de partos en servicios,vaginales,2016-05-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2016-05-01,14,14
HUARACAJE,atencion de partos en servicios,vaginales,2016-05-01,7,7
HUARINA,atencion de partos en servicios,vaginales,2016-05-01,2,2
HUATAJATA,atencion de partos en servicios,vaginales,2016-05-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2016-05-01,1,1
HUMANATA,atencion de partos en servicios,vaginales,2016-05-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2016-05-01,2,2
ICLA,atencion de partos en servicios,vaginales,2016-05-01,6,6
INCAHUASI,atencion de partos en servicios,vaginales,2016-05-01,7,7
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2016-05-01,1,1
INQUISIVI,atencion de partos en servicios,vaginales,2016-05-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2016-05-01,9,9
IXIAMAS,atencion de partos en servicios,vaginales,2016-05-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2016-05-01,2,2
LA ASUNTA,atencion de partos en servicios,vaginales,2016-05-01,53,53
LA GUARDIA,atencion de partos en servicios,vaginales,2016-05-01,51,51
LA PAZ,atencion de partos en servicios,vaginales,2016-05-01,839,839
LAGUNILLAS,atencion de partos en servicios,vaginales,2016-05-01,7,7
LAJA,atencion de partos en servicios,vaginales,2016-05-01,7,7
LAS CARRERAS,atencion de partos en servicios,vaginales,2016-05-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2016-05-01,47,47
LLICA,atencion de partos en servicios,vaginales,2016-05-01,2,2
LORETO,atencion de partos en servicios,vaginales,2016-05-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2016-05-01,1,1
MACHACAMARCA,atencion de partos en servicios,vaginales,2016-05-01,3,3
MACHARETI,atencion de partos en servicios,vaginales,2016-05-01,5,5
MAGDALENA,atencion de partos en servicios,vaginales,2016-05-01,14,14
MAIRANA,atencion de partos en servicios,vaginales,2016-05-01,10,10
MAPIRI,atencion de partos en servicios,vaginales,2016-05-01,15,15
MINEROS,atencion de partos en servicios,vaginales,2016-05-01,13,13
MIZQUE,atencion de partos en servicios,vaginales,2016-05-01,21,21
MOCOMOCO,atencion de partos en servicios,vaginales,2016-05-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2016-05-01,11,11
MONTEAGUDO,atencion de partos en servicios,vaginales,2016-05-01,29,29
MONTERO,atencion de partos en servicios,vaginales,2016-05-01,228,228
MOROCHATA,atencion de partos en servicios,vaginales,2016-05-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2016-05-01,2,2
OCURI,atencion de partos en servicios,vaginales,2016-05-01,13,13
OKINAWA,atencion de partos en servicios,vaginales,2016-05-01,9,9
OMEREQUE,atencion de partos en servicios,vaginales,2016-05-01,4,4
ORURO,atencion de partos en servicios,vaginales,2016-05-01,375,375
PADCAYA,atencion de partos en servicios,vaginales,2016-05-01,15,15
PADILLA,atencion de partos en servicios,vaginales,2016-05-01,15,15
PAILON,atencion de partos en servicios,vaginales,2016-05-01,20,20
PALCA,atencion de partos en servicios,vaginales,2016-05-01,3,3
PALOS BLANCOS,atencion de partos en servicios,vaginales,2016-05-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2016-05-01,2,2
PAMPA GRANDE,atencion de partos en servicios,vaginales,2016-05-01,6,6
PAPEL PAMPA,atencion de partos en servicios,vaginales,2016-05-01,2,2
PATACAMAYA,atencion de partos en servicios,vaginales,2016-05-01,27,27
PAZÑA,atencion de partos en servicios,vaginales,2016-05-01,5,5
PELECHUCO,atencion de partos en servicios,vaginales,2016-05-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2016-05-01,9,9
POCONA,atencion de partos en servicios,vaginales,2016-05-01,8,8
POJO (CBBA),atencion de partos en servicios,vaginales,2016-05-01,7,7
POOPO,atencion de partos en servicios,vaginales,2016-05-01,3,3
PORCO,atencion de partos en servicios,vaginales,2016-05-01,6,6
POROMA,atencion de partos en servicios,vaginales,2016-05-01,4,4
PORTACHUELO,atencion de partos en servicios,vaginales,2016-05-01,9,9
PORVENIR,atencion de partos en servicios,vaginales,2016-05-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2016-05-01,327,327
PRESTO,atencion de partos en servicios,vaginales,2016-05-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2016-05-01,8,8
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2016-05-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2016-05-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2016-05-01,4,4
PUERTO PEREZ,atencion de partos en servicios,vaginales,2016-05-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2016-05-01,13,13
PUERTO RICO,atencion de partos en servicios,vaginales,2016-05-01,7,7
PUERTO SILES,atencion de partos en servicios,vaginales,2016-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2016-05-01,22,22
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2016-05-01,93,93
PUNA,atencion de partos en servicios,vaginales,2016-05-01,22,22
PUNATA,atencion de partos en servicios,vaginales,2016-05-01,36,36
QUIABAYA,atencion de partos en servicios,vaginales,2016-05-01,2,2
QUILLACOLLO,atencion de partos en servicios,vaginales,2016-05-01,139,139
QUIME,atencion de partos en servicios,vaginales,2016-05-01,1,1
RAVELO,atencion de partos en servicios,vaginales,2016-05-01,5,5
REYES,atencion de partos en servicios,vaginales,2016-05-01,19,19
RIBERALTA,atencion de partos en servicios,vaginales,2016-05-01,200,200
