municipality,group,variable,month,Egresos,TOTAL
SAN MATIAS,internaciones,egresos,2007-06-01,62,62
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-06-01,66,66
SAN PEDRO,internaciones,egresos,2007-06-01,21,21
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-06-01,15,15
SAN PEDRO DE CURAHUARA,internaciones,egresos,2007-06-01,3,3
SAN PEDRO DE TIQUINA,internaciones,egresos,2007-06-01,1,1
SAN RAFAEL,internaciones,egresos,2007-06-01,31,31
SAN RAMON,internaciones,egresos,2007-06-01,46,46
SAN RAMON,internaciones,egresos,2007-06-01,59,59
SANTA ANA,internaciones,egresos,2007-06-01,137,137
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-06-01,7540,7540
SANTA ROSA,internaciones,egresos,2007-06-01,46,46
SANTA ROSA DEL SARA,internaciones,egresos,2007-06-01,63,63
SANTIAGO DE MACHACA,internaciones,egresos,2007-06-01,2,2
SANTIVAÑES,internaciones,egresos,2007-06-01,2,2
SENA,internaciones,egresos,2007-06-01,14,14
SICA SICA (VILLA AROMA),internaciones,egresos,2007-06-01,5,5
SICAYA,internaciones,egresos,2007-06-01,3,3
SIPE SIPE,internaciones,egresos,2007-06-01,66,66
SOPACHUY,internaciones,egresos,2007-06-01,58,58
SORACACHI,internaciones,egresos,2007-06-01,4,4
SORATA,internaciones,egresos,2007-06-01,37,37
SUCRE,internaciones,egresos,2007-06-01,2940,2940
TACACHI,internaciones,egresos,2007-06-01,1,1
TACACOMA,internaciones,egresos,2007-06-01,3,3
TACOPAYA,internaciones,egresos,2007-06-01,1,1
TAPACARI,internaciones,egresos,2007-06-01,20,20
TARABUCO,internaciones,egresos,2007-06-01,77,77
TARACO,internaciones,egresos,2007-06-01,1,1
TARATA,internaciones,egresos,2007-06-01,11,11
TARIJA,internaciones,egresos,2007-06-01,1743,1743
TARVITA,internaciones,egresos,2007-06-01,34,34
TEOPONTE,internaciones,egresos,2007-06-01,7,7
TIAWANACU,internaciones,egresos,2007-06-01,8,8
TINGUIPAYA,internaciones,egresos,2007-06-01,10,10
TIPUANI,internaciones,egresos,2007-06-01,31,31
TIQUIPAYA,internaciones,egresos,2007-06-01,105,105
TIRAQUE (CBBA),internaciones,egresos,2007-06-01,171,171
TOCO,internaciones,egresos,2007-06-01,4,4
TOLATA,internaciones,egresos,2007-06-01,2,2
TOLEDO,internaciones,egresos,2007-06-01,11,11
TOMAVE,internaciones,egresos,2007-06-01,8,8
TOMINA,internaciones,egresos,2007-06-01,13,13
TOTORA(CBBA),internaciones,egresos,2007-06-01,32,32
TRIGAL,internaciones,egresos,2007-06-01,3,3
TRINIDAD,internaciones,egresos,2007-06-01,1483,1483
TUPIZA,internaciones,egresos,2007-06-01,294,294
TURCO,internaciones,egresos,2007-06-01,4,4
UNCIA,internaciones,egresos,2007-06-01,159,159
URIONDO (A. CONCEPCION),internaciones,egresos,2007-06-01,11,11
URUBICHA,internaciones,egresos,2007-06-01,43,43
UYUNI,internaciones,egresos,2007-06-01,74,74
VACAS,internaciones,egresos,2007-06-01,21,21
VALLEGRANDE,internaciones,egresos,2007-06-01,103,103
VIACHA,internaciones,egresos,2007-06-01,83,83
VILA VILA,internaciones,egresos,2007-06-01,3,3
VILLA MONTES,internaciones,egresos,2007-06-01,253,253
VILLA RIVERO,internaciones,egresos,2007-06-01,5,5
VILLA SERRANO,internaciones,egresos,2007-06-01,17,17
VILLA TUNARI,internaciones,egresos,2007-06-01,311,311
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-06-01,14,14
VILLAZON,internaciones,egresos,2007-06-01,192,192
VINTO,internaciones,egresos,2007-06-01,61,61
VITICHI,internaciones,egresos,2007-06-01,9,9
WARNES,internaciones,egresos,2007-06-01,132,132
YACO,internaciones,egresos,2007-06-01,1,1
YACUIBA,internaciones,egresos,2007-06-01,632,632
YAMPARAEZ,internaciones,egresos,2007-06-01,14,14
YANACACHI,internaciones,egresos,2007-06-01,2,2
YAPACANI,internaciones,egresos,2007-06-01,281,281
YOTALA,internaciones,egresos,2007-06-01,25,25
ZUDAÑEZ,internaciones,egresos,2007-06-01,26,26
ACACIO,internaciones,egresos,2007-07-01,5,5
ACHACACHI,internaciones,egresos,2007-07-01,40,40
ACHOCALLA,internaciones,egresos,2007-07-01,5,5
AIQUILE,internaciones,egresos,2007-07-01,112,112
ALALAY,internaciones,egresos,2007-07-01,2,2
ALCALA,internaciones,egresos,2007-07-01,10,10
ANCORAIMES,internaciones,egresos,2007-07-01,1,1
ANDAMARCA,internaciones,egresos,2007-07-01,1,1
APOLO,internaciones,egresos,2007-07-01,19,19
ARAMPAMPA,internaciones,egresos,2007-07-01,1,1
ARANI,internaciones,egresos,2007-07-01,4,4
ARBIETO,internaciones,egresos,2007-07-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2007-07-01,184,184
ATOCHA,internaciones,egresos,2007-07-01,132,132
AUCAPATA,internaciones,egresos,2007-07-01,1,1
AYATA,internaciones,egresos,2007-07-01,1,1
AYO AYO,internaciones,egresos,2007-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2007-07-01,42,42
AZURDUY,internaciones,egresos,2007-07-01,21,21
BATALLAS,internaciones,egresos,2007-07-01,3,3
BAURES,internaciones,egresos,2007-07-01,19,19
BERMEJO,internaciones,egresos,2007-07-01,218,218
BETANZOS,internaciones,egresos,2007-07-01,42,42
BOLIVAR,internaciones,egresos,2007-07-01,3,3
BOYUIBE,internaciones,egresos,2007-07-01,21,21
BUENA VISTA,internaciones,egresos,2007-07-01,21,21
CABEZAS,internaciones,egresos,2007-07-01,22,22
CAIROMA,internaciones,egresos,2007-07-01,8,8
CAJUATA,internaciones,egresos,2007-07-01,9,9
CALAMARCA,internaciones,egresos,2007-07-01,4,4
CAMARGO,internaciones,egresos,2007-07-01,189,189
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2007-07-01,9,9
CAMIRI,internaciones,egresos,2007-07-01,257,257
CAPINOTA,internaciones,egresos,2007-07-01,3,3
CAQUIAVIRI,internaciones,egresos,2007-07-01,1,1
CARACOLLO,internaciones,egresos,2007-07-01,24,24
CARANAVI,internaciones,egresos,2007-07-01,225,225
CARMEN RIVERO TORREZ,internaciones,egresos,2007-07-01,1,1
CHALLAPATA,internaciones,egresos,2007-07-01,58,58
CHAQUI,internaciones,egresos,2007-07-01,3,3
CHARAGUA,internaciones,egresos,2007-07-01,101,101
CHARAÑA,internaciones,egresos,2007-07-01,1,1
CHAYANTA,internaciones,egresos,2007-07-01,10,10
CHIMORE,internaciones,egresos,2007-07-01,21,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2007-07-01,108,108
CHUMA,internaciones,egresos,2007-07-01,3,3
CLIZA,internaciones,egresos,2007-07-01,35,35
COBIJA,internaciones,egresos,2007-07-01,468,468
COCHABAMBA,internaciones,egresos,2007-07-01,6476,6476
COLCAPIRHUA,internaciones,egresos,2007-07-01,121,121
"COLCHA ""K""",internaciones,egresos,2007-07-01,1,1
COLLANA,internaciones,egresos,2007-07-01,2,2
COLOMI,internaciones,egresos,2007-07-01,35,35
COLPA BELGICA,internaciones,egresos,2007-07-01,12,12
COLQUIRI,internaciones,egresos,2007-07-01,18,18
COMARAPA,internaciones,egresos,2007-07-01,86,86
CONCEPCION,internaciones,egresos,2007-07-01,86,86
COPACABANA,internaciones,egresos,2007-07-01,17,17
CORIPATA,internaciones,egresos,2007-07-01,16,16
CORO CORO,internaciones,egresos,2007-07-01,3,3
COROICO,internaciones,egresos,2007-07-01,91,91
COTAGAITA,internaciones,egresos,2007-07-01,34,34
COTOCA,internaciones,egresos,2007-07-01,86,86
CUATRO CAÑADAS,internaciones,egresos,2007-07-01,33,33
CULPINA,internaciones,egresos,2007-07-01,22,22
CURAHUARA DE CARANGAS,internaciones,egresos,2007-07-01,9,9
DESAGUADERO,internaciones,egresos,2007-07-01,8,8
EL ALTO,internaciones,egresos,2007-07-01,2599,2599
EL CHORO,internaciones,egresos,2007-07-01,2,2
EL PUENTE(STC),internaciones,egresos,2007-07-01,12,12
EL TORNO,internaciones,egresos,2007-07-01,175,175
EL VILLAR,internaciones,egresos,2007-07-01,9,9
ENTRE RIOS,internaciones,egresos,2007-07-01,30,30
ENTRE RIOS,internaciones,egresos,2007-07-01,26,26
EUCALIPTUS,internaciones,egresos,2007-07-01,11,11
EXALTACION,internaciones,egresos,2007-07-01,1,1
FERNANDEZ ALONSO,internaciones,egresos,2007-07-01,36,36
FILADELFIA,internaciones,egresos,2007-07-01,4,4
GENERAL SAAVEDRA,internaciones,egresos,2007-07-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2007-07-01,3,3
GUANAY,internaciones,egresos,2007-07-01,36,36
GUAQUI,internaciones,egresos,2007-07-01,4,4
GUAYARAMERIN,internaciones,egresos,2007-07-01,520,520
GUTIERREZ,internaciones,egresos,2007-07-01,29,29
HUACARETA,internaciones,egresos,2007-07-01,12,12
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2007-07-01,2,2
HUACHACALLA,internaciones,egresos,2007-07-01,4,4
HUANUNI,internaciones,egresos,2007-07-01,63,63
HUARACAJE,internaciones,egresos,2007-07-01,3,3
HUAYLLAMARCA,internaciones,egresos,2007-07-01,1,1
ICHOCA,internaciones,egresos,2007-07-01,4,4
ICLA,internaciones,egresos,2007-07-01,3,3
INCAHUASI,internaciones,egresos,2007-07-01,26,26
INQUISIVI,internaciones,egresos,2007-07-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,egresos,2007-07-01,27,27
IXIAMAS,internaciones,egresos,2007-07-01,21,21
JESUS DE MACHACA,internaciones,egresos,2007-07-01,8,8
LA ASUNTA,internaciones,egresos,2007-07-01,37,37
LA GUARDIA,internaciones,egresos,2007-07-01,121,121
LA PAZ,internaciones,egresos,2007-07-01,6877,6877
LAGUNILLAS,internaciones,egresos,2007-07-01,6,6
LAJA,internaciones,egresos,2007-07-01,5,5
LAS CARRERAS,internaciones,egresos,2007-07-01,4,4
LICOMA PAMPA,internaciones,egresos,2007-07-01,1,1
LLALLAGUA,internaciones,egresos,2007-07-01,206,206
LURIBAY,internaciones,egresos,2007-07-01,10,10
MACHACAMARCA,internaciones,egresos,2007-07-01,1,1
MACHARETI,internaciones,egresos,2007-07-01,4,4
MAGDALENA,internaciones,egresos,2007-07-01,78,78
MAIRANA,internaciones,egresos,2007-07-01,43,43
MAPIRI,internaciones,egresos,2007-07-01,26,26
MECAPACA,internaciones,egresos,2007-07-01,3,3
MINEROS,internaciones,egresos,2007-07-01,10,10
MIZQUE,internaciones,egresos,2007-07-01,53,53
MOCOMOCO,internaciones,egresos,2007-07-01,4,4
MOJOCOYA,internaciones,egresos,2007-07-01,5,5
MONTEAGUDO,internaciones,egresos,2007-07-01,144,144
MONTERO,internaciones,egresos,2007-07-01,672,672
MORO MORO,internaciones,egresos,2007-07-01,5,5
MOROCHATA,internaciones,egresos,2007-07-01,25,25
OCURI,internaciones,egresos,2007-07-01,30,30
OKINAWA,internaciones,egresos,2007-07-01,12,12
OMEREQUE,internaciones,egresos,2007-07-01,9,9
ORURO,internaciones,egresos,2007-07-01,2101,2101
PADILLA,internaciones,egresos,2007-07-01,100,100
PAILON,internaciones,egresos,2007-07-01,41,41
PALCA,internaciones,egresos,2007-07-01,4,4
PALOS BLANCOS,internaciones,egresos,2007-07-01,72,72
PAMPA GRANDE,internaciones,egresos,2007-07-01,16,16
PAPEL PAMPA,internaciones,egresos,2007-07-01,2,2
PATACAMAYA,internaciones,egresos,2007-07-01,49,49
POCOATA,internaciones,egresos,2007-07-01,8,8
POCONA,internaciones,egresos,2007-07-01,13,13
POJO (CBBA),internaciones,egresos,2007-07-01,13,13
POOPO,internaciones,egresos,2007-07-01,10,10
PORCO,internaciones,egresos,2007-07-01,2,2
POROMA,internaciones,egresos,2007-07-01,21,21
PORONGO,internaciones,egresos,2007-07-01,4,4
PORTACHUELO,internaciones,egresos,2007-07-01,176,176
PORVENIR,internaciones,egresos,2007-07-01,8,8
POSTRER VALLE,internaciones,egresos,2007-07-01,3,3
POTOSI,internaciones,egresos,2007-07-01,1526,1526
PRESTO,internaciones,egresos,2007-07-01,10,10
PUCARANI,internaciones,egresos,2007-07-01,5,5
PUERTO ACOSTA,internaciones,egresos,2007-07-01,78,78
PUERTO CARABUCO,internaciones,egresos,2007-07-01,2,2
PUERTO QUIJARRO,internaciones,egresos,2007-07-01,46,46
PUERTO RICO,internaciones,egresos,2007-07-01,16,16
PUERTO SUAREZ,internaciones,egresos,2007-07-01,140,140
PUERTO VILLARROEL,internaciones,egresos,2007-07-01,197,197
PUNA,internaciones,egresos,2007-07-01,29,29
PUNATA,internaciones,egresos,2007-07-01,188,188
QUILLACOLLO,internaciones,egresos,2007-07-01,259,259
QUIME,internaciones,egresos,2007-07-01,8,8
QUIRUSILLAS,internaciones,egresos,2007-07-01,2,2
REYES,internaciones,egresos,2007-07-01,33,33
RIBERALTA,internaciones,egresos,2007-07-01,786,786
ROBORE,internaciones,egresos,2007-07-01,115,115
RURRENABAQUE,internaciones,egresos,2007-07-01,99,99
SACABA,internaciones,egresos,2007-07-01,458,458
SACABAMBA,internaciones,egresos,2007-07-01,16,16
SACACA,internaciones,egresos,2007-07-01,21,21
SAIPINA,internaciones,egresos,2007-07-01,7,7
SAMAIPATA,internaciones,egresos,2007-07-01,30,30
SAN ANDRES,internaciones,egresos,2007-07-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,egresos,2007-07-01,16,16
SAN BENITO,internaciones,egresos,2007-07-01,5,5
SAN BORJA,internaciones,egresos,2007-07-01,169,169
SAN BUENA VENTURA,internaciones,egresos,2007-07-01,55,55
SAN CARLOS,internaciones,egresos,2007-07-01,141,141
SAN IGNACIO,internaciones,egresos,2007-07-01,89,89
SAN IGNACIO DE VELASCO,internaciones,egresos,2007-07-01,444,444
SAN JAVIER(STC),internaciones,egresos,2007-07-01,60,60
SAN JOAQUIN,internaciones,egresos,2007-07-01,41,41
SAN JOSE DE CHIQUITOS,internaciones,egresos,2007-07-01,92,92
SAN JUAN DE YAPACANI,internaciones,egresos,2007-07-01,85,85
SAN JULIAN,internaciones,egresos,2007-07-01,101,101
SAN LORENZO(TJA),internaciones,egresos,2007-07-01,10,10
SAN LUCAS,internaciones,egresos,2007-07-01,79,79
SAN MATIAS,internaciones,egresos,2007-07-01,78,78
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-07-01,48,48
SAN PEDRO,internaciones,egresos,2007-07-01,13,13
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-07-01,22,22
SAN RAFAEL,internaciones,egresos,2007-07-01,36,36
SAN RAMON,internaciones,egresos,2007-07-01,56,56
SANTA ANA,internaciones,egresos,2007-07-01,138,138
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-07-01,8309,8309
SANTA ROSA,internaciones,egresos,2007-07-01,33,33
SANTA ROSA DEL SARA,internaciones,egresos,2007-07-01,56,56
SANTIAGO DE MACHACA,internaciones,egresos,2007-07-01,2,2
SANTIVAÑES,internaciones,egresos,2007-07-01,1,1
SENA,internaciones,egresos,2007-07-01,16,16
SICA SICA (VILLA AROMA),internaciones,egresos,2007-07-01,11,11
SIPE SIPE,internaciones,egresos,2007-07-01,62,62
SOPACHUY,internaciones,egresos,2007-07-01,54,54
SORACACHI,internaciones,egresos,2007-07-01,4,4
SORATA,internaciones,egresos,2007-07-01,27,27
SUCRE,internaciones,egresos,2007-07-01,2951,2951
TACACHI,internaciones,egresos,2007-07-01,2,2
TACACOMA,internaciones,egresos,2007-07-01,5,5
TAPACARI,internaciones,egresos,2007-07-01,19,19
TARABUCO,internaciones,egresos,2007-07-01,80,80
TARACO,internaciones,egresos,2007-07-01,3,3
TARATA,internaciones,egresos,2007-07-01,9,9
TARIJA,internaciones,egresos,2007-07-01,1666,1666
TARVITA,internaciones,egresos,2007-07-01,42,42
TEOPONTE,internaciones,egresos,2007-07-01,9,9
TIAWANACU,internaciones,egresos,2007-07-01,4,4
TINGUIPAYA,internaciones,egresos,2007-07-01,3,3
TIPUANI,internaciones,egresos,2007-07-01,37,37
TIQUIPAYA,internaciones,egresos,2007-07-01,114,114
TIRAQUE (CBBA),internaciones,egresos,2007-07-01,166,166
TOCO,internaciones,egresos,2007-07-01,3,3
TOLATA,internaciones,egresos,2007-07-01,4,4
TOLEDO,internaciones,egresos,2007-07-01,6,6
TOMAVE,internaciones,egresos,2007-07-01,11,11
TOMINA,internaciones,egresos,2007-07-01,23,23
TORO TORO,internaciones,egresos,2007-07-01,1,1
TOTORA(CBBA),internaciones,egresos,2007-07-01,27,27
TOTORA(ORR),internaciones,egresos,2007-07-01,3,3
TRIGAL,internaciones,egresos,2007-07-01,1,1
TRINIDAD,internaciones,egresos,2007-07-01,1403,1403
TUPIZA,internaciones,egresos,2007-07-01,331,331
TURCO,internaciones,egresos,2007-07-01,6,6
UNCIA,internaciones,egresos,2007-07-01,168,168
URIONDO (A. CONCEPCION),internaciones,egresos,2007-07-01,8,8
URUBICHA,internaciones,egresos,2007-07-01,22,22
UYUNI,internaciones,egresos,2007-07-01,112,112
VACAS,internaciones,egresos,2007-07-01,15,15
VALLEGRANDE,internaciones,egresos,2007-07-01,118,118
VIACHA,internaciones,egresos,2007-07-01,71,71
VILLA MONTES,internaciones,egresos,2007-07-01,211,211
VILLA RIVERO,internaciones,egresos,2007-07-01,4,4
VILLA SERRANO,internaciones,egresos,2007-07-01,22,22
VILLA TUNARI,internaciones,egresos,2007-07-01,234,234
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-07-01,14,14
VILLAZON,internaciones,egresos,2007-07-01,215,215
VINTO,internaciones,egresos,2007-07-01,81,81
VITICHI,internaciones,egresos,2007-07-01,7,7
WARNES,internaciones,egresos,2007-07-01,85,85
YACUIBA,internaciones,egresos,2007-07-01,519,519
YAMPARAEZ,internaciones,egresos,2007-07-01,8,8
YANACACHI,internaciones,egresos,2007-07-01,1,1
YAPACANI,internaciones,egresos,2007-07-01,187,187
YOCALLA,internaciones,egresos,2007-07-01,1,1
ZUDAÑEZ,internaciones,egresos,2007-07-01,23,23
ACACIO,internaciones,egresos,2007-08-01,2,2
ACHACACHI,internaciones,egresos,2007-08-01,65,65
ACHOCALLA,internaciones,egresos,2007-08-01,17,17
AIQUILE,internaciones,egresos,2007-08-01,135,135
ALALAY,internaciones,egresos,2007-08-01,2,2
ANDAMARCA,internaciones,egresos,2007-08-01,1,1
ANTEQUERA,internaciones,egresos,2007-08-01,2,2
APOLO,internaciones,egresos,2007-08-01,24,24
ARANI,internaciones,egresos,2007-08-01,5,5
ARBIETO,internaciones,egresos,2007-08-01,5,5
ARQUE,internaciones,egresos,2007-08-01,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2007-08-01,176,176
ATOCHA,internaciones,egresos,2007-08-01,114,114
AUCAPATA,internaciones,egresos,2007-08-01,1,1
AYATA,internaciones,egresos,2007-08-01,2,2
AYO AYO,internaciones,egresos,2007-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2007-08-01,50,50
AZURDUY,internaciones,egresos,2007-08-01,22,22
BATALLAS,internaciones,egresos,2007-08-01,9,9
BAURES,internaciones,egresos,2007-08-01,26,26
BERMEJO,internaciones,egresos,2007-08-01,233,233
BETANZOS,internaciones,egresos,2007-08-01,34,34
BOLIVAR,internaciones,egresos,2007-08-01,3,3
BOYUIBE,internaciones,egresos,2007-08-01,19,19
BUENA VISTA,internaciones,egresos,2007-08-01,25,25
CABEZAS,internaciones,egresos,2007-08-01,19,19
CAIROMA,internaciones,egresos,2007-08-01,6,6
CAJUATA,internaciones,egresos,2007-08-01,11,11
CALAMARCA,internaciones,egresos,2007-08-01,7,7
CAMARGO,internaciones,egresos,2007-08-01,108,108
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2007-08-01,7,7
CAMIRI,internaciones,egresos,2007-08-01,350,350
CAPINOTA,internaciones,egresos,2007-08-01,47,47
CAQUIAVIRI,internaciones,egresos,2007-08-01,2,2
CARACOLLO,internaciones,egresos,2007-08-01,42,42
CARANAVI,internaciones,egresos,2007-08-01,286,286
CARMEN RIVERO TORREZ,internaciones,egresos,2007-08-01,31,31
CHALLAPATA,internaciones,egresos,2007-08-01,59,59
CHAQUI,internaciones,egresos,2007-08-01,3,3
CHARAGUA,internaciones,egresos,2007-08-01,102,102
CHARAÑA,internaciones,egresos,2007-08-01,1,1
CHIMORE,internaciones,egresos,2007-08-01,15,15
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2007-08-01,89,89
CHUMA,internaciones,egresos,2007-08-01,8,8
CLIZA,internaciones,egresos,2007-08-01,23,23
COBIJA,internaciones,egresos,2007-08-01,501,501
COCHABAMBA,internaciones,egresos,2007-08-01,6571,6571
COLCAPIRHUA,internaciones,egresos,2007-08-01,141,141
COLLANA,internaciones,egresos,2007-08-01,3,3
COLOMI,internaciones,egresos,2007-08-01,37,37
COLPA BELGICA,internaciones,egresos,2007-08-01,17,17
COLQUIRI,internaciones,egresos,2007-08-01,19,19
COMARAPA,internaciones,egresos,2007-08-01,87,87
CONCEPCION,internaciones,egresos,2007-08-01,90,90
COPACABANA,internaciones,egresos,2007-08-01,7,7
CORIPATA,internaciones,egresos,2007-08-01,11,11
CORO CORO,internaciones,egresos,2007-08-01,6,6
COROICO,internaciones,egresos,2007-08-01,79,79
COTAGAITA,internaciones,egresos,2007-08-01,13,13
COTOCA,internaciones,egresos,2007-08-01,113,113
CUATRO CAÑADAS,internaciones,egresos,2007-08-01,33,33
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2007-08-01,1,1
CUEVO,internaciones,egresos,2007-08-01,5,5
CULPINA,internaciones,egresos,2007-08-01,21,21
CURAHUARA DE CARANGAS,internaciones,egresos,2007-08-01,14,14
DESAGUADERO,internaciones,egresos,2007-08-01,1,1
EL ALTO,internaciones,egresos,2007-08-01,2682,2682
EL CHORO,internaciones,egresos,2007-08-01,5,5
EL PUENTE(STC),internaciones,egresos,2007-08-01,12,12
EL TORNO,internaciones,egresos,2007-08-01,186,186
EL VILLAR,internaciones,egresos,2007-08-01,8,8
ENTRE RIOS,internaciones,egresos,2007-08-01,28,28
EUCALIPTUS,internaciones,egresos,2007-08-01,15,15
EXALTACION,internaciones,egresos,2007-08-01,2,2
FERNANDEZ ALONSO,internaciones,egresos,2007-08-01,27,27
FILADELFIA,internaciones,egresos,2007-08-01,10,10
GENERAL SAAVEDRA,internaciones,egresos,2007-08-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2007-08-01,3,3
GUANAY,internaciones,egresos,2007-08-01,43,43
GUAQUI,internaciones,egresos,2007-08-01,1,1
GUAYARAMERIN,internaciones,egresos,2007-08-01,512,512
GUTIERREZ,internaciones,egresos,2007-08-01,17,17
HUACARETA,internaciones,egresos,2007-08-01,20,20
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2007-08-01,3,3
HUACHACALLA,internaciones,egresos,2007-08-01,4,4
HUANUNI,internaciones,egresos,2007-08-01,57,57
HUARACAJE,internaciones,egresos,2007-08-01,6,6
HUAYLLAMARCA,internaciones,egresos,2007-08-01,2,2
ICHOCA,internaciones,egresos,2007-08-01,4,4
ICLA,internaciones,egresos,2007-08-01,7,7
INCAHUASI,internaciones,egresos,2007-08-01,15,15
INQUISIVI,internaciones,egresos,2007-08-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2007-08-01,26,26
IXIAMAS,internaciones,egresos,2007-08-01,20,20
JESUS DE MACHACA,internaciones,egresos,2007-08-01,16,16
LA ASUNTA,internaciones,egresos,2007-08-01,49,49
LA GUARDIA,internaciones,egresos,2007-08-01,158,158
LA PAZ,internaciones,egresos,2007-08-01,7238,7238
LAGUNILLAS,internaciones,egresos,2007-08-01,19,19
LAJA,internaciones,egresos,2007-08-01,8,8
LAS CARRERAS,internaciones,egresos,2007-08-01,3,3
LICOMA PAMPA,internaciones,egresos,2007-08-01,2,2
LLALLAGUA,internaciones,egresos,2007-08-01,231,231
LLICA,internaciones,egresos,2007-08-01,8,8
LURIBAY,internaciones,egresos,2007-08-01,10,10
MACHARETI,internaciones,egresos,2007-08-01,13,13
MAGDALENA,internaciones,egresos,2007-08-01,72,72
MAIRANA,internaciones,egresos,2007-08-01,50,50
MAPIRI,internaciones,egresos,2007-08-01,27,27
MECAPACA,internaciones,egresos,2007-08-01,5,5
MINEROS,internaciones,egresos,2007-08-01,21,21
MIZQUE,internaciones,egresos,2007-08-01,50,50
MOCOMOCO,internaciones,egresos,2007-08-01,6,6
MOJOCOYA,internaciones,egresos,2007-08-01,7,7
MONTEAGUDO,internaciones,egresos,2007-08-01,123,123
MONTERO,internaciones,egresos,2007-08-01,654,654
MORO MORO,internaciones,egresos,2007-08-01,3,3
MOROCHATA,internaciones,egresos,2007-08-01,31,31
OCURI,internaciones,egresos,2007-08-01,17,17
OKINAWA,internaciones,egresos,2007-08-01,17,17
OMEREQUE,internaciones,egresos,2007-08-01,5,5
ORURO,internaciones,egresos,2007-08-01,1880,1880
PADILLA,internaciones,egresos,2007-08-01,83,83
PAILON,internaciones,egresos,2007-08-01,48,48
PALCA,internaciones,egresos,2007-08-01,6,6
PALOS BLANCOS,internaciones,egresos,2007-08-01,84,84
PAMPA GRANDE,internaciones,egresos,2007-08-01,13,13
PAPEL PAMPA,internaciones,egresos,2007-08-01,1,1
PATACAMAYA,internaciones,egresos,2007-08-01,34,34
PAZÑA,internaciones,egresos,2007-08-01,2,2
POCOATA,internaciones,egresos,2007-08-01,9,9
POCONA,internaciones,egresos,2007-08-01,8,8
POJO (CBBA),internaciones,egresos,2007-08-01,19,19
POOPO,internaciones,egresos,2007-08-01,6,6
PORCO,internaciones,egresos,2007-08-01,9,9
POROMA,internaciones,egresos,2007-08-01,12,12
PORONGO,internaciones,egresos,2007-08-01,15,15
PORTACHUELO,internaciones,egresos,2007-08-01,173,173
PORVENIR,internaciones,egresos,2007-08-01,10,10
POSTRER VALLE,internaciones,egresos,2007-08-01,2,2
POTOSI,internaciones,egresos,2007-08-01,1547,1547
PRESTO,internaciones,egresos,2007-08-01,9,9
PUCARANI,internaciones,egresos,2007-08-01,15,15
PUERTO ACOSTA,internaciones,egresos,2007-08-01,79,79
PUERTO CARABUCO,internaciones,egresos,2007-08-01,6,6
PUERTO PEREZ,internaciones,egresos,2007-08-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2007-08-01,51,51
PUERTO RICO,internaciones,egresos,2007-08-01,26,26
PUERTO SUAREZ,internaciones,egresos,2007-08-01,131,131
PUERTO VILLARROEL,internaciones,egresos,2007-08-01,167,167
PUNA,internaciones,egresos,2007-08-01,23,23
PUNATA,internaciones,egresos,2007-08-01,244,244
QUILLACOLLO,internaciones,egresos,2007-08-01,301,301
QUIME,internaciones,egresos,2007-08-01,8,8
QUIRUSILLAS,internaciones,egresos,2007-08-01,2,2
RAVELO,internaciones,egresos,2007-08-01,1,1
REYES,internaciones,egresos,2007-08-01,34,34
RIBERALTA,internaciones,egresos,2007-08-01,737,737
ROBORE,internaciones,egresos,2007-08-01,153,153
RURRENABAQUE,internaciones,egresos,2007-08-01,116,116
SACABA,internaciones,egresos,2007-08-01,384,384
SACABAMBA,internaciones,egresos,2007-08-01,20,20
SACACA,internaciones,egresos,2007-08-01,22,22
SAIPINA,internaciones,egresos,2007-08-01,15,15
SAMAIPATA,internaciones,egresos,2007-08-01,28,28
SAN ANDRES DE MACHACA,internaciones,egresos,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2007-08-01,15,15
