municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
MAGDALENA,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2007-05-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
MECAPACA,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
MINEROS,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2007-05-01,431,431
MOJOCOYA,internaciones,dias camas disponibles maternidad,2007-05-01,122,122
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2007-05-01,434,434
MONTERO,internaciones,dias camas disponibles maternidad,2007-05-01,864,864
MORO MORO,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
MOROCHATA,internaciones,dias camas disponibles maternidad,2007-05-01,279,279
OCURI,internaciones,dias camas disponibles maternidad,2007-05-01,300,300
OKINAWA,internaciones,dias camas disponibles maternidad,2007-05-01,310,310
OMEREQUE,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
ORURO,internaciones,dias camas disponibles maternidad,2007-05-01,3583,3583
PADILLA,internaciones,dias camas disponibles maternidad,2007-05-01,372,372
PAILON,internaciones,dias camas disponibles maternidad,2007-05-01,184,184
PALCA,internaciones,dias camas disponibles maternidad,2007-05-01,30,30
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2007-05-01,248,248
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2007-05-01,30,30
PASORAPA,internaciones,dias camas disponibles maternidad,2007-05-01,60,60
PATACAMAYA,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
POCOATA,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
POCONA,internaciones,dias camas disponibles maternidad,2007-05-01,338,338
POJO (CBBA),internaciones,dias camas disponibles maternidad,2007-05-01,121,121
POOPO,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
POROMA,internaciones,dias camas disponibles maternidad,2007-05-01,247,247
PORONGO,internaciones,dias camas disponibles maternidad,2007-05-01,279,279
PORTACHUELO,internaciones,dias camas disponibles maternidad,2007-05-01,527,527
PORVENIR,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
POTOSI,internaciones,dias camas disponibles maternidad,2007-05-01,1302,1302
PRESTO,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
PUCARA,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2007-05-01,217,217
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2007-05-01,16,16
PUERTO SILES,internaciones,dias camas disponibles maternidad,2007-05-01,29,29
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2007-05-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2007-05-01,961,961
PUNA,internaciones,dias camas disponibles maternidad,2007-05-01,341,341
PUNATA,internaciones,dias camas disponibles maternidad,2007-05-01,402,402
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2007-05-01,434,434
QUIME,internaciones,dias camas disponibles maternidad,2007-05-01,121,121
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2007-05-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2007-05-01,392,392
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2007-05-01,92,92
SACABA,internaciones,dias camas disponibles maternidad,2007-05-01,1457,1457
SACACA,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2007-05-01,178,178
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2007-05-01,156,156
SAMAIPATA,internaciones,dias camas disponibles maternidad,2007-05-01,279,279
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
SAN BORJA,internaciones,dias camas disponibles maternidad,2007-05-01,403,403
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
SAN CARLOS,internaciones,dias camas disponibles maternidad,2007-05-01,403,403
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2007-05-01,372,372
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2007-05-01,1116,1116
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2007-05-01,496,496
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2007-05-01,173,173
SAN JULIAN,internaciones,dias camas disponibles maternidad,2007-05-01,682,682
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SAN LUCAS,internaciones,dias camas disponibles maternidad,2007-05-01,403,403
SAN MATIAS,internaciones,dias camas disponibles maternidad,2007-05-01,372,372
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2007-05-01,365,365
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-05-01,186,186
SANTA ANA,internaciones,dias camas disponibles maternidad,2007-05-01,145,145
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2007-05-01,9982,9982
SANTA ROSA,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2007-05-01,434,434
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2007-05-01,30,30
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2007-05-01,217,217
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SICAYA,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SIPE SIPE,internaciones,dias camas disponibles maternidad,2007-05-01,372,372
SOPACHUY,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
SORACACHI,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
SORATA,internaciones,dias camas disponibles maternidad,2007-05-01,185,185
SUCRE,internaciones,dias camas disponibles maternidad,2007-05-01,4061,4061
TACACOMA,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
TACOPAYA,internaciones,dias camas disponibles maternidad,2007-05-01,217,217
TAPACARI,internaciones,dias camas disponibles maternidad,2007-05-01,620,620
TARABUCO,internaciones,dias camas disponibles maternidad,2007-05-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
TARATA,internaciones,dias camas disponibles maternidad,2007-05-01,152,152
TARIJA,internaciones,dias camas disponibles maternidad,2007-05-01,1176,1176
TARVITA,internaciones,dias camas disponibles maternidad,2007-05-01,682,682
TEOPONTE,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
TIAWANACU,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
TIPUANI,internaciones,dias camas disponibles maternidad,2007-05-01,248,248
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2007-05-01,589,589
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2007-05-01,954,954
TOCO,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
TOLATA,internaciones,dias camas disponibles maternidad,2007-05-01,58,58
TOLEDO,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
TOMAVE,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
TOMINA,internaciones,dias camas disponibles maternidad,2007-05-01,434,434
TORO TORO,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2007-05-01,238,238
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2007-05-01,52,52
TRIGAL,internaciones,dias camas disponibles maternidad,2007-05-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2007-05-01,1449,1449
TUPIZA,internaciones,dias camas disponibles maternidad,2007-05-01,310,310
TURCO,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
UMALA,internaciones,dias camas disponibles maternidad,2007-05-01,30,30
UNCIA,internaciones,dias camas disponibles maternidad,2007-05-01,380,380
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2007-05-01,43,43
URUBICHA,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2007-05-01,310,310
VACAS,internaciones,dias camas disponibles maternidad,2007-05-01,248,248
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2007-05-01,216,216
VIACHA,internaciones,dias camas disponibles maternidad,2007-05-01,185,185
VILA VILA,internaciones,dias camas disponibles maternidad,2007-05-01,62,62
VILLA MONTES,internaciones,dias camas disponibles maternidad,2007-05-01,155,155
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2007-05-01,248,248
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2007-05-01,5275,5275
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2007-05-01,248,248
VILLAZON,internaciones,dias camas disponibles maternidad,2007-05-01,434,434
VINTO,internaciones,dias camas disponibles maternidad,2007-05-01,217,217
VITICHI,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
WARNES,internaciones,dias camas disponibles maternidad,2007-05-01,651,651
YACUIBA,internaciones,dias camas disponibles maternidad,2007-05-01,641,641
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
YANACACHI,internaciones,dias camas disponibles maternidad,2007-05-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2007-05-01,496,496
YOTALA,internaciones,dias camas disponibles maternidad,2007-05-01,93,93
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2007-05-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2007-06-01,30,30
ACHACACHI,internaciones,dias camas disponibles maternidad,2007-06-01,330,330
ACHOCALLA,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
AIQUILE,internaciones,dias camas disponibles maternidad,2007-06-01,240,240
ALALAY,internaciones,dias camas disponibles maternidad,2007-06-01,180,180
ALCALA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
ANCORAIMES,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
ANTEQUERA,internaciones,dias camas disponibles maternidad,2007-06-01,58,58
ANZALDO,internaciones,dias camas disponibles maternidad,2007-06-01,58,58
APOLO,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
ARANI,internaciones,dias camas disponibles maternidad,2007-06-01,210,210
ARBIETO,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
ARQUE,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2007-06-01,270,270
ATOCHA,internaciones,dias camas disponibles maternidad,2007-06-01,300,300
AUCAPATA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
AYATA,internaciones,dias camas disponibles maternidad,2007-06-01,92,92
AYO AYO,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2007-06-01,567,567
AZURDUY,internaciones,dias camas disponibles maternidad,2007-06-01,180,180
BATALLAS,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
BAURES,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
BERMEJO,internaciones,dias camas disponibles maternidad,2007-06-01,391,391
BETANZOS,internaciones,dias camas disponibles maternidad,2007-06-01,360,360
BOLIVAR,internaciones,dias camas disponibles maternidad,2007-06-01,91,91
BOYUIBE,internaciones,dias camas disponibles maternidad,2007-06-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-06-01,387,387
CABEZAS,internaciones,dias camas disponibles maternidad,2007-06-01,120,120
CAIROMA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2007-06-01,210,210
CAJUATA,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
CALAMARCA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
CAMARGO,internaciones,dias camas disponibles maternidad,2007-06-01,180,180
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2007-06-01,90,90
CAMIRI,internaciones,dias camas disponibles maternidad,2007-06-01,780,780
CAPINOTA,internaciones,dias camas disponibles maternidad,2007-06-01,300,300
CARACOLLO,internaciones,dias camas disponibles maternidad,2007-06-01,150,150
CARANAVI,internaciones,dias camas disponibles maternidad,2007-06-01,420,420
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2007-06-01,28,28
CHACARILLA,internaciones,dias camas disponibles maternidad,2007-06-01,30,30
CHALLAPATA,internaciones,dias camas disponibles maternidad,2007-06-01,360,360
CHAQUI,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
CHARAGUA,internaciones,dias camas disponibles maternidad,2007-06-01,210,210
CHARAÑA,internaciones,dias camas disponibles maternidad,2007-06-01,30,30
CHAYANTA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2007-06-01,210,210
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2007-06-01,120,120
CHUMA,internaciones,dias camas disponibles maternidad,2007-06-01,120,120
CLIZA,internaciones,dias camas disponibles maternidad,2007-06-01,210,210
COBIJA,internaciones,dias camas disponibles maternidad,2007-06-01,660,660
COCHABAMBA,internaciones,dias camas disponibles maternidad,2007-06-01,12330,12330
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2007-06-01,150,150
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2007-06-01,60,60
COLLANA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
COLOMI,internaciones,dias camas disponibles maternidad,2007-06-01,390,390
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
COLQUIRI,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
COMANCHE,internaciones,dias camas disponibles maternidad,2007-06-01,30,30
COMARAPA,internaciones,dias camas disponibles maternidad,2007-06-01,300,300
CONCEPCION,internaciones,dias camas disponibles maternidad,2007-06-01,180,180
COPACABANA,internaciones,dias camas disponibles maternidad,2007-06-01,60,60
CORIPATA,internaciones,dias camas disponibles maternidad,2007-06-01,120,120
CORO CORO,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
COROICO,internaciones,dias camas disponibles maternidad,2007-06-01,240,240
COTAGAITA,internaciones,dias camas disponibles maternidad,2007-06-01,90,90
COTOCA,internaciones,dias camas disponibles maternidad,2007-06-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2007-06-01,156,156
