municipality,group,variable,month,Ingresos espontáneos,TOTAL
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2007-02-01,1,1
PUERTO PEREZ,internaciones,ingresos espontaneos,2007-02-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-02-01,58,58
PUERTO RICO,internaciones,ingresos espontaneos,2007-02-01,17,17
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-02-01,120,120
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-02-01,223,223
PUNA,internaciones,ingresos espontaneos,2007-02-01,14,14
PUNATA,internaciones,ingresos espontaneos,2007-02-01,197,197
QUILLACOLLO,internaciones,ingresos espontaneos,2007-02-01,223,223
QUIME,internaciones,ingresos espontaneos,2007-02-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2007-02-01,3,3
RAVELO,internaciones,ingresos espontaneos,2007-02-01,2,2
REYES,internaciones,ingresos espontaneos,2007-02-01,34,34
RIBERALTA,internaciones,ingresos espontaneos,2007-02-01,523,523
ROBORE,internaciones,ingresos espontaneos,2007-02-01,137,137
RURRENABAQUE,internaciones,ingresos espontaneos,2007-02-01,121,121
SABAYA,internaciones,ingresos espontaneos,2007-02-01,1,1
SACABA,internaciones,ingresos espontaneos,2007-02-01,363,363
SACABAMBA,internaciones,ingresos espontaneos,2007-02-01,18,18
SACACA,internaciones,ingresos espontaneos,2007-02-01,24,24
SAIPINA,internaciones,ingresos espontaneos,2007-02-01,8,8
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2007-02-01,1,1
SAMAIPATA,internaciones,ingresos espontaneos,2007-02-01,31,31
SAN AGUSTIN,internaciones,ingresos espontaneos,2007-02-01,1,1
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-02-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-02-01,27,27
SAN BENITO,internaciones,ingresos espontaneos,2007-02-01,2,2
SAN BORJA,internaciones,ingresos espontaneos,2007-02-01,157,157
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-02-01,48,48
SAN CARLOS,internaciones,ingresos espontaneos,2007-02-01,151,151
SAN IGNACIO,internaciones,ingresos espontaneos,2007-02-01,74,74
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-02-01,339,339
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-02-01,62,62
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-02-01,54,54
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-02-01,92,92
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-02-01,91,91
SAN JULIAN,internaciones,ingresos espontaneos,2007-02-01,109,109
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-02-01,16,16
SAN LUCAS,internaciones,ingresos espontaneos,2007-02-01,41,41
SAN MATIAS,internaciones,ingresos espontaneos,2007-02-01,60,60
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-02-01,63,63
SAN PEDRO,internaciones,ingresos espontaneos,2007-02-01,35,35
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-02-01,7,7
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2007-02-01,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2007-02-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2007-02-01,19,19
SAN RAMON,internaciones,ingresos espontaneos,2007-02-01,32,32
SAN RAMON,internaciones,ingresos espontaneos,2007-02-01,46,46
SANTA ANA,internaciones,ingresos espontaneos,2007-02-01,74,74
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-02-01,5832,5832
SANTA ROSA,internaciones,ingresos espontaneos,2007-02-01,44,44
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-02-01,70,70
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2007-02-01,6,6
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-02-01,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2007-02-01,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2007-02-01,1,1
SENA,internaciones,ingresos espontaneos,2007-02-01,14,14
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-02-01,6,6
SIPE SIPE,internaciones,ingresos espontaneos,2007-02-01,54,54
SOPACHUY,internaciones,ingresos espontaneos,2007-02-01,44,44
SORACACHI,internaciones,ingresos espontaneos,2007-02-01,1,1
SORATA,internaciones,ingresos espontaneos,2007-02-01,18,18
SUCRE,internaciones,ingresos espontaneos,2007-02-01,2472,2472
TACACOMA,internaciones,ingresos espontaneos,2007-02-01,5,5
TACOPAYA,internaciones,ingresos espontaneos,2007-02-01,4,4
TAPACARI,internaciones,ingresos espontaneos,2007-02-01,24,24
TARABUCO,internaciones,ingresos espontaneos,2007-02-01,54,54
TARACO,internaciones,ingresos espontaneos,2007-02-01,5,5
TARATA,internaciones,ingresos espontaneos,2007-02-01,16,16
TARIJA,internaciones,ingresos espontaneos,2007-02-01,1525,1525
TARVITA,internaciones,ingresos espontaneos,2007-02-01,31,31
TEOPONTE,internaciones,ingresos espontaneos,2007-02-01,12,12
TIAWANACU,internaciones,ingresos espontaneos,2007-02-01,3,3
TIPUANI,internaciones,ingresos espontaneos,2007-02-01,16,16
TIQUIPAYA,internaciones,ingresos espontaneos,2007-02-01,63,63
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2007-02-01,186,186
TOCO,internaciones,ingresos espontaneos,2007-02-01,2,2
TOLATA,internaciones,ingresos espontaneos,2007-02-01,2,2
TOLEDO,internaciones,ingresos espontaneos,2007-02-01,6,6
TOMAVE,internaciones,ingresos espontaneos,2007-02-01,17,17
TOMINA,internaciones,ingresos espontaneos,2007-02-01,21,21
TORO TORO,internaciones,ingresos espontaneos,2007-02-01,1,1
TOTORA(CBBA),internaciones,ingresos espontaneos,2007-02-01,30,30
TRIGAL,internaciones,ingresos espontaneos,2007-02-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2007-02-01,1399,1399
TUPIZA,internaciones,ingresos espontaneos,2007-02-01,261,261
TURCO,internaciones,ingresos espontaneos,2007-02-01,3,3
UMALA,internaciones,ingresos espontaneos,2007-02-01,1,1
UNCIA,internaciones,ingresos espontaneos,2007-02-01,137,137
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2007-02-01,9,9
URUBICHA,internaciones,ingresos espontaneos,2007-02-01,20,20
UYUNI,internaciones,ingresos espontaneos,2007-02-01,118,118
VACAS,internaciones,ingresos espontaneos,2007-02-01,23,23
VALLEGRANDE,internaciones,ingresos espontaneos,2007-02-01,110,110
VIACHA,internaciones,ingresos espontaneos,2007-02-01,84,84
VILLA MONTES,internaciones,ingresos espontaneos,2007-02-01,236,236
VILLA RIVERO,internaciones,ingresos espontaneos,2007-02-01,11,11
VILLA SERRANO,internaciones,ingresos espontaneos,2007-02-01,17,17
VILLA TUNARI,internaciones,ingresos espontaneos,2007-02-01,259,259
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2007-02-01,13,13
VILLAZON,internaciones,ingresos espontaneos,2007-02-01,237,237
VINTO,internaciones,ingresos espontaneos,2007-02-01,79,79
VITICHI,internaciones,ingresos espontaneos,2007-02-01,10,10
WARNES,internaciones,ingresos espontaneos,2007-02-01,67,67
YACUIBA,internaciones,ingresos espontaneos,2007-02-01,553,553
YAMPARAEZ,internaciones,ingresos espontaneos,2007-02-01,11,11
YANACACHI,internaciones,ingresos espontaneos,2007-02-01,1,1
YAPACANI,internaciones,ingresos espontaneos,2007-02-01,771,771
YOCALLA,internaciones,ingresos espontaneos,2007-02-01,1,1
YOTALA,internaciones,ingresos espontaneos,2007-02-01,19,19
ZUDAÑEZ,internaciones,ingresos espontaneos,2007-02-01,20,20
ACACIO,internaciones,ingresos espontaneos,2007-03-01,4,4
ACHACACHI,internaciones,ingresos espontaneos,2007-03-01,70,70
ACHOCALLA,internaciones,ingresos espontaneos,2007-03-01,10,10
AIQUILE,internaciones,ingresos espontaneos,2007-03-01,111,111
ALCALA,internaciones,ingresos espontaneos,2007-03-01,7,7
ANCORAIMES,internaciones,ingresos espontaneos,2007-03-01,5,5
ANZALDO,internaciones,ingresos espontaneos,2007-03-01,5,5
APOLO,internaciones,ingresos espontaneos,2007-03-01,31,31
ARAMPAMPA,internaciones,ingresos espontaneos,2007-03-01,4,4
ARANI,internaciones,ingresos espontaneos,2007-03-01,3,3
ARBIETO,internaciones,ingresos espontaneos,2007-03-01,1,1
ARQUE,internaciones,ingresos espontaneos,2007-03-01,7,7
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2007-03-01,200,200
ATOCHA,internaciones,ingresos espontaneos,2007-03-01,114,114
AUCAPATA,internaciones,ingresos espontaneos,2007-03-01,1,1
AYATA,internaciones,ingresos espontaneos,2007-03-01,3,3
AYO AYO,internaciones,ingresos espontaneos,2007-03-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2007-03-01,55,55
AZURDUY,internaciones,ingresos espontaneos,2007-03-01,13,13
BATALLAS,internaciones,ingresos espontaneos,2007-03-01,4,4
BAURES,internaciones,ingresos espontaneos,2007-03-01,10,10
BERMEJO,internaciones,ingresos espontaneos,2007-03-01,172,172
BETANZOS,internaciones,ingresos espontaneos,2007-03-01,32,32
BOLIVAR,internaciones,ingresos espontaneos,2007-03-01,3,3
BOYUIBE,internaciones,ingresos espontaneos,2007-03-01,31,31
BUENA VISTA,internaciones,ingresos espontaneos,2007-03-01,49,49
CABEZAS,internaciones,ingresos espontaneos,2007-03-01,38,38
CAIROMA,internaciones,ingresos espontaneos,2007-03-01,7,7
"CAIZA ""D""",internaciones,ingresos espontaneos,2007-03-01,4,4
CAJUATA,internaciones,ingresos espontaneos,2007-03-01,3,3
CALAMARCA,internaciones,ingresos espontaneos,2007-03-01,5,5
CAMARGO,internaciones,ingresos espontaneos,2007-03-01,104,104
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2007-03-01,8,8
CAMIRI,internaciones,ingresos espontaneos,2007-03-01,516,516
CAPINOTA,internaciones,ingresos espontaneos,2007-03-01,49,49
CAQUIAVIRI,internaciones,ingresos espontaneos,2007-03-01,2,2
CARACOLLO,internaciones,ingresos espontaneos,2007-03-01,40,40
CARANAVI,internaciones,ingresos espontaneos,2007-03-01,166,166
CHALLAPATA,internaciones,ingresos espontaneos,2007-03-01,67,67
CHAQUI,internaciones,ingresos espontaneos,2007-03-01,4,4
CHARAGUA,internaciones,ingresos espontaneos,2007-03-01,130,130
CHIMORE,internaciones,ingresos espontaneos,2007-03-01,24,24
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2007-03-01,96,96
CHUMA,internaciones,ingresos espontaneos,2007-03-01,12,12
CLIZA,internaciones,ingresos espontaneos,2007-03-01,38,38
COBIJA,internaciones,ingresos espontaneos,2007-03-01,359,359
COCHABAMBA,internaciones,ingresos espontaneos,2007-03-01,6507,6507
COLCAPIRHUA,internaciones,ingresos espontaneos,2007-03-01,183,183
"COLCHA ""K""",internaciones,ingresos espontaneos,2007-03-01,1,1
COLLANA,internaciones,ingresos espontaneos,2007-03-01,2,2
COLOMI,internaciones,ingresos espontaneos,2007-03-01,32,32
COLPA BELGICA,internaciones,ingresos espontaneos,2007-03-01,16,16
COLQUENCHA,internaciones,ingresos espontaneos,2007-03-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2007-03-01,17,17
COMARAPA,internaciones,ingresos espontaneos,2007-03-01,98,98
CONCEPCION,internaciones,ingresos espontaneos,2007-03-01,84,84
COPACABANA,internaciones,ingresos espontaneos,2007-03-01,30,30
CORIPATA,internaciones,ingresos espontaneos,2007-03-01,25,25
CORO CORO,internaciones,ingresos espontaneos,2007-03-01,1,1
COROICO,internaciones,ingresos espontaneos,2007-03-01,103,103
COTAGAITA,internaciones,ingresos espontaneos,2007-03-01,42,42
COTOCA,internaciones,ingresos espontaneos,2007-03-01,146,146
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2007-03-01,70,70
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2007-03-01,2,2
CUEVO,internaciones,ingresos espontaneos,2007-03-01,5,5
CULPINA,internaciones,ingresos espontaneos,2007-03-01,40,40
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2007-03-01,9,9
DESAGUADERO,internaciones,ingresos espontaneos,2007-03-01,2,2
EL ALTO,internaciones,ingresos espontaneos,2007-03-01,2489,2489
EL PUENTE(STC),internaciones,ingresos espontaneos,2007-03-01,15,15
EL TORNO,internaciones,ingresos espontaneos,2007-03-01,134,134
EL VILLAR,internaciones,ingresos espontaneos,2007-03-01,7,7
ENTRE RIOS,internaciones,ingresos espontaneos,2007-03-01,26,26
ENTRE RIOS,internaciones,ingresos espontaneos,2007-03-01,33,33
EUCALIPTUS,internaciones,ingresos espontaneos,2007-03-01,7,7
EXALTACION,internaciones,ingresos espontaneos,2007-03-01,2,2
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2007-03-01,79,79
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2007-03-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2007-03-01,1,1
GUANAY,internaciones,ingresos espontaneos,2007-03-01,32,32
GUAQUI,internaciones,ingresos espontaneos,2007-03-01,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2007-03-01,520,520
GUTIERREZ,internaciones,ingresos espontaneos,2007-03-01,37,37
HUACARETA,internaciones,ingresos espontaneos,2007-03-01,22,22
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2007-03-01,5,5
HUACHACALLA,internaciones,ingresos espontaneos,2007-03-01,7,7
HUANUNI,internaciones,ingresos espontaneos,2007-03-01,69,69
HUARACAJE,internaciones,ingresos espontaneos,2007-03-01,17,17
HUAYLLAMARCA,internaciones,ingresos espontaneos,2007-03-01,1,1
ICLA,internaciones,ingresos espontaneos,2007-03-01,9,9
INCAHUASI,internaciones,ingresos espontaneos,2007-03-01,18,18
INQUISIVI,internaciones,ingresos espontaneos,2007-03-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2007-03-01,31,31
IXIAMAS,internaciones,ingresos espontaneos,2007-03-01,17,17
JESUS DE MACHACA,internaciones,ingresos espontaneos,2007-03-01,15,15
LA ASUNTA,internaciones,ingresos espontaneos,2007-03-01,53,53
LA GUARDIA,internaciones,ingresos espontaneos,2007-03-01,188,188
LA PAZ,internaciones,ingresos espontaneos,2007-03-01,5899,5899
LAGUNILLAS,internaciones,ingresos espontaneos,2007-03-01,9,9
LAJA,internaciones,ingresos espontaneos,2007-03-01,5,5
LAS CARRERAS,internaciones,ingresos espontaneos,2007-03-01,6,6
LLALLAGUA,internaciones,ingresos espontaneos,2007-03-01,215,215
LLICA,internaciones,ingresos espontaneos,2007-03-01,4,4
LURIBAY,internaciones,ingresos espontaneos,2007-03-01,9,9
MACHACAMARCA,internaciones,ingresos espontaneos,2007-03-01,3,3
MACHARETI,internaciones,ingresos espontaneos,2007-03-01,8,8
MAGDALENA,internaciones,ingresos espontaneos,2007-03-01,60,60
MAIRANA,internaciones,ingresos espontaneos,2007-03-01,61,61
MAPIRI,internaciones,ingresos espontaneos,2007-03-01,22,22
MECAPACA,internaciones,ingresos espontaneos,2007-03-01,2,2
MINEROS,internaciones,ingresos espontaneos,2007-03-01,15,15
MIZQUE,internaciones,ingresos espontaneos,2007-03-01,47,47
MOCOMOCO,internaciones,ingresos espontaneos,2007-03-01,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2007-03-01,9,9
MONTEAGUDO,internaciones,ingresos espontaneos,2007-03-01,122,122
MONTERO,internaciones,ingresos espontaneos,2007-03-01,918,918
MORO MORO,internaciones,ingresos espontaneos,2007-03-01,4,4
MOROCHATA,internaciones,ingresos espontaneos,2007-03-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2007-03-01,3,3
OCURI,internaciones,ingresos espontaneos,2007-03-01,11,11
OKINAWA,internaciones,ingresos espontaneos,2007-03-01,27,27
OMEREQUE,internaciones,ingresos espontaneos,2007-03-01,6,6
ORURO,internaciones,ingresos espontaneos,2007-03-01,1985,1985
PADILLA,internaciones,ingresos espontaneos,2007-03-01,67,67
PAILON,internaciones,ingresos espontaneos,2007-03-01,64,64
PALCA,internaciones,ingresos espontaneos,2007-03-01,5,5
PALOS BLANCOS,internaciones,ingresos espontaneos,2007-03-01,88,88
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-03-01,22,22
PAPEL PAMPA,internaciones,ingresos espontaneos,2007-03-01,1,1
PASORAPA,internaciones,ingresos espontaneos,2007-03-01,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2007-03-01,23,23
PELECHUCO,internaciones,ingresos espontaneos,2007-03-01,1,1
POCOATA,internaciones,ingresos espontaneos,2007-03-01,5,5
POCONA,internaciones,ingresos espontaneos,2007-03-01,12,12
POJO (CBBA),internaciones,ingresos espontaneos,2007-03-01,3,3
POOPO,internaciones,ingresos espontaneos,2007-03-01,6,6
PORCO,internaciones,ingresos espontaneos,2007-03-01,4,4
POROMA,internaciones,ingresos espontaneos,2007-03-01,9,9
PORONGO,internaciones,ingresos espontaneos,2007-03-01,17,17
PORTACHUELO,internaciones,ingresos espontaneos,2007-03-01,224,224
PORVENIR,internaciones,ingresos espontaneos,2007-03-01,6,6
POSTRER VALLE,internaciones,ingresos espontaneos,2007-03-01,3,3
POTOSI,internaciones,ingresos espontaneos,2007-03-01,1407,1407
PRESTO,internaciones,ingresos espontaneos,2007-03-01,10,10
PUCARANI,internaciones,ingresos espontaneos,2007-03-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-03-01,77,77
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-03-01,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2007-03-01,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-03-01,83,83
PUERTO RICO,internaciones,ingresos espontaneos,2007-03-01,31,31
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-03-01,115,115
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-03-01,227,227
PUNA,internaciones,ingresos espontaneos,2007-03-01,21,21
PUNATA,internaciones,ingresos espontaneos,2007-03-01,105,105
QUILLACOLLO,internaciones,ingresos espontaneos,2007-03-01,241,241
QUIME,internaciones,ingresos espontaneos,2007-03-01,7,7
QUIRUSILLAS,internaciones,ingresos espontaneos,2007-03-01,1,1
RAVELO,internaciones,ingresos espontaneos,2007-03-01,4,4
REYES,internaciones,ingresos espontaneos,2007-03-01,51,51
RIBERALTA,internaciones,ingresos espontaneos,2007-03-01,696,696
ROBORE,internaciones,ingresos espontaneos,2007-03-01,125,125
RURRENABAQUE,internaciones,ingresos espontaneos,2007-03-01,123,123
SACABA,internaciones,ingresos espontaneos,2007-03-01,474,474
SACABAMBA,internaciones,ingresos espontaneos,2007-03-01,18,18
SACACA,internaciones,ingresos espontaneos,2007-03-01,30,30
SAIPINA,internaciones,ingresos espontaneos,2007-03-01,36,36
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2007-03-01,1,1
SAMAIPATA,internaciones,ingresos espontaneos,2007-03-01,42,42
SAN ANDRES,internaciones,ingresos espontaneos,2007-03-01,6,6
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-03-01,13,13
SAN BENITO,internaciones,ingresos espontaneos,2007-03-01,10,10
SAN BORJA,internaciones,ingresos espontaneos,2007-03-01,159,159
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-03-01,51,51
SAN CARLOS,internaciones,ingresos espontaneos,2007-03-01,167,167
SAN IGNACIO,internaciones,ingresos espontaneos,2007-03-01,67,67
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-03-01,432,432
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-03-01,65,65
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-03-01,83,83
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-03-01,109,109
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-03-01,114,114
SAN JULIAN,internaciones,ingresos espontaneos,2007-03-01,133,133
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-03-01,16,16
SAN LUCAS,internaciones,ingresos espontaneos,2007-03-01,49,49
SAN MATIAS,internaciones,ingresos espontaneos,2007-03-01,75,75
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-03-01,57,57
SAN PEDRO,internaciones,ingresos espontaneos,2007-03-01,64,64
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-03-01,10,10
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2007-03-01,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2007-03-01,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2007-03-01,55,55
SAN RAMON,internaciones,ingresos espontaneos,2007-03-01,34,34
SAN RAMON,internaciones,ingresos espontaneos,2007-03-01,60,60
SANTA ANA,internaciones,ingresos espontaneos,2007-03-01,145,145
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-03-01,6946,6946
SANTA ROSA,internaciones,ingresos espontaneos,2007-03-01,35,35
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-03-01,57,57
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2007-03-01,6,6
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-03-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2007-03-01,7,7
SAPAHAQUI,internaciones,ingresos espontaneos,2007-03-01,3,3
SENA,internaciones,ingresos espontaneos,2007-03-01,19,19
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-03-01,9,9
SIPE SIPE,internaciones,ingresos espontaneos,2007-03-01,62,62
SOPACHUY,internaciones,ingresos espontaneos,2007-03-01,46,46
SORACACHI,internaciones,ingresos espontaneos,2007-03-01,3,3
