municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,686,686
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,27,27
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
SENA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,41,41
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,22,22
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,35,35
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,25,25
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,286,286
TACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,47,47
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,28,28
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,185,185
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,28,28
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,24,24
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,89,89
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,19,19
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,102,102
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,58,58
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,28,28
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,50,50
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,19,19
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,51,51
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,56,56
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,78,78
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,68,68
YACO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,78,78
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,106,106
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,5,5
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,51,51
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,8,8
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,35,35
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,2,2
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,12,12
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,20,20
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,2,2
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,30,30
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,5,5
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,15,15
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,16,16
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,33,33
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,71,71
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,9,9
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,7,7
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,16,16
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,21,21
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,14,14
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,24,24
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,1,1
BELLA FLOR,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,73,73
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,46,46
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,4,4
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,15,15
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,14,14
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,14,14
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,9,9
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,13,13
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,16,16
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,15,15
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,29,29
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,29,29
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,8,8
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,29,29
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,90,90
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,6,6
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,29,29
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,51,51
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,7,7
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,37,37
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,29,29
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,15,15
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,11,11
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,10,10
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,27,27
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,24,24
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,54,54
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,42,42
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,694,694
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,48,48
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,3,3
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2011-08-01,24,24
