municipality,group,variable,month,Nacidos vivos,TOTAL
COLQUIRI,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
COMARAPA,atencion de partos en servicios,nacidos vivos,2011-02-01,48,48
COMBAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos vivos,2011-02-01,35,35
COPACABANA,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
CORIPATA,atencion de partos en servicios,nacidos vivos,2011-02-01,9,9
CORO CORO,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
COROICO,atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
COTAGAITA,atencion de partos en servicios,nacidos vivos,2011-02-01,16,16
COTOCA,atencion de partos en servicios,nacidos vivos,2011-02-01,80,80
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2011-02-01,39,39
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
CUEVO,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
EL ALTO,atencion de partos en servicios,nacidos vivos,2011-02-01,1214,1214
EL CHORO,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2011-02-01,20,20
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
EL TORNO,atencion de partos en servicios,nacidos vivos,2011-02-01,75,75
EL VILLAR,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2011-02-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
ESCOMA,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
EXALTACION,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2011-02-01,16,16
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2011-02-01,10,10
GUANAY,atencion de partos en servicios,nacidos vivos,2011-02-01,9,9
GUAQUI,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2011-02-01,109,109
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2011-02-01,15,15
HUACARETA,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos,2011-02-01,13,13
HUARACAJE,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
HUARINA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
HUMANATA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2011-02-01,10,10
INCAHUASI,atencion de partos en servicios,nacidos vivos,2011-02-01,9,9
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
INQUISIVI,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
IXIAMAS,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2011-02-01,30,30
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2011-02-01,58,58
LA PAZ,atencion de partos en servicios,nacidos vivos,2011-02-01,1427,1427
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
LAJA,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2011-02-01,36,36
LLICA,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
LORETO,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
MACHARETI,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
MAGDALENA,atencion de partos en servicios,nacidos vivos,2011-02-01,24,24
MAIRANA,atencion de partos en servicios,nacidos vivos,2011-02-01,23,23
MAPIRI,atencion de partos en servicios,nacidos vivos,2011-02-01,23,23
MECAPACA,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
MINEROS,atencion de partos en servicios,nacidos vivos,2011-02-01,25,25
MIZQUE,atencion de partos en servicios,nacidos vivos,2011-02-01,20,20
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2011-02-01,10,10
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2011-02-01,48,48
MONTERO,atencion de partos en servicios,nacidos vivos,2011-02-01,261,261
MORO MORO,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
MOROCHATA,atencion de partos en servicios,nacidos vivos,2011-02-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
OCURI,atencion de partos en servicios,nacidos vivos,2011-02-01,8,8
OKINAWA,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
OMEREQUE,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
ORURO,atencion de partos en servicios,nacidos vivos,2011-02-01,549,549
PADCAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,12,12
PADILLA,atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
PAILON,atencion de partos en servicios,nacidos vivos,2011-02-01,24,24
PALCA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2011-02-01,29,29
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2011-02-01,9,9
PASORAPA,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,26,26
PAZÑA,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
PELECHUCO,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
POCONA,atencion de partos en servicios,nacidos vivos,2011-02-01,17,17
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2011-02-01,21,21
POOPO,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
PORCO,atencion de partos en servicios,nacidos vivos,2011-02-01,10,10
POROMA,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
PORONGO,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2011-02-01,72,72
PORVENIR,atencion de partos en servicios,nacidos vivos,2011-02-01,8,8
POTOSI,atencion de partos en servicios,nacidos vivos,2011-02-01,367,367
PRESTO,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
PUCARA,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
PUCARANI,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2011-02-01,30,30
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2011-02-01,51,51
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2011-02-01,99,99
PUNA,atencion de partos en servicios,nacidos vivos,2011-02-01,13,13
PUNATA,atencion de partos en servicios,nacidos vivos,2011-02-01,86,86
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2011-02-01,115,115
QUIME,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
RAVELO,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
REYES,atencion de partos en servicios,nacidos vivos,2011-02-01,23,23
RIBERALTA,atencion de partos en servicios,nacidos vivos,2011-02-01,232,232
ROBORE,atencion de partos en servicios,nacidos vivos,2011-02-01,40,40
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2011-02-01,47,47
SACABA,atencion de partos en servicios,nacidos vivos,2011-02-01,196,196
SACABAMBA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
SAIPINA,atencion de partos en servicios,nacidos vivos,2011-02-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2011-02-01,8,8
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2011-02-01,17,17
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2011-02-01,13,13
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SAN BENITO,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
SAN BORJA,atencion de partos en servicios,nacidos vivos,2011-02-01,67,67
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2011-02-01,22,22
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2011-02-01,40,40
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2011-02-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-02-01,141,141
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2011-02-01,16,16
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2011-02-01,43,43
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2011-02-01,12,12
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2011-02-01,103,103
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2011-02-01,9,9
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2011-02-01,23,23
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-02-01,12,12
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2011-02-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-02-01,8,8
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2011-02-01,30,30
SANTA ANA,atencion de partos en servicios,nacidos vivos,2011-02-01,33,33
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2011-02-01,3155,3155
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2011-02-01,26,26
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2011-02-01,17,17
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
SENA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SHINAOTA,atencion de partos en servicios,nacidos vivos,2011-02-01,62,62
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2011-02-01,13,13
SICAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2011-02-01,28,28
SOPACHUY,atencion de partos en servicios,nacidos vivos,2011-02-01,15,15
SORACACHI,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
SORATA,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
SUCRE,atencion de partos en servicios,nacidos vivos,2011-02-01,519,519
TACACHI,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
TACACOMA,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
TACOPAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
TAPACARI,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
TARABUCO,atencion de partos en servicios,nacidos vivos,2011-02-01,16,16
TARATA,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
TARIJA,atencion de partos en servicios,nacidos vivos,2011-02-01,391,391
TARVITA,atencion de partos en servicios,nacidos vivos,2011-02-01,11,11
TEOPONTE,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
TIAWANACU,atencion de partos en servicios,nacidos vivos,2011-02-01,8,8
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
TIPUANI,atencion de partos en servicios,nacidos vivos,2011-02-01,14,14
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2011-02-01,85,85
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2011-02-01,21,21
TOCO,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
TOLATA,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
TOMAVE,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
TOMINA,atencion de partos en servicios,nacidos vivos,2011-02-01,12,12
TORO TORO,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2011-02-01,15,15
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
TRIGAL,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos,2011-02-01,382,382
TUPIZA,atencion de partos en servicios,nacidos vivos,2011-02-01,57,57
TURCO,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
UNCIA,atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
URUBICHA,atencion de partos en servicios,nacidos vivos,2011-02-01,12,12
UYUNI,atencion de partos en servicios,nacidos vivos,2011-02-01,42,42
VACAS,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2011-02-01,23,23
VIACHA,atencion de partos en servicios,nacidos vivos,2011-02-01,41,41
VILA VILA,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2011-02-01,18,18
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2011-02-01,106,106
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2011-02-01,4,4
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2011-02-01,17,17
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2011-02-01,146,146
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2011-02-01,7,7
VILLAZON,atencion de partos en servicios,nacidos vivos,2011-02-01,49,49
VINTO,atencion de partos en servicios,nacidos vivos,2011-02-01,73,73
VITICHI,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos,2011-02-01,90,90
YACO,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2011-02-01,174,174
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2011-02-01,3,3
YANACACHI,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
YAPACANI,atencion de partos en servicios,nacidos vivos,2011-02-01,86,86
YOCALLA,atencion de partos en servicios,nacidos vivos,2011-02-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos,2011-02-01,6,6
YUNCHARA,atencion de partos en servicios,nacidos vivos,2011-02-01,2,2
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2011-02-01,5,5
ACACIO,atencion de partos en servicios,nacidos vivos,2011-03-01,4,4
ACHACACHI,atencion de partos en servicios,nacidos vivos,2011-03-01,36,36
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2011-03-01,8,8
AIQUILE,atencion de partos en servicios,nacidos vivos,2011-03-01,47,47
ALALAY,atencion de partos en servicios,nacidos vivos,2011-03-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos,2011-03-01,3,3
ALTO BENI,atencion de partos en servicios,nacidos vivos,2011-03-01,12,12
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2011-03-01,11,11
ANDAMARCA,atencion de partos en servicios,nacidos vivos,2011-03-01,1,1
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2011-03-01,2,2
ANZALDO,atencion de partos en servicios,nacidos vivos,2011-03-01,4,4
APOLO,atencion de partos en servicios,nacidos vivos,2011-03-01,10,10
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2011-03-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos,2011-03-01,12,12
ARBIETO,atencion de partos en servicios,nacidos vivos,2011-03-01,14,14
ARQUE,atencion de partos en servicios,nacidos vivos,2011-03-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2011-03-01,94,94
ATOCHA,atencion de partos en servicios,nacidos vivos,2011-03-01,25,25
AYATA,atencion de partos en servicios,nacidos vivos,2011-03-01,2,2
AYO AYO,atencion de partos en servicios,nacidos vivos,2011-03-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2011-03-01,10,10
AZURDUY,atencion de partos en servicios,nacidos vivos,2011-03-01,14,14
BATALLAS,atencion de partos en servicios,nacidos vivos,2011-03-01,6,6
BAURES,atencion de partos en servicios,nacidos vivos,2011-03-01,7,7
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2011-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2011-03-01,59,59
BETANZOS,atencion de partos en servicios,nacidos vivos,2011-03-01,19,19
BOYUIBE,atencion de partos en servicios,nacidos vivos,2011-03-01,9,9
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-03-01,13,13
CABEZAS,atencion de partos en servicios,nacidos vivos,2011-03-01,27,27
CAIROMA,atencion de partos en servicios,nacidos vivos,2011-03-01,5,5
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2011-03-01,12,12
CAJUATA,atencion de partos en servicios,nacidos vivos,2011-03-01,6,6
CALAMARCA,atencion de partos en servicios,nacidos vivos,2011-03-01,5,5
CAMARGO,atencion de partos en servicios,nacidos vivos,2011-03-01,24,24
