,group,variable,month,ANTIRRÁBICA EN PERROS Y GATOS CANTIDAD,ANTIRRÁBICA EN PERROS Y GATOS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BENITO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,120,0,120,120
SAN BUENA VENTURA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,134,0,134,134
SAN CARLOS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,4524,0,4524,4524
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,6947,1689,6947,1689,8636
SAN JAVIER(STC),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1144,0,1144,1144
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,77,2017,77,2017,2094
SAN JULIAN,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,468,5098,468,5098,5566
SAN LORENZO(PND),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,150,0,150,150
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1043,1142,1043,1142,2185
SAN PEDRO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,70,4185,70,4185,4255
SAN RAFAEL,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,131,781,131,781,912
SAN RAMON SCZ,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1095,0,1095,1095
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,19547,201899,19547,201899,221446
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,286,66,286,66,352
SANTIAGO DE HUARI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,10,0,10,10
SANTIVAÑES,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,8,8,8,8,16
SAPAHAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,7,0,7,7
SENA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,40,0,40,40
SHINAOTA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,451,635,451,635,1086
SIPE SIPE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,68,170,68,170,238
SORACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1,0,1,1
SORATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,20,0,20,20
SUCRE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,57,170,57,170,227
TACOBAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,68,0,68,68
TACOPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,10,0,10,10
TAPACARI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,3,229,3,229,232
TARATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,40,35,40,35,75
TINGUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,80,0,80,80
TIQUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,31,587,31,587,618
TIRAQUE (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,330,0,330,330
TOCO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,9,0,9,0,9
TOLATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,7,3,7,3,10
TOLEDO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,2,9,2,9,11
TOMAVE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,20,0,20,20
TORO TORO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,5,0,5,5
TOTORA(CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1,19,1,19,20
TRIGAL,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,18,0,18,18
UNCIA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,13,1213,13,1213,1226
VACAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,233,0,233,233
VALLEGRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,113,0,113,113
VIACHA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1305,0,1305,1305
VILA VILA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,18,0,18,18
VILLA MONTES,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,179,0,179,179
VILLA RIVERO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,143,1306,143,1306,1449
VILLAZON,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,59,0,59,59
VINTO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,6,61,6,61,67
WARNES,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1937,19881,1937,19881,21818
YACUIBA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1260,0,1260,1260
YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,156,7682,156,7682,7838
YOTALA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,12,13,12,13,25
ACACIO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,161,0,161,161
AIQUILE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,21,0,21,21
ALALAY,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,34,0,34,34
ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,8,2,8,10
ANTEQUERA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,5,16,5,16,21
ANZALDO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,26,0,26,26
ARBIETO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,58,0,58,58
ARQUE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1,95,1,95,96
ATOCHA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,732,0,732,732
AYATA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,94,0,94,94
BATALLAS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,14,0,14,14
BAURES,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,2,0,2,2
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,10,0,10,0,10
BETANZOS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,346,0,346,346
BOLIVAR,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,14,60,14,60,74
CAIROMA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,52,0,52,52
"CAIZA ""D""",otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,7,2,7,9
CAMIRI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,220,0,220,220
CAPINOTA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1,48,1,48,49
CARACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,5,0,5,5
CARANAVI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,40,139,40,139,179
CARAPARI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,67,0,67,67
CARIPUYO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,80,0,80,80
CHIMORE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,112,160,112,160,272
CHUMA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,128,0,128,128
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,121,0,121,121
CKOCHAS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,60,0,60,60
CLIZA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,18,193,18,193,211
COBIJA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,54,0,54,54
COCHABAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1915,31934,1915,31934,33849
"COLCHA ""K""",otras vacunaciones,antirrabica en perros y gatos,2013-12-01,190,817,190,817,1007
COLOMI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,76,26,76,26,102
CORQUE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,16,2,16,18
COTAGAITA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,203,0,203,203
CUATRO CAÑADAS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,115,0,115,115
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,antirrabica en perros y gatos,2013-12-01,4,0,4,0,4
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,13,1,13,1,14
EL ALTO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,814,550,814,550,1364
EL PUENTE(STC),otras vacunaciones,antirrabica en perros y gatos,2013-12-01,6,180,6,180,186
EL TORNO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,65,1528,65,1528,1593
ENTRE RIOS CBBA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,139,688,139,688,827
ESCOMA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,0,2,0,2
FILADELFIA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,3,0,3,3
GUANAY,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,74,0,74,74
GUAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,35,0,35,35
HUAYLLAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,20,0,20,20
IXIAMAS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,92,0,92,92
JESUS DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,25,0,25,25
LA GUARDIA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,53,74,53,74,127
LA PAZ,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,545,445,545,445,990
LLALLAGUA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1,0,1,0,1
LLICA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,382,0,382,382
MIZQUE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,6,92,6,92,98
MOJINETE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,10,0,10,10
MONTERO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,69,18,69,18,87
OCURI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,210,0,210,210
OKINAWA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,36,0,36,36
ORURO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,534,438,534,438,972
PADCAYA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,40,0,40,0,40
PAILON,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,191,5167,191,5167,5358
PAMPA AULLAGAS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,3,4,3,4,7
POCOATA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,30,334,30,334,364
POCONA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,45,0,45,45
POJO (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,23,2,23,25
PORTACHUELO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,4,1372,4,1372,1376
POTOSI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1825,40,1825,40,1865
PUERTO CARABUCO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,4,18,4,18,22
PUERTO RICO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,44,0,44,44
PUERTO SUAREZ,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,3566,0,3566,3566
PUERTO VILLARROEL,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,24,507,24,507,531
PUNA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,446,0,446,446
PUNATA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,16,53,16,53,69
QUILLACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,250,1644,250,1644,1894
RAVELO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,50,157,50,157,207
ROBORE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,220,0,220,220
SACABA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,145,11076,145,11076,11221
SAN AGUSTIN,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,122,0,122,122
SAN ANTONIO DE ESMORUCO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,80,0,80,80
SAN CARLOS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,80,0,80,0,80
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,298,97,298,97,395
SAN JAVIER(STC),otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,73,0,73,73
SAN JOSE DE CHIQUITOS,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,296,0,296,296
SAN JULIAN,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,121,189,121,189,310
SAN LORENZO(TJA),otras vacunaciones,antirrabica en perros y gatos,2013-12-01,20,0,20,0,20
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,5,0,5,0,5
SAN PABLO DE LIPEZ,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,150,0,150,150
SAN PEDRO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,16,0,16,16
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,54,488,54,488,542
SAN PEDRO DE QUEMES,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,92,0,92,92
SAN RAFAEL,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,88,2,88,90
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1129,5782,1129,5782,6911
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,608,0,608,608
SANTIVAÑES,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,10,19,10,19,29
SAPAHAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,5,0,5,5
SHINAOTA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,10,0,10,10
SORATA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,16,0,16,16
SUCRE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,6,0,6,0,6
TACOBAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,27,0,27,27
TACOPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,4,10,4,10,14
TAHUA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,25,55,25,55,80
TAPACARI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,86,0,86,86
TARATA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,15,0,15,0,15
TINGUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,35,143,35,143,178
TIRAQUE (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,11,0,11,11
TOCO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,10,0,10,10
TOLATA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,9,22,9,22,31
TOLEDO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,2,25,2,25,27
TOMAVE,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,48,0,48,48
TUPIZA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,26,579,26,579,605
UNCIA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,1,48,1,48,49
UYUNI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,26,470,26,470,496
VIACHA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,80,0,80,80
VILLA TUNARI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,122,279,122,279,401
VILLAZON,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,394,9375,394,9375,9769
VINTO,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,16,5,16,5,21
WALDO BALLIVIAN,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,20,0,20,20
WARNES,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,45,651,45,651,696
YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,15,100,15,100,115
YOCALLA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,20,30,20,30,50
YUNCHARA,otras vacunaciones,antirrabica en perros y gatos,2013-12-01,0,10,0,10,10
