,group,variable,month,CONTROL DEL NIÑO MENOR DE 1 AÑO NUEVO,CONTROL DEL NIÑO MENOR DE 1 AÑO NUEVO,CONTROL DEL NIÑO MENOR DE 1 AÑO REPETIDO,CONTROL DEL NIÑO MENOR DE 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
PUNA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,17,18,156,136,173,154,327
PUNATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,56,49,251,236,307,285,592
QUIABAYA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,6,3,26,29,32,32,64
QUILLACOLLO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,413,438,747,577,1160,1015,2175
QUIME,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,6,14,79,66,85,80,165
QUIRUSILLAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,0,0,12,12,12,12,24
RAVELO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,12,16,122,119,134,135,269
REYES,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,10,15,107,104,117,119,236
RIBERALTA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,193,195,1051,1020,1244,1215,2459
ROBORE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,13,19,109,98,122,117,239
RURRENABAQUE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,9,109,137,117,146,263
SABAYA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,2,17,11,18,13,31
SACABA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,162,137,1249,1208,1411,1345,2756
SACABAMBA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,1,41,29,46,30,76
SACACA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,21,24,205,180,226,204,430
SAIPINA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,2,49,51,52,53,105
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,16,14,87,87,103,101,204
SAMAIPATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,5,71,69,79,74,153
SAN AGUSTIN,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,2,10,14,11,16,27
SAN ANDRES,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,12,8,66,77,78,85,163
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,2,31,23,32,25,57
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,2,4,15,7,17,11,28
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,2,47,64,50,66,116
SAN BENITO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,11,10,95,120,106,130,236
SAN BORJA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,41,39,399,376,440,415,855
SAN BUENA VENTURA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,7,79,80,87,87,174
SAN CARLOS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,24,26,135,161,159,187,346
SAN IGNACIO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,66,53,191,169,257,222,479
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,65,46,507,481,572,527,1099
SAN JAVIER(BNI),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,3,13,7,18,10,28
SAN JAVIER(STC),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,11,11,100,105,111,116,227
SAN JOAQUIN,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,1,32,44,33,45,78
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,17,19,99,93,116,112,228
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,2,74,57,75,59,134
SAN JULIAN,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,36,38,364,365,400,403,803
SAN LORENZO(PND),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,9,8,41,49,50,57,107
SAN LORENZO(TJA),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,21,18,196,193,217,211,428
SAN LUCAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,25,15,308,298,333,313,646
SAN MATIAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,14,16,113,102,127,118,245
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,11,7,100,97,111,104,215
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,2,3,13,23,15,26,41
SAN PEDRO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,16,106,105,114,121,235
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,43,44,246,223,289,267,556
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,8,44,30,49,38,87
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,0,8,3,9,3,12
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,3,35,28,38,31,69
SAN PEDRO(PND),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,0,0,4,15,4,15,19
SAN RAFAEL,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,2,63,44,68,46,114
SAN RAMON SCZ,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,18,13,55,39,73,52,125
SANTA ANA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,78,71,79,88,157,159,316
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,4536,2296,5372,5149,9908,7445,17353
SANTA ROSA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,7,11,91,97,98,108,206
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,23,21,101,112,124,133,257
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,2,24,18,27,20,47
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,6,64,64,72,70,142
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,3,50,36,53,39,92
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,2,0,23,33,25,33,58
SANTIVAÑES,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,9,3,73,34,82,37,119
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,1,34,30,39,31,70
SAPAHAQUI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,10,6,72,54,82,60,142
SENA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,2,6,46,33,48,39,87
SHINAOTA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,38,41,368,286,406,327,733
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,21,19,159,164,180,183,363
SICAYA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,3,34,43,39,46,85
SIPE SIPE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,76,66,472,389,548,455,1003
SOPACHUY,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,6,49,53,57,59,116
SORACACHI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,7,12,95,73,102,85,187
SORATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,52,56,88,89,140,145,285
SUCRE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,334,378,2640,2609,2974,2987,5961
TACACHI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,1,4,3,5,4,9
TACACOMA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,13,15,41,33,54,48,102
TACOBAMBA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,7,11,85,65,92,76,168
TACOPAYA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,10,13,73,43,83,56,139
TAHUA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,0,1,8,7,8,8,16
TAPACARI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,12,26,249,210,261,236,497
TARABUCO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,12,16,109,105,121,121,242
TARACO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,6,5,33,17,39,22,61
TARATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,19,7,76,79,95,86,181
TARIJA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,768,672,1585,1489,2353,2161,4514
TARVITA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,10,14,112,87,122,101,223
TEOPONTE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,10,4,99,113,109,117,226
TIAWANACU,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,4,118,108,126,112,238
TINGUIPAYA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,35,23,123,130,158,153,311
TIPUANI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,16,8,122,88,138,96,234
TIQUIPAYA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,137,129,565,468,702,597,1299
TIRAQUE (CBBA),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,28,18,148,157,176,175,351
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,2,0,5,2,7,2,9
TOCO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,4,57,35,62,39,101
TODOS SANTOS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,0,0,2,2,2,2,4
TOLATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,11,10,45,48,56,58,114
TOLEDO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,0,57,30,58,30,88
TOMAVE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,15,11,80,86,95,97,192
TOMINA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,7,9,51,65,58,74,132
TORO TORO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,15,8,104,75,119,83,202
TOTORA(CBBA),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,28,35,149,128,177,163,340
TOTORA(ORR),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,9,4,55,33,64,37,101
TRIGAL,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,1,14,8,15,9,24
TRINIDAD,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,315,228,679,541,994,769,1763
TUPIZA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,33,42,315,335,348,377,725
TURCO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,2,2,31,40,33,42,75
UMALA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,4,14,51,57,55,71,126
UNCIA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,41,41,163,142,204,183,387
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,41,43,123,125,164,168,332
URUBICHA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,1,63,59,66,60,126
UYUNI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,47,48,175,195,222,243,465
VACAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,12,10,102,66,114,76,190
VALLEGRANDE,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,12,7,111,96,123,103,226
VIACHA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,124,92,429,391,553,483,1036
VILA VILA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,1,40,37,41,38,79
VILLA CHARCAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,20,25,126,99,146,124,270
VILLA MONTES,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,47,42,337,356,384,398,782
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,3,3,55,28,58,31,89
VILLA RIVERO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,21,9,112,106,133,115,248
VILLA SERRANO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,4,12,97,81,101,93,194
VILLA TUNARI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,154,149,681,648,835,797,1632
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,19,5,102,71,121,76,197
VILLAZON,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,28,26,299,295,327,321,648
VINTO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,125,113,284,264,409,377,786
VITICHI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,10,8,68,63,78,71,149
WALDO BALLIVIAN,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,0,28,16,29,16,45
WARNES,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,99,82,591,589,690,671,1361
YACO,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,7,42,45,43,52,95
YACUIBA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,403,298,517,497,920,795,1715
YAMPARAEZ,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,8,7,52,48,60,55,115
YANACACHI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,1,1,56,59,57,60,117
YAPACANI,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,26,24,493,453,519,477,996
YOCALLA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,17,14,95,80,112,94,206
YOTALA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,9,3,44,46,53,49,102
YUNCHARA,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,5,7,40,39,45,46,91
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,0,1,0,0,0,1,1
ZUDAÑEZ,control de crecimiento infantil,control del nino menor de 1 ano,2013-11-01,7,5,45,41,52,46,98
ACACIO,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,5,4,41,42,46,46,92
ACHACACHI,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,21,25,211,208,232,233,465
ACHOCALLA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,7,3,78,84,85,87,172
AIQUILE,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,75,72,154,131,229,203,432
ALALAY,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,9,6,16,19,25,25,50
ALCALA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,1,0,23,20,24,20,44
ALTO BENI,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,18,7,83,77,101,84,185
ANCORAIMES,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,7,10,95,111,102,121,223
ANDAMARCA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,3,2,32,25,35,27,62
ANTEQUERA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,3,3,24,18,27,21,48
ANZALDO,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,4,5,64,44,68,49,117
APOLO,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,15,8,156,139,171,147,318
ARAMPAMPA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,2,1,34,34,36,35,71
ARANI,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,8,5,95,101,103,106,209
ARBIETO,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,5,6,67,70,72,76,148
ARQUE,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,6,8,108,97,114,105,219
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,57,51,207,197,264,248,512
ATOCHA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,15,13,84,74,99,87,186
AUCAPATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,6,4,45,24,51,28,79
AYATA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,4,7,40,49,44,56,100
AYO AYO,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,7,6,73,78,80,84,164
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,23,25,219,192,242,217,459
AZURDUY,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,25,11,77,75,102,86,188
BATALLAS,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,13,7,139,140,152,147,299
BAURES,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,5,6,46,40,51,46,97
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,0,1,9,7,9,8,17
BELEN DE URMIRI,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,0,1,8,5,8,6,14
BELLA FLOR,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,3,5,14,17,17,22,39
BERMEJO,control de crecimiento infantil,control del nino menor de 1 ano,2013-12-01,82,58,174,167,256,225,481
