,group,variable,month,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
CARAPARI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,10,8,108,100,118,108,226
CARIPUYO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,1,71,68,76,69,145
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,4,5,19,12,23,17,40
CATACORA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,3,3,3,3,6
CHACARILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,1,6,1,6,2,8
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,21,25,264,238,285,263,548
CHAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,4,59,65,61,69,130
CHARAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,11,117,149,128,160,288
CHARAÑA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,2,7,7,10,9,19
CHAYANTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,10,4,88,98,98,102,200
CHIMORE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,53,43,180,175,233,218,451
CHIPAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,2,12,13,13,15,28
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,0,8,13,9,13,22
CHUA COCANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,1,21,7,26,8,34
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,15,9,67,64,82,73,155
CHUMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,5,68,63,74,68,142
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,5,48,39,53,44,97
CKOCHAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,7,152,152,163,159,322
CLIZA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,21,23,99,105,120,128,248
COBIJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,51,32,274,255,325,287,612
COCAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,26,20,126,121,152,141,293
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,579,505,2036,1797,2615,2302,4917
COIPASA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,4,4,4,4,8
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,26,30,205,195,231,225,456
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,17,5,109,130,126,135,261
COLLANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,0,24,19,26,19,45
COLOMI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,10,5,146,152,156,157,313
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,2,1,1,2,3,5
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,22,23,292,278,314,301,615
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,9,50,55,56,64,120
COLQUIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,3,75,84,81,87,168
COMANCHE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,24,10,24,10,34
COMARAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,7,4,119,88,126,92,218
COMBAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,14,10,14,10,24
CONCEPCION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,19,15,61,61,80,76,156
COPACABANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,8,3,54,43,62,46,108
CORIPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,12,94,78,105,90,195
CORO CORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,0,54,33,57,33,90
COROICO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,16,11,65,69,81,80,161
CORQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,3,36,44,41,47,88
COTAGAITA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,18,20,149,145,167,165,332
COTOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,46,38,164,144,210,182,392
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,88,83,58,42,146,125,271
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,1,3,5,6,6,12
CUEVO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,0,19,34,21,34,55
CULPINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,12,5,143,142,155,147,302
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,4,35,37,36,41,77
CURVA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,1,15,27,15,28,43
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,0,21,26,22,26,48
EL ALTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,698,588,3650,3337,4348,3925,8273
EL CHORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,0,58,45,60,45,105
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,14,12,62,57,76,69,145
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,8,8,75,73,83,81,164
EL TORNO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,31,32,201,186,232,218,450
EL VILLAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,3,29,26,30,29,59
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,14,156,157,167,171,338
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,20,11,270,249,290,260,550
ESCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,1,1,1,1,2
ESCOMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,4,4,39,52,43,56,99
ESMERALDA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,3,4,3,4,7
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,5,68,42,74,47,121
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,2,6,11,6,13,19
EXALTACION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,0,10,6,11,6,17
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,1,113,90,113,91,204
FILADELFIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,10,5,47,47,57,52,109
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,9,5,89,104,98,109,207
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,4,40,46,51,50,101
GUANAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,6,96,87,98,93,191
GUAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,3,24,25,26,28,54
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,4,278,285,281,289,570
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,9,126,125,132,134,266
HUACARETA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,5,54,61,57,66,123
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,1,17,24,19,25,44
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,1,3,1,3,4
HUANUNI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,16,20,129,126,145,146,291
HUARACAJE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,0,17,16,18,16,34
HUARINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,1,21,25,24,26,50
HUATAJATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,3,14,15,16,18,34
HUAYLLAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,2,17,19,18,21,39
HUMANATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,0,27,17,29,17,46
ICHOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,2,23,27,24,29,53
ICLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,8,53,58,58,66,124
INCAHUASI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,8,5,103,77,111,82,193
INGAVI (HUMAITA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,6,17,15,20,21,41
INQUISIVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,7,4,74,57,81,61,142
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,5,41,37,43,42,85
IXIAMAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,6,58,48,69,54,123
JESUS DE MACHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,11,46,69,48,80,128
LA ASUNTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,38,39,295,265,333,304,637
LA GUARDIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,53,58,223,264,276,322,598
LA PAZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,653,552,2212,2017,2865,2569,5434
LA RIVERA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,3,0,0,3,3,6
LAGUNILLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,4,44,42,50,46,96
LAJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,16,16,97,80,113,96,209
LAS CARRERAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,3,19,19,22,22,44
LICOMA PAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,3,16,14,19,17,36
LLALLAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,35,40,266,234,301,274,575
LLICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,2,32,35,35,37,72
LORETO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,7,20,12,22,19,41
LURIBAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,13,17,20,26,33,43,76
MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,3,25,24,28,27,55
MACHARETI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,4,3,57,47,61,50,111
MAGDALENA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,4,69,64,75,68,143
MAIRANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,14,7,87,63,101,70,171
MALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,9,13,9,13,22
MAPIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,13,12,65,81,78,93,171
MECAPACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,3,71,51,72,54,126
MINEROS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,5,133,143,135,148,283
MIZQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,55,30,199,142,254,172,426
MOCOMOCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,13,93,97,98,110,208
MOJINETE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,4,1,4,9,8,10,18
MOJOCOYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,9,4,55,43,64,47,111
MONTEAGUDO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,17,19,183,174,200,193,393
MONTERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,141,119,696,720,837,839,1676
MORO MORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,5,18,20,19,25,44
MOROCHATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,11,15,85,82,96,97,193
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,2,29,17,32,19,51
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,0,5,2,5,2,7
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,0,1,9,20,9,21,30
OCURI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,10,10,110,105,120,115,235
OKINAWA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,8,81,92,86,100,186
OMEREQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,18,16,48,43,66,59,125
ORURO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,255,247,1574,1440,1829,1687,3516
PADCAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,8,7,121,126,129,133,262
PADILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,7,10,67,86,74,96,170
PAILON,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,24,16,92,88,116,104,220
PALCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,4,114,78,117,82,199
PALOS BLANCOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,21,17,187,183,208,200,408
PAMPA AULLAGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,1,23,18,24,19,43
PAMPA GRANDE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,7,6,48,63,55,69,124
PAPEL PAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,1,0,53,58,54,58,112
PASORAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,7,3,10,14,17,17,34
PATACAMAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,9,11,108,123,117,134,251
PAZÑA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,3,49,52,54,55,109
PELECHUCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,6,60,30,63,36,99
POCOATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,20,12,167,167,187,179,366
POCONA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,6,6,89,76,95,82,177
POJO (CBBA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,3,102,92,105,95,200
POOPO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,5,54,57,57,62,119
PORCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,2,70,75,75,77,152
POROMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,10,9,88,100,98,109,207
PORONGO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,9,10,42,36,51,46,97
PORTACHUELO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,4,44,41,46,45,91
PORVENIR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,6,32,53,37,59,96
POSTRER VALLE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,3,2,20,11,23,13,36
POTOSI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,228,200,836,797,1064,997,2061
PRESTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,8,63,46,68,54,122
PUCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,2,0,17,6,19,6,25
PUCARANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,19,18,162,203,181,221,402
PUERTO ACOSTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-12-01,5,5,57,50,62,55,117
