,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,8,41,27,46,35,81
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,4,1,1,2,5,7
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,9,9,41,51,50,60,110
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,104,119,593,606,697,725,1422
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,6,33,21,38,27,65
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,63,70,205,187,268,257,525
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,6,4,10,12,16,16,32
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,190,147,526,423,716,570,1286
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,6,1,30,43,36,44,80
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,3,4,6,5,9,14
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,14,9,48,41,62,50,112
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,5,35,30,39,35,74
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,25,13,64,64,89,77,166
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,80,91,477,503,557,594,1151
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,18,20,77,71,95,91,186
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,22,13,126,132,148,145,293
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,3,0,11,15,14,15,29
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,82,86,821,627,903,713,1616
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,12,13,12,13,25
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,8,79,52,87,60,147
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,2,44,40,46,42,88
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,5,46,43,48,48,96
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,12,72,44,80,56,136
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,6,7,6,7,13
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,22,15,32,38,54,53,107
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,0,11,5,12,5,17
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,10,7,10,7,17
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,5,36,31,41,36,77
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,9,8,71,70,80,78,158
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,49,48,299,228,348,276,624
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,12,5,38,49,50,54,104
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,19,4,130,125,149,129,278
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,50,37,143,123,193,160,353
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,54,42,398,323,452,365,817
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,0,11,6,13,6,19
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,17,11,118,97,135,108,243
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,7,17,35,25,42,67
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,21,33,97,83,118,116,234
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,10,6,41,41,51,47,98
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,15,310,265,318,280,598
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,9,6,51,50,60,56,116
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,17,21,63,98,80,119,199
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,22,16,112,121,134,137,271
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,11,12,95,68,106,80,186
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,13,13,95,72,108,85,193
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,3,10,11,10,14,24
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,11,11,85,86,96,97,193
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,9,106,76,114,85,199
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,0,17,19,21,19,40
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,7,14,62,59,69,73,142
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,4,2,4,2,6
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,2,14,21,16,23,39
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,1,4,3,6,4,10
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,0,12,9,16,9,25
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,2,21,7,23,9,32
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,9,66,52,71,61,132
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,101,73,56,60,157,133,290
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1875,1713,3574,3408,5449,5121,10570
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,10,75,66,79,76,155
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,5,101,82,109,87,196
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,1,6,14,7,15,22
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,3,14,20,16,23,39
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,0,19,18,20,18,38
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,3,9,15,13,18,31
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,16,21,33,39,49,60,109
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,8,9,8,9,17
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,8,35,30,40,38,78
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,13,16,70,55,83,71,154
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,31,30,290,286,321,316,637
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,12,13,62,66,74,79,153
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,2,35,32,36,34,70
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,73,78,398,318,471,396,867
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,3,9,7,10,10,20
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,3,40,52,41,55,96
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,26,26,63,49,89,75,164
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,255,243,1169,1154,1424,1397,2821
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,3,4,3,4,7
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,6,4,47,43,53,47,100
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,1,26,27,28,28,56
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,3,12,24,14,27,41
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,4,0,4,0,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,24,18,126,97,150,115,265
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,3,8,42,51,45,59,104
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,3,22,16,26,19,45
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,17,7,58,65,75,72,147
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,502,483,563,525,1065,1008,2073
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,3,38,34,43,37,80
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,4,59,50,63,54,117
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,8,57,81,61,89,150
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,3,29,22,33,25,58
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,13,11,47,41,60,52,112
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,88,77,225,227,313,304,617
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,17,14,109,112,126,126,252
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,5,6,5,6,11
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,2,61,47,61,49,110
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,1,0,1,0,2,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,9,27,21,35,30,65
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,3,18,17,20,20,40
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,2,26,19,28,21,49
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,2,6,25,31,27,37,64
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,6,35,33,36,39,75
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,12,31,96,104,108,135,243
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,3,1,12,16,15,17,32
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,0,5,8,5,8,13
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,83,71,273,247,356,318,674
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,25,28,168,154,193,182,375
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,3,17,14,17,17,34
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,4,1,31,29,35,30,65
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,7,13,67,77,74,90,164
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,25,17,42,55,67,72,139
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,5,4,47,49,52,53,105
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,60,59,139,139,199,198,397
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,9,12,32,35,41,47,88
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,8,10,80,92,88,102,190
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,92,93,456,346,548,439,987
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,1,5,12,11,13,16,29
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,7,2,58,49,65,51,116
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,30,27,206,174,236,201,437
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,0,3,3,6,3,9,12
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,11,5,67,39,78,44,122
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,12,10,22,30,34,40,74
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-01-01,168,162,761,716,929,878,1807
