,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,1,0,2,0,2
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,10,9,43,37,53,46,99
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,1,2,1,2,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,1,0,0,1,1,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,5,6,5,6,11
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,2,4,2,4,6
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,1,2,2,2,3,5
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,62,47,42,16,104,63,167
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,3,2,3,2,5
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,1,1,1,1,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,2,11,7,12,9,21
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,1,0,0,2,1,3
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,1,0,1,0,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,5,0,5,0,5
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,1,3,3,4,4,8
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,4,3,5,3,8
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,1,5,7,5,8,13
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,1,0,0,1,1,2
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,2,0,2,0,2
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,2,8,3,8,11
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,22,18,22,18,40
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,2,5,3,5,8
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,7,5,5,6,12,11,23
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,3,17,13,17,16,33
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,3,3,13,19,16,22,38
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,1,11,4,11,5,16
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,1,0,1,0,1
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,12,15,16,16,28,31,59
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,2,20,40,21,42,63
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,3,0,3,0,3
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,3,18,17,20,20,40
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,3,3,36,16,39,19,58
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,1,1,2,1,3
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,4,3,0,0,4,3,7
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,9,6,30,58,39,64,103
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,1,0,1,0,1
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,3,2,14,16,17,18,35
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,0,17,28,19,28,47
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,0,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,2,2,2,2,4
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,0,1,0,1,1
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,3,10,12,10,15,25
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,2,11,3,12,5,17
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,4,5,35,33,39,38,77
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,4,6,4,6,10
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,2,0,3,0,3
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,0,2,0,2,2
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,0,0,1,0,1
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,3,17,18,18,21,39
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,2,0,2,0,2
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,1,8,3,8,4,12
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,7,1,21,17,28,18,46
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,0,1,0,1,1
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,3,1,8,15,11,16,27
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,0,1,0,1,1
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,1,1,2,1,3
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,3,1,1,3,4,7
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,3,12,20,12,23,35
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,9,6,36,36,45,42,87
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,1,2,5,4,6,10
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,1,0,1,0,2,2
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,4,4,4,4,8,8,16
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,4,8,6,9,10,19
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,2,2,2,2,4
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,4,8,4,8,12
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,7,3,112,96,119,99,218
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,3,1,6,2,9,3,12
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,2,4,2,4,6
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,5,4,6,6,11,17
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,12,12,30,23,42,35,77
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,10,9,10,9,19
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,15,20,196,125,211,145,356
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,1,0,1,2,2,4
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,1,0,8,13,9,13,22
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,2,0,11,19,13,19,32
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-01-01,0,0,25,23,25,23,48
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,4,8,11,8,15,23
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,3,10,5,8,8,18,26
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,1,0,1,0,1
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,38,38,38,38,76
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,3,1,0,1,3,4
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,2,1,8,10,10,11,21
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,2,5,3,6,5,11
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,2,1,4,6,6,7,13
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,1,1,1,1,2
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,1,12,12,12,13,25
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,2,7,7,8,9,17
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,3,1,19,6,22,7,29
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,3,3,3,3,6
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,1,2,5,3,6,9
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,3,3,4,3,7
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,1,1,1,1,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,1,1,3,1,4,5
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,1,0,1,0,1
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,2,1,3,3,5,4,9
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,3,6,20,32,23,38,61
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,1,15,20,16,21,37
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,4,6,2,1,6,7,13
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,5,5,6,5,11
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,4,6,5,6,11
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,0,1,1,1,2
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,0,1,0,1,1
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,5,4,45,57,50,61,111
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,2,8,3,8,5,13
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,2,3,2,3,5
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,7,4,7,4,11
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,1,0,1,0,1
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,5,2,11,19,16,21,37
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,3,1,5,5,8,6,14
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,11,11,11,11,22
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,2,0,3,0,3
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,2,5,8,5,10,15
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,2,1,1,5,3,6,9
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,1,12,9,13,10,23
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,3,3,4,3,7
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,5,6,5,6,11
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,2,1,2,2,4,3,7
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,1,1,1,2,2,4
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,6,3,6,3,9
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,3,3,0,3,3,6,9
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,1,1,1,1,2
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,1,7,10,7,11,18
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,0,0,1,0,1
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,0,0,0,1,0,1
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,1,0,2,0,3,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,4,2,50,21,54,23,77
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,4,2,10,12,14,14,28
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,7,5,7,5,12
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,0,0,1,0,1,1
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,3,12,14,13,17,30
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,8,13,12,8,20,21,41
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,1,1,2,2,3,5
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,2,0,2,4,4,4,8
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,7,4,13,12,20,16,36
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,1,8,5,8,6,14
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,1,5,36,32,37,37,74
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,0,1,5,8,5,9,14
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-02-01,12,7,61,58,73,65,138
